bad_vis2_frac,bootstrap_i,error_message,filename,flagged_frac,median_vis2,n_finite,n_flagged,n_good,n_total,read_status,std_vis2,target_name
0.0,78,,2019-11-25_CAL_HD61574_oidataCalibrated_78.fits,0.0,0.9529631366006264,36,0,36,36,OK,0.023807017877087836,2019-11-25_CAL_HD61574
0.0,78,,2019-11-25_CAL_HD65187_oidataCalibrated_78.fits,0.0,0.9841476225787066,36,0,36,36,OK,0.05742320963205449,2019-11-25_CAL_HD65187
0.0,78,,2019-11-25_CAL_HR3069_oidataCalibrated_78.fits,0.0,0.9663267612968531,36,0,36,36,OK,0.0416572668841946,2019-11-25_CAL_HR3069
0.0,78,,2019-11-25_SCI_HR2998_oidataCalibrated_78.fits,0.0,0.9612759079231066,72,0,72,72,OK,0.09169661448716507,HR2998
0.0,78,,2019-11-26_CAL_HD65491_oidataCalibrated_78.fits,0.0,0.9765003947842537,36,0,36,36,OK,0.041624298416815655,2019-11-26_CAL_HD65491
0.0,78,,2019-11-26_CAL_HD66162_oidataCalibrated_78.fits,0.0,0.9321528082410095,36,0,36,36,OK,0.04155625728178497,2019-11-26_CAL_HD66162
0.0,78,,2019-11-26_CAL_HR3069_oidataCalibrated_78.fits,0.0,0.9419355073971301,36,0,36,36,OK,0.02901895860403262,2019-11-26_CAL_HR3069
0.0,78,,2019-11-26_SCI_HR2998_oidataCalibrated_78.fits,0.0,0.894381662201812,72,0,72,72,OK,0.10823247623898115,HR2998
0.0,78,,2019-11-27_CAL_HD222919_oidataCalibrated_78.fits,0.0,0.8841048359645987,36,0,36,36,OK,0.04203401064095632,2019-11-27_CAL_HD222919
0.0,78,,2019-11-27_CAL_HD223292_oidataCalibrated_78.fits,0.0,0.9152797938962441,36,0,36,36,OK,0.04195269055773708,2019-11-27_CAL_HD223292
0.0,78,,2019-11-27_CAL_HD323_oidataCalibrated_78.fits,0.0,0.9049455645595551,36,0,36,36,OK,0.036164377200229074,2019-11-27_CAL_HD323
0.0,78,,2019-11-27_CAL_HD68_oidataCalibrated_78.fits,0.0,0.8886758408648987,36,0,36,36,OK,0.0477277109018444,2019-11-27_CAL_HD68
0.0,78,,2019-11-27_CAL_HR67_oidataCalibrated_78.fits,0.0,0.9073163640211318,36,0,36,36,OK,0.035626325669295654,2019-11-27_CAL_HR67
0.0,78,,2019-11-27_CAL_HR8809_oidataCalibrated_78.fits,0.0,0.9185817504616718,36,0,36,36,OK,0.04045835990035388,2019-11-27_CAL_HR8809
0.0,78,,2019-11-27_SCI_IOT_PSC_oidataCalibrated_78.fits,0.0,0.8257164483335925,72,0,72,72,OK,0.10993523009718274,IOT_PSC
0.0,78,,2019-11-27_SCI_zet_Tuc_oidataCalibrated_78.fits,0.0,0.7937398341841214,72,0,72,72,OK,0.09838628584534177,zet_Tuc
0.0,78,,2019-11-28_CAL_HD30507_oidataCalibrated_78.fits,0.0,0.8116547820861277,36,0,36,36,OK,0.07144782400414125,2019-11-28_CAL_HD30507
0.0,78,,2019-11-28_CAL_HD30519_oidataCalibrated_78.fits,0.0,0.8329516003366129,36,0,36,36,OK,0.0414636358249107,2019-11-28_CAL_HD30519
0.0,78,,2019-11-28_CAL_HR1618_oidataCalibrated_78.fits,0.0,0.7352304267175345,36,0,36,36,OK,0.10837450320039135,2019-11-28_CAL_HR1618
0.0,78,,2019-11-28_SCI_pi3_Ori_oidataCalibrated_78.fits,0.0,0.6604147681423822,72,0,72,72,OK,0.1450635691701359,pi3_Ori
0.0,78,,2019-11-29_CAL_HD220757_oidataCalibrated_78.fits,0.0,0.9003502246886118,36,0,36,36,OK,0.03891808699399546,2019-11-29_CAL_HD220757
0.0,78,,2019-11-29_CAL_HD43_oidataCalibrated_78.fits,0.0,0.887348554223072,36,0,36,36,OK,0.03343664444855204,2019-11-29_CAL_HD43
0.0,78,,2019-11-29_CAL_HD68_oidataCalibrated_78.fits,0.0,0.9226106164469645,36,0,36,36,OK,0.0518903434405253,2019-11-29_CAL_HD68
0.0,78,,2019-11-29_CAL_HD8025_oidataCalibrated_78.fits,0.0,0.9343881400848282,36,0,36,36,OK,0.03902050623209943,2019-11-29_CAL_HD8025
0.0,78,,2019-11-29_CAL_HR1534_oidataCalibrated_78.fits,0.0,0.7638713744799228,36,0,36,36,OK,0.09753944229962112,2019-11-29_CAL_HR1534
0.0,78,,2019-11-29_CAL_HR1618_oidataCalibrated_78.fits,0.0,0.6847628713403834,36,0,36,36,OK,0.12192114778775125,2019-11-29_CAL_HR1618
