bad_vis2_frac,bootstrap_i,error_message,filename,flagged_frac,median_vis2,n_finite,n_flagged,n_good,n_total,read_status,std_vis2,target_name
0.0,143,,2019-11-25_CAL_HD61574_oidataCalibrated_143.fits,0.0,0.9540059652916411,36,0,36,36,OK,0.024084475069642966,2019-11-25_CAL_HD61574
0.0,143,,2019-11-25_CAL_HD65187_oidataCalibrated_143.fits,0.0,1.0001038577367503,36,0,36,36,OK,0.05677392344195254,2019-11-25_CAL_HD65187
0.0,143,,2019-11-25_CAL_HR3069_oidataCalibrated_143.fits,0.0,0.9657392806229554,36,0,36,36,OK,0.04153968524787595,2019-11-25_CAL_HR3069
0.0,143,,2019-11-25_SCI_HR2998_oidataCalibrated_143.fits,0.0,0.96884172574543,72,0,72,72,OK,0.09112858723441128,HR2998
0.0,143,,2019-11-26_CAL_HD65491_oidataCalibrated_143.fits,0.0,0.9785584051282493,36,0,36,36,OK,0.04069809118167417,2019-11-26_CAL_HD65491
0.0,143,,2019-11-26_CAL_HD66162_oidataCalibrated_143.fits,0.0,0.9313577142689744,36,0,36,36,OK,0.04205665155117626,2019-11-26_CAL_HD66162
0.0,143,,2019-11-26_CAL_HR3069_oidataCalibrated_143.fits,0.0,0.9416849993312004,36,0,36,36,OK,0.028973129137675642,2019-11-26_CAL_HR3069
0.0,143,,2019-11-26_SCI_HR2998_oidataCalibrated_143.fits,0.0,0.8863737110856031,72,0,72,72,OK,0.10839916395178611,HR2998
0.0,143,,2019-11-27_CAL_HD222919_oidataCalibrated_143.fits,0.0,0.8828477496842797,36,0,36,36,OK,0.04276327230118017,2019-11-27_CAL_HD222919
0.0,143,,2019-11-27_CAL_HD223292_oidataCalibrated_143.fits,0.0,0.9156846194190191,36,0,36,36,OK,0.0413490322518081,2019-11-27_CAL_HD223292
0.0,143,,2019-11-27_CAL_HD323_oidataCalibrated_143.fits,0.0,0.9080075069353137,36,0,36,36,OK,0.03486598885810726,2019-11-27_CAL_HD323
0.0,143,,2019-11-27_CAL_HD68_oidataCalibrated_143.fits,0.0,0.8910660809210231,36,0,36,36,OK,0.04648922219185309,2019-11-27_CAL_HD68
0.0,143,,2019-11-27_CAL_HR67_oidataCalibrated_143.fits,0.0,0.9062532877087262,36,0,36,36,OK,0.03529131232333844,2019-11-27_CAL_HR67
0.0,143,,2019-11-27_CAL_HR8809_oidataCalibrated_143.fits,0.0,0.918618457419586,36,0,36,36,OK,0.040438987086753336,2019-11-27_CAL_HR8809
0.0,143,,2019-11-27_SCI_IOT_PSC_oidataCalibrated_143.fits,0.0,0.8230327942467925,72,0,72,72,OK,0.11062741676573554,IOT_PSC
0.0,143,,2019-11-27_SCI_zet_Tuc_oidataCalibrated_143.fits,0.0,0.79492441891638,72,0,72,72,OK,0.09656751624674562,zet_Tuc
0.0,143,,2019-11-28_CAL_HD30507_oidataCalibrated_143.fits,0.0,0.8115134063798013,36,0,36,36,OK,0.07106938711672964,2019-11-28_CAL_HD30507
0.0,143,,2019-11-28_CAL_HD30519_oidataCalibrated_143.fits,0.0,0.8453378403790953,36,0,36,36,OK,0.0401428779702352,2019-11-28_CAL_HD30519
0.0,143,,2019-11-28_CAL_HR1618_oidataCalibrated_143.fits,0.0,0.7366513154874125,36,0,36,36,OK,0.10758396899002187,2019-11-28_CAL_HR1618
0.0,143,,2019-11-28_SCI_pi3_Ori_oidataCalibrated_143.fits,0.0,0.6602528475849839,72,0,72,72,OK,0.14487705645571544,pi3_Ori
0.0,143,,2019-11-29_CAL_HD220757_oidataCalibrated_143.fits,0.0,0.9103936148990164,36,0,36,36,OK,0.041404458663329737,2019-11-29_CAL_HD220757
0.0,143,,2019-11-29_CAL_HD43_oidataCalibrated_143.fits,0.0,0.8757792275410823,36,0,36,36,OK,0.03538725125858994,2019-11-29_CAL_HD43
0.0,143,,2019-11-29_CAL_HD68_oidataCalibrated_143.fits,0.0,0.938333977654324,36,0,36,36,OK,0.06073435924605147,2019-11-29_CAL_HD68
0.0,143,,2019-11-29_CAL_HD8025_oidataCalibrated_143.fits,0.0,0.9271958020661191,36,0,36,36,OK,0.038342804887256825,2019-11-29_CAL_HD8025
0.0,143,,2019-11-29_CAL_HR1534_oidataCalibrated_143.fits,0.0,0.7639260006669566,36,0,36,36,OK,0.09735977906016981,2019-11-29_CAL_HR1534
0.0,143,,2019-11-29_CAL_HR1618_oidataCalibrated_143.fits,0.0,0.6825992672562999,36,0,36,36,OK,0.1243387466674303,2019-11-29_CAL_HR1618
0.0,143,,2019-11-29_CAL_HR1681_oidataCalibrated_143.fits,0.0,0.80232764348565,36,0,36,36,OK,0.08066758374008025,2019-11-29_CAL_HR1681
0.0,143,,2019-11-29_CAL_HR67_oidataCalibrated_143.fits,0.0,0.9014384129344954,36,0,36,36,OK,0.04930046003510266,2019-11-29_CAL_HR67
0.0,143,,2019-11-29_SCI_IOT_PSC_oidataCalibrated_143.fits,0.0,0.827461428888753,36,0,36,36,OK,0.10220850687411688,IOT_PSC
0.0,143,,2019-11-29_SCI_pi3_Ori_oidataCalibrated_143.fits,0.0,0.6159516523167545,72,0,72,72,OK,0.16383281929088114,pi3_Ori
0.0,143,,2019-11-29_SCI_zet_Tuc_oidataCalibrated_143.fits,0.0,0.8297276995677465,72,0,72,72,OK,0.11250970195993812,zet_Tuc
0.0,143,,2021-02-17_CAL_HD65181_oidataCalibrated_143.fits,0.0,0.8966622693216625,36,0,36,36,OK,0.09657955194588382,2021-02-17_CAL_HD65181
0.0,143,,2021-02-17_CAL_HD70942_oidataCalibrated_143.fits,0.0,0.9149882691695825,36,0,36,36,OK,0.05735623382863359,2021-02-17_CAL_HD70942
0.0,143,,2021-02-17_CAL_HR3317_oidataCalibrated_143.fits,0.0,0.8370198934087572,36,0,36,36,OK,0.08463070157606652,2021-02-17_CAL_HR3317
0.0,143,,2021-02-17_SCI_rho_Pup_oidataCalibrated_143.fits,0.0,0.585231060317305,72,0,72,72,OK,0.23216224968100332,rho_Pup
0.0,143,,2021-02-18_CAL_HD38295_oidataCalibrated_143.fits,0.0,0.9912236318965029,36,0,36,36,OK,0.047726738019224585,2021-02-18_CAL_HD38295
0.0,143,,2021-02-18_CAL_HD42747_oidataCalibrated_143.fits,0.0,0.8200108133783244,36,0,36,36,OK,0.051017402334473515,2021-02-18_CAL_HD42747
0.0,143,,2021-02-18_CAL_HD59936_oidataCalibrated_143.fits,0.0,0.8340047780907829,36,0,36,36,OK,0.07987702165287021,2021-02-18_CAL_HD59936
0.0,143,,2021-02-18_CAL_HD__63734_oidataCalibrated_143.fits,0.0,0.923019909931944,36,0,36,36,OK,0.08907389863368771,2021-02-18_CAL_HD__63734
0.0,143,,2021-02-18_CAL_HR2090_oidataCalibrated_143.fits,0.0,0.9323310361749284,36,0,36,36,OK,0.06358088112698666,2021-02-18_CAL_HR2090
0.0,143,,2021-02-18_CAL_HR3317_oidataCalibrated_143.fits,0.0,0.8069292668270782,36,0,36,36,OK,0.07813204662595112,2021-02-18_CAL_HR3317
0.0,143,,2021-02-18_SCI_gam_Lep_oidataCalibrated_143.fits,0.0,0.7591731076621777,72,0,72,72,OK,0.1353014215854928,gam_Lep
0.0,143,,2021-02-18_SCI_rho_Pup_oidataCalibrated_143.fits,0.0,0.47479077693707383,72,0,72,72,OK,0.18963136917741627,rho_Pup
0.0,143,,2021-02-26_CAL_27_Mon_oidataCalibrated_143.fits,0.0,0.7322678324024963,36,0,36,36,OK,0.16349410832422065,2021-02-26_CAL_27_Mon
0.0,143,,2021-02-26_CAL_HD63241_oidataCalibrated_143.fits,0.0,0.8149535547482196,36,0,36,36,OK,0.11748952740158114,2021-02-26_CAL_HD63241
0.0,143,,2021-02-26_CAL_HR2729_oidataCalibrated_143.fits,0.0,0.8513060643291184,36,0,36,36,OK,0.11497689673857864,2021-02-26_CAL_HR2729
0.0,143,,2021-02-26_SCI_alf_CMi_oidataCalibrated_143.fits,0.0,0.03012191767757798,72,0,72,72,OK,0.14644647804064947,alf_CMi
0.0,143,,2021-03-05_CAL_HD76437_oidataCalibrated_143.fits,0.0,0.9084596995150789,36,0,36,36,OK,0.04028622029050376,2021-03-05_CAL_HD76437
0.0,143,,2021-03-05_CAL_HD84369_oidataCalibrated_143.fits,0.0,0.8934693525079067,36,0,36,36,OK,0.04241395482342485,2021-03-05_CAL_HD84369
0.0,143,,2021-03-05_CAL_HR3729_oidataCalibrated_143.fits,0.0,0.8540854065365532,36,0,36,36,OK,0.05493394721885806,2021-03-05_CAL_HR3729
0.0,143,,2021-03-05_SCI_psi_Vel_oidataCalibrated_143.fits,0.0,0.7954083849630367,72,0,72,72,OK,0.08290650751175059,psi_Vel
0.0,143,,2021-09-11_CAL_HD210056_oidataCalibrated_143.fits,0.0,0.9013799732143222,36,0,36,36,OK,0.07650477645370889,2021-09-11_CAL_HD210056
0.0,143,,2021-09-11_CAL_kap_Hyi_oidataCalibrated_143.fits,0.0,0.8541485022958641,36,0,36,36,OK,0.10330633904833822,2021-09-11_CAL_kap_Hyi
0.0,143,,2021-09-11_CAL_lam_Tuc_oidataCalibrated_143.fits,0.0,0.7777568453071,36,0,36,36,OK,0.14580834403870643,2021-09-11_CAL_lam_Tuc
0.0,143,,2021-09-11_SCI_bet_Hyi_bad_oidataCalibrated_143.fits,0.0,0.4738267494656472,72,0,72,72,OK,0.23641711453286804,bet_Hyi
0.0,143,,2022-01-06_CAL_HD79810_oidataCalibrated_143.fits,0.0,0.8692130420239277,36,0,36,36,OK,0.04702893540502522,2022-01-06_CAL_HD79810
