bad_vis2_frac,bootstrap_i,error_message,filename,flagged_frac,median_vis2,n_finite,n_flagged,n_good,n_total,read_status,std_vis2,target_name
0.0,383,,2019-11-25_CAL_HD61574_oidataCalibrated_383.fits,0.0,0.9536609164784471,36,0,36,36,OK,0.023806463696006117,2019-11-25_CAL_HD61574
0.0,383,,2019-11-25_CAL_HD65187_oidataCalibrated_383.fits,0.0,0.9919935655036243,36,0,36,36,OK,0.057553733926118754,2019-11-25_CAL_HD65187
0.0,383,,2019-11-25_CAL_HR3069_oidataCalibrated_383.fits,0.0,0.9655532052886122,36,0,36,36,OK,0.04166549555924112,2019-11-25_CAL_HR3069
0.0,383,,2019-11-25_SCI_HR2998_oidataCalibrated_383.fits,0.0,0.9698315976409866,72,0,72,72,OK,0.09219763374967803,HR2998
0.0,383,,2019-11-26_CAL_HD65491_oidataCalibrated_383.fits,0.0,0.9760749703452032,36,0,36,36,OK,0.038105303382968726,2019-11-26_CAL_HD65491
0.0,383,,2019-11-26_CAL_HD66162_oidataCalibrated_383.fits,0.0,0.9335601944858627,36,0,36,36,OK,0.042867424791354206,2019-11-26_CAL_HD66162
0.0,383,,2019-11-26_CAL_HR3069_oidataCalibrated_383.fits,0.0,0.9431399206269308,36,0,36,36,OK,0.028748839286185313,2019-11-26_CAL_HR3069
0.0,383,,2019-11-26_SCI_HR2998_oidataCalibrated_383.fits,0.0,0.8822112209599671,72,0,72,72,OK,0.10649257779034269,HR2998
0.0,383,,2019-11-27_CAL_HD222919_oidataCalibrated_383.fits,0.0,0.8803540503013304,36,0,36,36,OK,0.04271450977794731,2019-11-27_CAL_HD222919
0.0,383,,2019-11-27_CAL_HD223292_oidataCalibrated_383.fits,0.0,0.917388904608418,36,0,36,36,OK,0.04352393763027992,2019-11-27_CAL_HD223292
0.0,383,,2019-11-27_CAL_HD323_oidataCalibrated_383.fits,0.0,0.9051290388387737,36,0,36,36,OK,0.03726475862909965,2019-11-27_CAL_HD323
0.0,383,,2019-11-27_CAL_HD68_oidataCalibrated_383.fits,0.0,0.8945361255448143,36,0,36,36,OK,0.049083643622731654,2019-11-27_CAL_HD68
0.0,383,,2019-11-27_CAL_HR67_oidataCalibrated_383.fits,0.0,0.9061179296816049,36,0,36,36,OK,0.0350499856927905,2019-11-27_CAL_HR67
0.0,383,,2019-11-27_CAL_HR8809_oidataCalibrated_383.fits,0.0,0.9185322415026917,36,0,36,36,OK,0.04047410921564754,2019-11-27_CAL_HR8809
0.0,383,,2019-11-27_SCI_IOT_PSC_oidataCalibrated_383.fits,0.0,0.8271806285001672,72,0,72,72,OK,0.1083019033943707,IOT_PSC
0.0,383,,2019-11-27_SCI_zet_Tuc_oidataCalibrated_383.fits,0.0,0.7953358675138698,72,0,72,72,OK,0.09836022164708637,zet_Tuc
0.0,383,,2019-11-28_CAL_HD30507_oidataCalibrated_383.fits,0.0,0.8120977559521511,36,0,36,36,OK,0.07099202542714272,2019-11-28_CAL_HD30507
0.0,383,,2019-11-28_CAL_HD30519_oidataCalibrated_383.fits,0.0,0.8374931811407407,36,0,36,36,OK,0.04209759622390349,2019-11-28_CAL_HD30519
0.0,383,,2019-11-28_CAL_HR1618_oidataCalibrated_383.fits,0.0,0.7343743426112042,36,0,36,36,OK,0.10832818435770367,2019-11-28_CAL_HR1618
0.0,383,,2019-11-28_SCI_pi3_Ori_oidataCalibrated_383.fits,0.0,0.6595329745553126,72,0,72,72,OK,0.14509748849649695,pi3_Ori
0.0,383,,2019-11-29_CAL_HD220757_oidataCalibrated_383.fits,0.0,0.912524480506991,36,0,36,36,OK,0.04230577241289562,2019-11-29_CAL_HD220757
0.0,383,,2019-11-29_CAL_HD43_oidataCalibrated_383.fits,0.0,0.875020570577066,36,0,36,36,OK,0.03699150572476245,2019-11-29_CAL_HD43
0.0,383,,2019-11-29_CAL_HD68_oidataCalibrated_383.fits,0.0,0.9324794707371162,36,0,36,36,OK,0.058652510480084664,2019-11-29_CAL_HD68
0.0,383,,2019-11-29_CAL_HD8025_oidataCalibrated_383.fits,0.0,0.9256273292372048,36,0,36,36,OK,0.036611619089864815,2019-11-29_CAL_HD8025
0.0,383,,2019-11-29_CAL_HR1534_oidataCalibrated_383.fits,0.0,0.7638620545826391,36,0,36,36,OK,0.09710731580687973,2019-11-29_CAL_HR1534
0.0,383,,2019-11-29_CAL_HR1618_oidataCalibrated_383.fits,0.0,0.6841976845467557,36,0,36,36,OK,0.12473671778616814,2019-11-29_CAL_HR1618
0.0,383,,2019-11-29_CAL_HR1681_oidataCalibrated_383.fits,0.0,0.8030700113902703,36,0,36,36,OK,0.07897983917453155,2019-11-29_CAL_HR1681
0.0,383,,2019-11-29_CAL_HR67_oidataCalibrated_383.fits,0.0,0.9034195566768037,36,0,36,36,OK,0.05062735043748746,2019-11-29_CAL_HR67
0.0,383,,2019-11-29_SCI_IOT_PSC_oidataCalibrated_383.fits,0.0,0.826568334175428,36,0,36,36,OK,0.10087932609136231,IOT_PSC
0.0,383,,2019-11-29_SCI_pi3_Ori_oidataCalibrated_383.fits,0.0,0.6188543811868344,72,0,72,72,OK,0.16442770753223276,pi3_Ori
0.0,383,,2019-11-29_SCI_zet_Tuc_oidataCalibrated_383.fits,0.0,0.8366272371938582,72,0,72,72,OK,0.11333143709790824,zet_Tuc
