bad_vis2_frac,bootstrap_i,error_message,filename,flagged_frac,median_vis2,n_finite,n_flagged,n_good,n_total,read_status,std_vis2,target_name
0.0,27,,2019-11-25_CAL_HD61574_oidataCalibrated_27.fits,0.0,0.9522698892231174,36,0,36,36,OK,0.023665823630340633,2019-11-25_CAL_HD61574
0.0,27,,2019-11-25_CAL_HD65187_oidataCalibrated_27.fits,0.0,1.0094568223355838,36,0,36,36,OK,0.05618595609649409,2019-11-25_CAL_HD65187
0.0,27,,2019-11-25_CAL_HR3069_oidataCalibrated_27.fits,0.0,0.9660438236074793,36,0,36,36,OK,0.04191493738374736,2019-11-25_CAL_HR3069
0.0,27,,2019-11-25_SCI_HR2998_oidataCalibrated_27.fits,0.0,0.9675940756751711,72,0,72,72,OK,0.09239599690765916,HR2998
0.0,27,,2019-11-26_CAL_HD65491_oidataCalibrated_27.fits,0.0,0.9800567202471444,36,0,36,36,OK,0.04104823309388249,2019-11-26_CAL_HD65491
0.0,27,,2019-11-26_CAL_HD66162_oidataCalibrated_27.fits,0.0,0.932225038400054,36,0,36,36,OK,0.04258185542820851,2019-11-26_CAL_HD66162
0.0,27,,2019-11-26_CAL_HR3069_oidataCalibrated_27.fits,0.0,0.945322810557958,36,0,36,36,OK,0.02931504033717748,2019-11-26_CAL_HR3069
0.0,27,,2019-11-26_SCI_HR2998_oidataCalibrated_27.fits,0.0,0.8854070354843944,72,0,72,72,OK,0.10810529275825295,HR2998
0.0,27,,2019-11-27_CAL_HD222919_oidataCalibrated_27.fits,0.0,0.8833650744823001,36,0,36,36,OK,0.04373391756068578,2019-11-27_CAL_HD222919
0.0,27,,2019-11-27_CAL_HD223292_oidataCalibrated_27.fits,0.0,0.9181059605966626,36,0,36,36,OK,0.042394725466067096,2019-11-27_CAL_HD223292
0.0,27,,2019-11-27_CAL_HD323_oidataCalibrated_27.fits,0.0,0.9090857638556885,36,0,36,36,OK,0.03601412769052326,2019-11-27_CAL_HD323
0.0,27,,2019-11-27_CAL_HD68_oidataCalibrated_27.fits,0.0,0.8916466824853659,36,0,36,36,OK,0.04777545952549473,2019-11-27_CAL_HD68
