bad_vis2_frac,bootstrap_i,error_message,filename,flagged_frac,median_vis2,n_finite,n_flagged,n_good,n_total,read_status,std_vis2,target_name
0.0,358,,2019-11-25_CAL_HD61574_oidataCalibrated_358.fits,0.0,0.9531388448522733,36,0,36,36,OK,0.023424090939462957,2019-11-25_CAL_HD61574
0.0,358,,2019-11-25_CAL_HD65187_oidataCalibrated_358.fits,0.0,0.9895598731175396,36,0,36,36,OK,0.0567400448221749,2019-11-25_CAL_HD65187
0.0,358,,2019-11-25_CAL_HR3069_oidataCalibrated_358.fits,0.0,0.9652726053078633,36,0,36,36,OK,0.041700886719764754,2019-11-25_CAL_HR3069
0.0,358,,2019-11-25_SCI_HR2998_oidataCalibrated_358.fits,0.0,0.9689661808918739,72,0,72,72,OK,0.09221259034646022,HR2998
0.0,358,,2019-11-26_CAL_HD65491_oidataCalibrated_358.fits,0.0,0.9785561778309146,36,0,36,36,OK,0.04110402694336578,2019-11-26_CAL_HD65491
0.0,358,,2019-11-26_CAL_HD66162_oidataCalibrated_358.fits,0.0,0.9315799621769407,36,0,36,36,OK,0.04225626497108214,2019-11-26_CAL_HD66162
0.0,358,,2019-11-26_CAL_HR3069_oidataCalibrated_358.fits,0.0,0.9447522591489377,36,0,36,36,OK,0.029384616826004,2019-11-26_CAL_HR3069
0.0,358,,2019-11-26_SCI_HR2998_oidataCalibrated_358.fits,0.0,0.8834661095030021,72,0,72,72,OK,0.10840395402172329,HR2998
0.0,358,,2019-11-27_CAL_HD222919_oidataCalibrated_358.fits,0.0,0.8862815367918454,36,0,36,36,OK,0.045695540301586984,2019-11-27_CAL_HD222919
0.0,358,,2019-11-27_CAL_HD223292_oidataCalibrated_358.fits,0.0,0.9156347442826168,36,0,36,36,OK,0.03809023754628256,2019-11-27_CAL_HD223292
0.0,358,,2019-11-27_CAL_HD323_oidataCalibrated_358.fits,0.0,0.9043309116014231,36,0,36,36,OK,0.03642161765776988,2019-11-27_CAL_HD323
0.0,358,,2019-11-27_CAL_HD68_oidataCalibrated_358.fits,0.0,0.89027187987574,36,0,36,36,OK,0.047660501035434524,2019-11-27_CAL_HD68
0.0,358,,2019-11-27_CAL_HR67_oidataCalibrated_358.fits,0.0,0.9094033672426447,36,0,36,36,OK,0.036235120435181366,2019-11-27_CAL_HR67
0.0,358,,2019-11-27_CAL_HR8809_oidataCalibrated_358.fits,0.0,0.9185817504616718,36,0,36,36,OK,0.04045835990035388,2019-11-27_CAL_HR8809
0.0,358,,2019-11-27_SCI_IOT_PSC_oidataCalibrated_358.fits,0.0,0.8274985410599611,72,0,72,72,OK,0.10969984211767807,IOT_PSC
0.0,358,,2019-11-27_SCI_zet_Tuc_oidataCalibrated_358.fits,0.0,0.7967404070803831,72,0,72,72,OK,0.09869890488271718,zet_Tuc
0.0,358,,2019-11-28_CAL_HD30507_oidataCalibrated_358.fits,0.0,0.8119340872814246,36,0,36,36,OK,0.07092096774892147,2019-11-28_CAL_HD30507
0.0,358,,2019-11-28_CAL_HD30519_oidataCalibrated_358.fits,0.0,0.8416650156925503,36,0,36,36,OK,0.043414958203837,2019-11-28_CAL_HD30519
0.0,358,,2019-11-28_CAL_HR1618_oidataCalibrated_358.fits,0.0,0.7351867006791596,36,0,36,36,OK,0.10913353768154901,2019-11-28_CAL_HR1618
0.0,358,,2019-11-28_SCI_pi3_Ori_oidataCalibrated_358.fits,0.0,0.6631652604869769,72,0,72,72,OK,0.14608802173407057,pi3_Ori
