bad_vis2_frac,bootstrap_i,error_message,filename,flagged_frac,median_vis2,n_finite,n_flagged,n_good,n_total,read_status,std_vis2,target_name
0.0,29,,2019-11-25_CAL_HD61574_oidataCalibrated_29.fits,0.0,0.9529954366907368,36,0,36,36,OK,0.02510174013735872,2019-11-25_CAL_HD61574
0.0,29,,2019-11-25_CAL_HD65187_oidataCalibrated_29.fits,0.0,1.0022082443251472,36,0,36,36,OK,0.053386834477901206,2019-11-25_CAL_HD65187
0.0,29,,2019-11-25_CAL_HR3069_oidataCalibrated_29.fits,0.0,0.966344960369623,36,0,36,36,OK,0.04127622773968884,2019-11-25_CAL_HR3069
0.0,29,,2019-11-25_SCI_HR2998_oidataCalibrated_29.fits,0.0,0.9687063168189487,72,0,72,72,OK,0.08931396920371486,HR2998
0.0,29,,2019-11-26_CAL_HD65491_oidataCalibrated_29.fits,0.0,0.9854409466295347,36,0,36,36,OK,0.03934098376993288,2019-11-26_CAL_HD65491
0.0,29,,2019-11-26_CAL_HD66162_oidataCalibrated_29.fits,0.0,0.9340308896525407,36,0,36,36,OK,0.042220005565197526,2019-11-26_CAL_HD66162
0.0,29,,2019-11-26_CAL_HR3069_oidataCalibrated_29.fits,0.0,0.943213075879402,36,0,36,36,OK,0.028818760626302335,2019-11-26_CAL_HR3069
0.0,29,,2019-11-26_SCI_HR2998_oidataCalibrated_29.fits,0.0,0.8934774258857185,72,0,72,72,OK,0.10675527689393882,HR2998
0.0,29,,2019-11-27_CAL_HD222919_oidataCalibrated_29.fits,0.0,0.8830929472637122,36,0,36,36,OK,0.04334899439561958,2019-11-27_CAL_HD222919
0.0,29,,2019-11-27_CAL_HD223292_oidataCalibrated_29.fits,0.0,0.9179558265881369,36,0,36,36,OK,0.04143043142504149,2019-11-27_CAL_HD223292
0.0,29,,2019-11-27_CAL_HD323_oidataCalibrated_29.fits,0.0,0.9043335581320389,36,0,36,36,OK,0.03639823492173857,2019-11-27_CAL_HD323
0.0,29,,2019-11-27_CAL_HD68_oidataCalibrated_29.fits,0.0,0.8833272679376418,36,0,36,36,OK,0.049449598622446266,2019-11-27_CAL_HD68
0.0,29,,2019-11-27_CAL_HR67_oidataCalibrated_29.fits,0.0,0.900370428787097,36,0,36,36,OK,0.03607977477071776,2019-11-27_CAL_HR67
0.0,29,,2019-11-27_CAL_HR8809_oidataCalibrated_29.fits,0.0,0.918569527088329,36,0,36,36,OK,0.04046214288237549,2019-11-27_CAL_HR8809
0.0,29,,2019-11-27_SCI_IOT_PSC_oidataCalibrated_29.fits,0.0,0.8298183007523162,72,0,72,72,OK,0.1089228855536844,IOT_PSC
0.0,29,,2019-11-27_SCI_zet_Tuc_oidataCalibrated_29.fits,0.0,0.7969039413466713,72,0,72,72,OK,0.09872233719783323,zet_Tuc
0.0,29,,2019-11-28_CAL_HD30507_oidataCalibrated_29.fits,0.0,0.8126114099280282,36,0,36,36,OK,0.07127487292347746,2019-11-28_CAL_HD30507
0.0,29,,2019-11-28_CAL_HD30519_oidataCalibrated_29.fits,0.0,0.8340236372759645,36,0,36,36,OK,0.04367926372458041,2019-11-28_CAL_HD30519
0.0,29,,2019-11-28_CAL_HR1618_oidataCalibrated_29.fits,0.0,0.7321879372566713,36,0,36,36,OK,0.10663007109188907,2019-11-28_CAL_HR1618
0.0,29,,2019-11-28_SCI_pi3_Ori_oidataCalibrated_29.fits,0.0,0.6603182494644648,72,0,72,72,OK,0.14658251059746583,pi3_Ori
0.0,29,,2019-11-29_CAL_HD220757_oidataCalibrated_29.fits,0.0,0.9035083372019312,36,0,36,36,OK,0.04034420489284894,2019-11-29_CAL_HD220757
0.0,29,,2019-11-29_CAL_HD43_oidataCalibrated_29.fits,0.0,0.9067432218220548,36,0,36,36,OK,0.031151428374670647,2019-11-29_CAL_HD43
0.0,29,,2019-11-29_CAL_HD68_oidataCalibrated_29.fits,0.0,0.9302569201806495,36,0,36,36,OK,0.050556063476192264,2019-11-29_CAL_HD68
0.0,29,,2019-11-29_CAL_HD8025_oidataCalibrated_29.fits,0.0,0.9304739026344669,36,0,36,36,OK,0.03820056516926637,2019-11-29_CAL_HD8025
0.0,29,,2019-11-29_CAL_HR1534_oidataCalibrated_29.fits,0.0,0.7640220161640181,36,0,36,36,OK,0.09709129989739508,2019-11-29_CAL_HR1534
0.0,29,,2019-11-29_CAL_HR1618_oidataCalibrated_29.fits,0.0,0.6873365320930824,36,0,36,36,OK,0.12496896869787447,2019-11-29_CAL_HR1618
0.0,29,,2019-11-29_CAL_HR1681_oidataCalibrated_29.fits,0.0,0.8001892960135875,36,0,36,36,OK,0.07986901013484417,2019-11-29_CAL_HR1681
0.0,29,,2019-11-29_CAL_HR67_oidataCalibrated_29.fits,0.0,0.8840591507826265,36,0,36,36,OK,0.053401514687003965,2019-11-29_CAL_HR67
0.0,29,,2019-11-29_SCI_IOT_PSC_oidataCalibrated_29.fits,0.0,0.8156426238884789,36,0,36,36,OK,0.10057044417100616,IOT_PSC
0.0,29,,2019-11-29_SCI_pi3_Ori_oidataCalibrated_29.fits,0.0,0.6181351612865951,72,0,72,72,OK,0.16282565763056078,pi3_Ori
0.0,29,,2019-11-29_SCI_zet_Tuc_oidataCalibrated_29.fits,0.0,0.8329062264583511,72,0,72,72,OK,0.10989263900328612,zet_Tuc
0.0,29,,2021-02-17_CAL_HD65181_oidataCalibrated_29.fits,0.0,0.8792538857190821,36,0,36,36,OK,0.08837946331539534,2021-02-17_CAL_HD65181
0.0,29,,2021-02-17_CAL_HD70942_oidataCalibrated_29.fits,0.0,0.8886785263662275,36,0,36,36,OK,0.05258232416808919,2021-02-17_CAL_HD70942
0.0,29,,2021-02-17_CAL_HR3317_oidataCalibrated_29.fits,0.0,0.8461663357156102,36,0,36,36,OK,0.08834589503254008,2021-02-17_CAL_HR3317
0.0,29,,2021-02-17_SCI_rho_Pup_oidataCalibrated_29.fits,0.0,0.5701924458388715,72,0,72,72,OK,0.2234663219580795,rho_Pup
0.0,29,,2021-02-18_CAL_HD38295_oidataCalibrated_29.fits,0.0,1.0172929135481623,36,0,36,36,OK,0.05719897395492403,2021-02-18_CAL_HD38295
0.0,29,,2021-02-18_CAL_HD42747_oidataCalibrated_29.fits,0.0,0.822609402756175,36,0,36,36,OK,0.05410577721533073,2021-02-18_CAL_HD42747
0.0,29,,2021-02-18_CAL_HD59936_oidataCalibrated_29.fits,0.0,0.7955693556351036,36,0,36,36,OK,0.0832224684269338,2021-02-18_CAL_HD59936
0.0,29,,2021-02-18_CAL_HD__63734_oidataCalibrated_29.fits,0.0,0.8513871198860772,36,0,36,36,OK,0.07813464804108373,2021-02-18_CAL_HD__63734
0.0,29,,2021-02-18_CAL_HR2090_oidataCalibrated_29.fits,0.0,0.9222057438141786,36,0,36,36,OK,0.07256530516351338,2021-02-18_CAL_HR2090
0.0,29,,2021-02-18_CAL_HR3317_oidataCalibrated_29.fits,0.0,0.8136791635378844,36,0,36,36,OK,0.0809647175713705,2021-02-18_CAL_HR3317
0.0,29,,2021-02-18_SCI_gam_Lep_oidataCalibrated_29.fits,0.0,0.7445636498258449,72,0,72,72,OK,0.14961264866013793,gam_Lep
0.0,29,,2021-02-18_SCI_rho_Pup_oidataCalibrated_29.fits,0.0,0.4608264954581713,72,0,72,72,OK,0.18603853519922248,rho_Pup
0.0,29,,2021-02-26_CAL_27_Mon_oidataCalibrated_29.fits,0.0,0.7297496024173771,36,0,36,36,OK,0.16330628705713263,2021-02-26_CAL_27_Mon
0.0,29,,2021-02-26_CAL_HD63241_oidataCalibrated_29.fits,0.0,0.812559267408753,36,0,36,36,OK,0.1175220308111,2021-02-26_CAL_HD63241
0.0,29,,2021-02-26_CAL_HR2729_oidataCalibrated_29.fits,0.0,0.8544367945616477,36,0,36,36,OK,0.12180287021362604,2021-02-26_CAL_HR2729
0.0,29,,2021-02-26_SCI_alf_CMi_oidataCalibrated_29.fits,0.0,0.03001913747203673,72,0,72,72,OK,0.1460529187188952,alf_CMi
0.0,29,,2021-03-05_CAL_HD76437_oidataCalibrated_29.fits,0.0,0.9043550489412933,36,0,36,36,OK,0.03930235945123775,2021-03-05_CAL_HD76437
0.0,29,,2021-03-05_CAL_HD84369_oidataCalibrated_29.fits,0.0,0.8949830823616731,36,0,36,36,OK,0.042606465106435606,2021-03-05_CAL_HD84369
0.0,29,,2021-03-05_CAL_HR3729_oidataCalibrated_29.fits,0.0,0.8678141219571927,36,0,36,36,OK,0.05491414046743243,2021-03-05_CAL_HR3729
0.0,29,,2021-03-05_SCI_psi_Vel_oidataCalibrated_29.fits,0.0,0.7989893799334729,72,0,72,72,OK,0.08260965615903686,psi_Vel
0.0,29,,2021-09-11_CAL_HD210056_oidataCalibrated_29.fits,0.0,0.9006025284126227,36,0,36,36,OK,0.07704373023076305,2021-09-11_CAL_HD210056
0.0,29,,2021-09-11_CAL_kap_Hyi_oidataCalibrated_29.fits,0.0,0.8604353998133963,36,0,36,36,OK,0.10593063431490765,2021-09-11_CAL_kap_Hyi
0.0,29,,2021-09-11_CAL_lam_Tuc_oidataCalibrated_29.fits,0.0,0.7701555935763411,36,0,36,36,OK,0.143460495034634,2021-09-11_CAL_lam_Tuc
0.0,29,,2021-09-11_SCI_bet_Hyi_bad_oidataCalibrated_29.fits,0.0,0.473206510133067,72,0,72,72,OK,0.2374558702003555,bet_Hyi
0.0,29,,2022-01-06_CAL_HD79810_oidataCalibrated_29.fits,0.0,0.8697912271934467,36,0,36,36,OK,0.04811581266054305,2022-01-06_CAL_HD79810
0.0,29,,2022-01-06_CAL_HD84900_oidataCalibrated_29.fits,0.0,0.9606887090285339,36,0,36,36,OK,0.04661765932120588,2022-01-06_CAL_HD84900
0.0,29,,2022-01-06_CAL_HR3729_oidataCalibrated_29.fits,0.0,0.9157448805100723,36,0,36,36,OK,0.054663972489031806,2022-01-06_CAL_HR3729
0.0,29,,2022-01-06_SCI_psi_Vel_A_oidataCalibrated_29.fits,0.0,0.915239206513773,72,0,72,72,OK,0.0911695529024679,psi_Vel_A
0.0,29,,2022-02-26_CAL_12_Mon_oidataCalibrated_29.fits,0.0,0.9009675851307413,36,0,36,36,OK,0.07733068389318612,2022-02-26_CAL_12_Mon
0.0,29,,2022-02-26_CAL_HR2426_oidataCalibrated_29.fits,0.0,0.8272890062395011,36,0,36,36,OK,0.16406970102421659,2022-02-26_CAL_HR2426
0.0,29,,2022-02-26_CAL_HR2610_oidataCalibrated_29.fits,0.027777777777777776,0.8920271716100789,35,1,35,36,OK,0.06494241264345298,2022-02-26_CAL_HR2610
0.0,29,,2022-02-26_SCI_ksi_Gem_oidataCalibrated_29.fits,0.0,0.7809758941612975,72,0,72,72,OK,0.1913012951516707,ksi_Gem
0.0,29,,2022-03-01_CAL_HR2342_oidataCalibrated_29.fits,0.0,0.8042051766120047,36,0,36,36,OK,0.08315400181975306,2022-03-01_CAL_HR2342
0.0,29,,2022-03-01_CAL_HR2391_oidataCalibrated_29.fits,0.0,0.7827128130152703,36,0,36,36,OK,0.14470718078103043,2022-03-01_CAL_HR2391
0.0,29,,2022-03-01_CAL_HR2426_oidataCalibrated_29.fits,0.0,0.7664825713513026,36,0,36,36,OK,0.16560325487936012,2022-03-01_CAL_HR2426
0.0,29,,2022-03-01_SCI_ksi_Gem_oidataCalibrated_29.fits,0.0,0.725256443437126,72,0,72,72,OK,0.17955181502663173,ksi_Gem
0.0,29,,2022-03-31_CAL_HD121981_oidataCalibrated_29.fits,0.0,0.8932739362246189,36,0,36,36,OK,0.03202298176836663,2022-03-31_CAL_HD121981
0.0,29,,2022-03-31_CAL_HD123255_oidataCalibrated_29.fits,0.0,0.9569167197676731,36,0,36,36,OK,0.023369444686002494,2022-03-31_CAL_HD123255
0.0,29,,2022-03-31_CAL_HD125490_oidataCalibrated_29.fits,0.0,0.9104118955112033,36,0,36,36,OK,0.05291125925472174,2022-03-31_CAL_HD125490
0.0,29,,2022-03-31_CAL_HD139610_oidataCalibrated_29.fits,0.0,0.9339910728016534,36,0,36,36,OK,0.024179489334767514,2022-03-31_CAL_HD139610
0.0,29,,2022-03-31_CAL_HD142443_oidataCalibrated_29.fits,0.0,0.9286822777953528,36,0,36,36,OK,0.042863148236314486,2022-03-31_CAL_HD142443
0.0,29,,2022-03-31_CAL_HD142639_oidataCalibrated_29.fits,0.0,0.9184483686003175,36,0,36,36,OK,0.02917788561005248,2022-03-31_CAL_HD142639
0.0,29,,2022-03-31_SCI_HD124850_oidataCalibrated_29.fits,0.0,0.7972643593360194,72,0,72,72,OK,0.11939294048910727,HD124850
0.0,29,,2022-03-31_SCI_HD141004_oidataCalibrated_29.fits,0.0,0.8300391138806322,72,0,72,72,OK,0.0995373298301673,HD141004
