bad_vis2_frac,bootstrap_i,error_message,filename,flagged_frac,median_vis2,n_finite,n_flagged,n_good,n_total,read_status,std_vis2,target_name
0.0,381,,2019-11-25_CAL_HD61574_oidataCalibrated_381.fits,0.0,0.9545026284542576,36,0,36,36,OK,0.024708156279805236,2019-11-25_CAL_HD61574
0.0,381,,2019-11-25_CAL_HD65187_oidataCalibrated_381.fits,0.0,1.0116656338793457,36,0,36,36,OK,0.05571544074771736,2019-11-25_CAL_HD65187
0.0,381,,2019-11-25_CAL_HR3069_oidataCalibrated_381.fits,0.0,0.9652265814004006,36,0,36,36,OK,0.041212630575300335,2019-11-25_CAL_HR3069
0.0,381,,2019-11-25_SCI_HR2998_oidataCalibrated_381.fits,0.0,0.974130584116281,72,0,72,72,OK,0.09151768327309309,HR2998
0.0,381,,2019-11-26_CAL_HD65491_oidataCalibrated_381.fits,0.0,0.9844394026561691,36,0,36,36,OK,0.04016582194331,2019-11-26_CAL_HD65491
0.0,381,,2019-11-26_CAL_HD66162_oidataCalibrated_381.fits,0.0,0.9310151772493187,36,0,36,36,OK,0.04182806921808805,2019-11-26_CAL_HD66162
0.0,381,,2019-11-26_CAL_HR3069_oidataCalibrated_381.fits,0.0,0.9419331711882406,36,0,36,36,OK,0.028953637769581965,2019-11-26_CAL_HR3069
0.0,381,,2019-11-26_SCI_HR2998_oidataCalibrated_381.fits,0.0,0.8850437960482831,72,0,72,72,OK,0.107125604303377,HR2998
0.0,381,,2019-11-27_CAL_HD222919_oidataCalibrated_381.fits,0.0,0.8852369066637825,36,0,36,36,OK,0.04349100616330899,2019-11-27_CAL_HD222919
0.0,381,,2019-11-27_CAL_HD223292_oidataCalibrated_381.fits,0.0,0.9140488050223906,36,0,36,36,OK,0.03897627172892053,2019-11-27_CAL_HD223292
0.0,381,,2019-11-27_CAL_HD323_oidataCalibrated_381.fits,0.0,0.9070360053123785,36,0,36,36,OK,0.035515826731518735,2019-11-27_CAL_HD323
0.0,381,,2019-11-27_CAL_HD68_oidataCalibrated_381.fits,0.0,0.8893837198700908,36,0,36,36,OK,0.04756711957795865,2019-11-27_CAL_HD68
0.0,381,,2019-11-27_CAL_HR67_oidataCalibrated_381.fits,0.0,0.9058427821059036,36,0,36,36,OK,0.03670427365818018,2019-11-27_CAL_HR67
0.0,381,,2019-11-27_CAL_HR8809_oidataCalibrated_381.fits,0.0,0.9186058663920567,36,0,36,36,OK,0.04045039622712281,2019-11-27_CAL_HR8809
0.0,381,,2019-11-27_SCI_IOT_PSC_oidataCalibrated_381.fits,0.0,0.8271694193483714,72,0,72,72,OK,0.11129978056177704,IOT_PSC
0.0,381,,2019-11-27_SCI_zet_Tuc_oidataCalibrated_381.fits,0.0,0.7990212112963482,72,0,72,72,OK,0.09712821630349486,zet_Tuc
