dict_key,index,MJD,TEL_PAIR,VIS2,FLAG,BASELINE,WAVELENGTH,LDD_FIT,LDD_PRED,e_LDD_PRED,u_LLD,C_SCALE,SEQ_ORDER,UDD_FIT,C_SCALE_UDD
gam_Lep,0,"[59263.14432653 59263.14432653 59263.14432653 59263.14432653
 59263.14432653 59263.14432653 59263.15422233 59263.15422233
 59263.15422233 59263.15422233 59263.15422233 59263.15422233]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.81900913 0.81151369 0.83531577 0.85535036 0.86613179 0.88347737]
 [0.7173918  0.72488911 0.74958964 0.76182161 0.77616133 0.78469285]
 [0.67523545 0.67711509 0.69715707 0.71790922 0.76132123 0.79203986]
 [0.9920221  0.97704187 0.99169801 0.97758586 1.00772631 1.01167045]
 [0.5369945  0.55414732 0.58508158 0.60519439 0.61280921 0.64745978]
 [0.84372708 0.85026788 0.87493077 0.87361679 0.92258761 0.87334309]
 [0.79720275 0.78608309 0.81294826 0.83128165 0.83627623 0.86130138]
 [0.60510377 0.61478679 0.64849303 0.65456324 0.67373734 0.68331972]
 [0.6566852  0.66704601 0.686718   0.70890273 0.76052467 0.78305971]
 [0.7925446  0.77142999 0.78127936 0.78023931 0.82049745 0.83005043]
 [0.49557975 0.50547176 0.53977441 0.56244761 0.57403289 0.60811434]
 [0.6003381  0.61105668 0.64189861 0.65697665 0.69346904 0.67486619]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.98601247  99.95223082 114.16319332  48.14492904 131.18821254
 102.92350965  74.23294157  95.53653614 110.79577438  46.34532589
 130.77240385 102.96862519]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1453611443291396,,,,[[0.94958015]],[['gam_Lep' 'faint' '106']],1.1222253798141217,[[0.94946965]]
gam_Lep,1,"[59263.14485657 59263.14485657 59263.14485657 59263.14485657
 59263.14485657 59263.14485657 59263.15466359 59263.15466359
 59263.15466359 59263.15466359 59263.15466359 59263.15466359]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.87799459 0.85641703 0.87676821 0.88214703 0.89722102 0.91324551]
 [0.72310988 0.72710231 0.75274846 0.77285273 0.78945197 0.80139171]
 [0.69113954 0.68552696 0.72450731 0.72159949 0.77323085 0.79571662]
 [1.03897615 1.00611417 1.02424973 1.01466402 1.04279833 1.03541319]
 [0.54809819 0.55736782 0.58748855 0.59898301 0.61549864 0.65681442]
 [0.85447048 0.86024167 0.88162439 0.89955021 0.91783978 0.91397087]
 [0.86671697 0.84479039 0.87333695 0.88279515 0.89143789 0.91230549]
 [0.62884389 0.63858546 0.66402959 0.67101527 0.68434515 0.70105958]
 [0.65909248 0.66252331 0.69949837 0.70169559 0.76042307 0.7879528 ]
 [0.84338876 0.81705889 0.82097854 0.82222391 0.8625151  0.86458959]
 [0.5004836  0.50804056 0.54466502 0.56169471 0.57704981 0.61778503]
 [0.60771497 0.61521631 0.64490377 0.67102853 0.68772059 0.69797453]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.89080504  99.71911498 113.98883215  48.05157733 131.16771995
 102.9252183   74.15556519  95.335268   110.63897172  46.26168668
 130.75196401 102.97120768]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2076693895029313,,,,[[1.00502476]],[['gam_Lep' 'faint' '106']],1.1872451250198153,[[1.00484746]]
gam_Lep,2,"[59263.14467969 59263.14467969 59263.14467969 59263.14467969
 59263.14467969 59263.14467969 59263.15484037 59263.15484037
 59263.15484037 59263.15484037 59263.15484037 59263.15484037]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.8998165  0.88418263 0.89789718 0.90677874 0.91964285 0.93540965]
 [0.715416   0.72436181 0.75087114 0.76688864 0.78062362 0.78902269]
 [0.69207875 0.68741169 0.71387371 0.71899349 0.77047032 0.79935562]
 [1.06296932 1.01926349 1.01929967 1.00370947 1.05064617 1.05021727]
 [0.54619755 0.5592826  0.59151417 0.61090546 0.61959612 0.6559088 ]
 [0.85881838 0.88258252 0.90003744 0.9124496  0.93479155 0.91571363]
 [0.8830598  0.86532013 0.88000483 0.88825755 0.89838063 0.91910105]
 [0.61814244 0.63532432 0.66356657 0.67375448 0.687744   0.69826363]
 [0.64659745 0.65119797 0.677841   0.68628322 0.74680134 0.7713565 ]
 [0.85011904 0.81292185 0.8097507  0.80921749 0.86077912 0.86978921]
 [0.48179336 0.48995189 0.52428568 0.54545832 0.5585707  0.59213446]
 [0.58412294 0.6086144  0.62668982 0.65229083 0.67573617 0.67300215]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.92256027  99.79700154 114.04713284  48.08279204 131.17454098
 102.92459184  74.12454983  95.25433501 110.57582252  46.22800223
 130.74376784 102.97232722]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.232144308990145,,,,[[1.00858203]],[['gam_Lep' 'faint' '106']],1.2106704908198194,[[1.00843853]]
gam_Lep,3,"[59263.14529775 59263.14529775 59263.14529775 59263.14529775
 59263.14529775 59263.14529775 59263.15439933 59263.15439933
 59263.15439933 59263.15439933 59263.15439933 59263.15439933]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.86509512 0.8621756  0.87136948 0.88235995 0.90041357 0.9041474 ]
 [0.7411661  0.7393574  0.76254071 0.77663628 0.79098685 0.80162462]
 [0.70418986 0.70271444 0.72873734 0.74142037 0.78984742 0.81611803]
 [1.01161582 0.98396244 1.00876456 0.98552942 1.01659111 1.01013917]
 [0.55862879 0.57422213 0.60777691 0.62382949 0.63451744 0.67552784]
 [0.88164383 0.89307017 0.91408576 0.91913867 0.9524749  0.92772604]
 [0.79726053 0.80113486 0.81862061 0.83513702 0.85670981 0.85517227]
 [0.64657657 0.66587022 0.68170289 0.69071032 0.70866509 0.7122474 ]
 [0.66635078 0.65730209 0.68465828 0.69396971 0.74740552 0.77311561]
 [0.79481925 0.76180395 0.77861618 0.77745401 0.81152277 0.81750653]
 [0.48742411 0.4996142  0.53911332 0.55137314 0.5729581  0.60428206]
 [0.60799889 0.62422097 0.64449776 0.66874015 0.70902568 0.69315861]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.81260431  99.52690642 113.84477438  47.97445373 131.15085826
 102.92685386  74.20221363  95.45663224 110.73355269  46.31213308
 130.76433456 102.96967912]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1453213532014235,,,,[[0.98097915]],[['gam_Lep' 'faint' '106']],1.1270145021168143,[[0.98086479]]
gam_Lep,4,"[59263.14494483 59263.14494483 59263.14494483 59263.14494483
 59263.14494483 59263.14494483 59263.15422253 59263.15422253
 59263.15422253 59263.15422253 59263.15422253 59263.15422253]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.89806636 0.88081385 0.90205365 0.90348122 0.91787704 0.92754324]
 [0.74373303 0.74352077 0.77275201 0.79530218 0.80597848 0.82201371]
 [0.68452693 0.6769156  0.70506753 0.71099115 0.76199642 0.78332304]
 [1.06747324 1.04662819 1.05873304 1.03415905 1.06076426 1.05295251]
 [0.54055553 0.55255011 0.5907044  0.60516815 0.61258118 0.65721796]
 [0.81284657 0.84523448 0.87139047 0.89277646 0.91069549 0.8991714 ]
 [0.8625544  0.84466602 0.87763824 0.88345891 0.89258649 0.90739063]
 [0.64954031 0.66054802 0.69146592 0.69982909 0.71149553 0.73036509]
 [0.66614614 0.65833201 0.68620321 0.69305023 0.74910473 0.77217665]
 [0.86232556 0.8451929  0.84207784 0.83839704 0.87025146 0.87419235]
 [0.49491006 0.50130279 0.54459974 0.56207928 0.57155233 0.61343131]
 [0.60576258 0.62924818 0.66535293 0.69378188 0.71077466 0.72039665]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.8756545   99.68187442 113.96093833  48.03664047 131.16449402
 102.92556591  74.23327536  95.53744752 110.79648969  46.3457094
 130.77246703 102.96858041]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.238152019282746,,,,[[1.03975686]],[['gam_Lep' 'faint' '106']],1.2178967592380472,[[1.03956792]]
gam_Lep,5,"[59263.14476832 59263.14476832 59263.14476832 59263.14476832
 59263.14476832 59263.14476832 59263.15413427 59263.15413427
 59263.15413427 59263.15413427 59263.15413427 59263.15413427]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.86052642 0.85462493 0.86171174 0.86906169 0.88763359 0.88897649]
 [0.73560349 0.73166708 0.76430496 0.78056747 0.79145743 0.81057751]
 [0.68379702 0.68394913 0.70901517 0.72327732 0.76988233 0.78900215]
 [0.99039855 0.98179239 1.00336564 0.98149697 1.00627269 1.00529244]
 [0.5250829  0.5335213  0.5642395  0.57909817 0.58602687 0.628627  ]
 [0.78166574 0.79619235 0.82071529 0.84161464 0.86303882 0.84217298]
 [0.8169531  0.819331   0.83870626 0.85779584 0.87367936 0.87216023]
 [0.67657444 0.68413465 0.70550184 0.70728874 0.71957783 0.73411976]
 [0.68628399 0.67233132 0.69471467 0.70580919 0.75764308 0.78097667]
 [0.82040316 0.80462789 0.81252133 0.80902207 0.83980583 0.8484315 ]
 [0.49357501 0.50034057 0.53956383 0.55239614 0.56602314 0.60364127]
 [0.60606307 0.62066567 0.64512734 0.67778788 0.70295061 0.69364107]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.90703571  99.75886149 114.01858461  48.06750249 131.17126149
 102.92496027  74.24929474  95.5789155  110.82874217  46.36290902
 130.7767457  102.96814942]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2133667995627455,,,,[[1.00506643]],[['gam_Lep' 'faint' '106']],1.1932994251427074,[[1.00495881]]
gam_Lep,6,"[59263.14494453 59263.14494453 59263.14494453 59263.14494453
 59263.14494453 59263.14494453 59263.15492885 59263.15492885
 59263.15492885 59263.15492885 59263.15492885 59263.15492885]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.87433212 0.86251612 0.88538451 0.89501121 0.91006011 0.91883455]
 [0.75349037 0.75521427 0.77704291 0.78880066 0.80108616 0.81162506]
 [0.68116844 0.66912895 0.69310195 0.70369312 0.75828782 0.78410102]
 [1.08342981 1.04435855 1.05519251 1.03879224 1.07511999 1.06472806]
 [0.5347774  0.55312339 0.59327891 0.60794979 0.61097912 0.65474004]
 [0.81196942 0.84587821 0.86980516 0.91138868 0.91048361 0.89621658]
 [0.85681164 0.83910263 0.86516471 0.86905277 0.88024647 0.89558621]
 [0.64230865 0.65538084 0.68601051 0.69443915 0.70629608 0.72255834]
 [0.61998762 0.62248072 0.65169259 0.66141672 0.72077686 0.74245848]
 [0.85775482 0.83420599 0.83393236 0.83390426 0.87445603 0.8774792 ]
 [0.45848422 0.46927108 0.50900079 0.52721076 0.53341818 0.57480272]
 [0.5482172  0.57707345 0.608451   0.64950327 0.65457847 0.66014091]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.87630029  99.68334455 113.96203245  48.03721946 131.16471544
 102.92565322  74.10916313  95.2142037  110.54449912  46.21129709
 130.73966046 102.97284447]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.274251905038546,,,,[[1.03519828]],[['gam_Lep' 'faint' '106']],1.2490495197406375,[[1.03495255]]
gam_Lep,7,"[59263.14467983 59263.14467983 59263.14467983 59263.14467983
 59263.14467983 59263.14467983 59263.15448781 59263.15448781
 59263.15448781 59263.15448781 59263.15448781 59263.15448781]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.83022685 0.81792881 0.84147851 0.85608281 0.86733773 0.88436492]
 [0.72999993 0.72893086 0.76067855 0.77704462 0.78645071 0.8023847 ]
 [0.68364668 0.67911388 0.70549738 0.72166361 0.76295337 0.79084631]
 [1.00649601 0.99849513 1.00520761 0.97770604 1.01829423 1.01695632]
 [0.52161503 0.53831926 0.57216011 0.58907898 0.59063688 0.63116579]
 [0.77205764 0.79258617 0.80921936 0.83894261 0.85487206 0.82851906]
 [0.78693615 0.77933361 0.80571594 0.82595758 0.83837778 0.85222968]
 [0.65209116 0.66636928 0.69423499 0.70398342 0.71598838 0.72741365]
 [0.66318337 0.65157925 0.67975873 0.69079803 0.73717973 0.76386333]
 [0.81097447 0.79648037 0.7977307  0.79053376 0.83309578 0.84362287]
 [0.46230692 0.47572051 0.51531025 0.5295345  0.53936935 0.57247798]
 [0.55835244 0.58064776 0.5979831  0.6364333  0.66088171 0.64356323]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.92320765  99.79847314 114.04822716  48.08337114 131.17476257
 102.9246798   74.18673167  95.41641604 110.70222887  46.29542717
 130.76021498 102.97015455]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2110758185148178,,,,[[0.98441258]],[['gam_Lep' 'faint' '106']],1.1868840873020694,[[0.98426495]]
gam_Lep,8,"[59263.14494483 59263.14494483 59263.14494483 59263.14494483
 59263.14494483 59263.14494483 59263.15413576 59263.15413576
 59263.15413576 59263.15413576 59263.15413576 59263.15413576]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.84891048 0.84701282 0.857524   0.86624794 0.88442952 0.88826468]
 [0.73408593 0.73451662 0.7645891  0.7846467  0.79769801 0.81081064]
 [0.68790994 0.68263316 0.70854476 0.71664112 0.76338877 0.78507031]
 [1.01807955 0.99497401 1.02133687 0.9967043  1.02186737 1.01669367]
 [0.52215609 0.53527033 0.56825122 0.5842977  0.58838164 0.63076422]
 [0.80084664 0.82248509 0.84434996 0.87561666 0.89217219 0.86259761]
 [0.78915801 0.78242565 0.8014925  0.80612305 0.82505531 0.83526068]
 [0.59437688 0.60509164 0.64454253 0.65755347 0.67394023 0.69133097]
 [0.57991695 0.58375251 0.60856908 0.62579326 0.67558455 0.69921286]
 [0.78148164 0.76443131 0.77835486 0.76986728 0.79818879 0.80482628]
 [0.41621298 0.42878686 0.46549847 0.48550302 0.49064411 0.52458195]
 [0.51533878 0.53137348 0.56056687 0.58470781 0.60513168 0.60342439]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.8756545   99.68187442 113.96093833  48.03664047 131.16449402
 102.92556591  74.24804269  95.57593724 110.82646123  46.36170411
 130.77626618 102.96798362]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.3085386512812587,,,,[[1.00530652]],[['gam_Lep' 'faint' '106']],1.281748145067687,[[1.00508849]]
gam_Lep,9,"[59263.14476805 59263.14476805 59263.14476805 59263.14476805
 59263.14476805 59263.14476805 59263.15439931 59263.15439931
 59263.15439931 59263.15439931 59263.15439931 59263.15439931]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.85083516 0.84587956 0.85801778 0.86066809 0.88072746 0.88308512]
 [0.72470341 0.72176157 0.74547916 0.76518985 0.7761594  0.79215831]
 [0.66732779 0.65942859 0.6922315  0.69181478 0.74688347 0.76854837]
 [1.01456255 0.98983045 1.01935468 0.99114045 1.0306061  1.01928865]
 [0.51751216 0.5333433  0.56708054 0.57976135 0.58812641 0.62780147]
 [0.77537011 0.82467545 0.83169016 0.85295332 0.85816676 0.85467379]
 [0.81828942 0.81366561 0.82924254 0.83718959 0.85550408 0.86023695]
 [0.63565063 0.64698707 0.6707161  0.68050888 0.69386753 0.70962147]
 [0.64495123 0.63796862 0.66927497 0.67129709 0.73427683 0.75409174]
 [0.82051775 0.79398348 0.81013093 0.80373826 0.84607503 0.84662533]
 [0.46937741 0.47828293 0.51820086 0.53111652 0.54538626 0.58007837]
 [0.56152211 0.60063976 0.61330174 0.64325634 0.65716152 0.66290069]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.9068061   99.75841126 114.01825437  48.06733234 131.17113133
 102.92486644  74.20206746  95.4563429  110.73333958  46.31202334
 130.76424599 102.96961516]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2468868662394001,,,,[[1.0019548]],[['gam_Lep' 'faint' '106']],1.2219057148759882,[[1.00175687]]
