level_0,level_1,logg,teff,feh,u_lambda_0,u_lambda_1,u_lambda_2,u_lambda_3,u_lambda_4,u_lambda_5,s_lambda_0,s_lambda_1,s_lambda_2,s_lambda_3,s_lambda_4,s_lambda_5,Dist,Hpmag_dr,BTmag_dr,VTmag_dr,BPmag_dr,RPmag_dr,BC_Hp,BC_BT,BC_VT,BC_BP,BC_RP,f_bol_Hp,f_bol_BT,f_bol_VT,f_bol_BP,f_bol_RP,f_bol_final,L_star_final
HD222368,0,4.3884870627867905,6237.239774357735,-0.22091772839618024,0.2503045469130942,0.2503045469130942,0.2503045469130942,0.2503045469130942,0.2503045469130942,0.2503045469130942,1.0,1.0,1.0,1.0,1.0,1.0,13.625028190808235,4.236840950207873,4.729645529511026,4.174620738846404,4.264500110433534,3.5576261548660892,-0.136,-0.62,-0.086,-0.175,0.484,5.817341972519881e-07,5.770358062271118e-07,5.883187355308917e-07,5.878424307662283e-07,6.143424320894521e-07,5.789151626370624e-07,3.3591451395181315
HD222368,1,4.2327917805954245,6174.698684052274,-0.09863810905632418,0.2704099860002326,0.2704099860002326,0.2704099860002326,0.2704099860002326,0.2704099860002326,0.2704099860002326,1.0,1.0,1.0,1.0,1.0,1.0,13.643149147583738,4.236463200998419,4.739126209511398,4.174842035737454,4.26135988691378,3.5588664832413026,-0.132,-0.644,-0.079,-0.175,0.503,5.797966400108072e-07,5.848042105264124e-07,5.844187759964244e-07,5.895450807109704e-07,6.029959307210918e-07,5.828011823201703e-07,3.390694823725625
HD1581,0,4.099685171413805,6013.903333262208,-0.38297919673278275,0.23762450723939604,0.23762450723939604,0.23762450723939604,0.23762450723939604,0.23762450723939604,0.23762450723939604,1.0,1.0,1.0,1.0,1.0,1.0,8.604822986034096,4.344401457441291,4.878450573535367,4.302425067006917,4.373253156938061,3.5975012921162683,-0.16699999999999998,-0.691,-0.11699999999999999,-0.21100000000000002,0.502,5.421261939960534e-07,5.371316520809856e-07,5.381346389257853e-07,5.497430047639422e-07,5.824524250424914e-07,5.391294688470127e-07,1.2477166707689828
HD1581,1,4.09785508692806,6004.541713514477,-0.5212070741495446,0.27058769641613767,0.27058769641613767,0.27058769641613767,0.27058769641613767,0.27058769641613767,0.27058769641613767,1.0,1.0,1.0,1.0,1.0,1.0,8.603220201041815,4.3438115363090875,4.903869150121441,4.287717175268979,4.36798100942983,3.601527561725424,-0.17600000000000002,-0.6890000000000001,-0.128,-0.21899999999999997,0.493,5.469358110982542e-07,5.23737070395662e-07,5.510285542436993e-07,5.565043595519713e-07,5.851267458512755e-07,5.330165666766989e-07,1.233109974335263
HD30652,0,4.1742779654368585,6575.916329068365,-0.10159455197805004,0.22780673898081588,0.22780673898081588,0.22780673898081588,0.22780673898081588,0.22780673898081588,0.22780673898081588,1.0,1.0,1.0,1.0,1.0,1.0,8.017981916278915,3.2864135393385316,3.7153082966248596,3.2191858587545714,3.5112134936991692,2.701576607319188,-0.095,-0.498,-0.046,-0.127,0.442,1.3442980198044912e-06,1.3126158858939006e-06,1.367057025514039e-06,1.1255779511658872e-06,1.4048512159691535e-06,1.3252887394581368e-06,2.6630521921891273
HD30652,1,4.047059076932849,6577.236533267956,-0.00482946617489141,0.19479435759983213,0.19479435759983213,0.19479435759983213,0.19479435759983213,0.19479435759983213,0.19479435759983213,1.0,1.0,1.0,1.0,1.0,1.0,7.998941956891344,3.286386281549727,3.721843945985549,3.214716024037225,3.5278190907233773,2.6994552521151705,-0.084,-0.49200000000000005,-0.034,-0.11699999999999999,0.451,1.3307806027012477e-06,1.29754789135306e-06,1.3576085518399976e-06,1.098331244727209e-06,1.3959789634769643e-06,1.3108409758923353e-06,2.6215257311047413
HD38393,0,4.186058985121777,6818.788885138813,-0.14940344500039415,0.1936473294031396,0.1936473294031396,0.1936473294031396,0.1936473294031396,0.1936473294031396,0.1936473294031396,1.0,1.0,1.0,1.0,1.0,1.0,8.899080181248907,3.697082110940347,4.148251319862439,3.6328944182089895,3.7952336703605476,3.04311069337513,-0.083,-0.43200000000000005,-0.036000000000000004,-0.11,0.39799999999999996,9.108107132019285e-07,8.290112930656731e-07,9.253439873098376e-07,8.530362882549525e-07,1.0681117614195324e-06,8.617310611201753e-07,2.1330498853485493
HD38393,1,4.357503176912705,6929.219645365084,-0.15979007571661671,0.20246700626190994,0.20246700626190994,0.20246700626190994,0.20246700626190994,0.20246700626190994,0.20246700626190994,1.0,1.0,1.0,1.0,1.0,1.0,8.91732744734159,3.6981898461083613,4.150157419667885,3.6297769192083753,3.806911401487319,3.042835622617425,-0.084,-0.418,-0.038,-0.10800000000000001,0.377,9.107203399818776e-07,8.169547585529197e-07,9.297157900275693e-07,8.423574360896346e-07,1.089247885640543e-06,8.544609911245028e-07,2.1237368104790155
HD62644,0,3.5785786069524295,5331.069075790746,-0.11195997541682425,0.3018253426623333,0.3018253426623333,0.3018253426623333,0.3018253426623333,0.3018253426623333,0.3018253426623333,1.0,1.0,1.0,1.0,1.0,1.0,23.104142447689558,5.186151349861802,5.985200365102336,5.120863477225451,5.229393474027692,4.2781586669061005,-0.28300000000000003,-1.1059999999999999,-0.22699999999999998,-0.36,0.585,2.778436238191509e-07,2.8404086633811645e-07,2.802306174752895e-07,2.8661808172035163e-07,2.882687121456626e-07,2.815619693305302e-07,4.697780561390219
HD62644,1,4.085248990830663,5328.589105393005,0.0793615304194299,0.3102999268649682,0.3102999268649682,0.3102999268649682,0.3102999268649682,0.3102999268649682,0.3102999268649682,1.0,1.0,1.0,1.0,1.0,1.0,22.94121432116299,5.186273524076695,5.974057011506341,5.100929392093904,5.230583675010739,4.277015171631446,-0.28,-1.1440000000000001,-0.223,-0.36,0.598,2.7704579639179605e-07,2.9719272222172597e-07,2.8437356193686127e-07,2.8630405865314236e-07,2.8513787322825747e-07,2.89133951889754e-07,4.756318424514469
