HD_ID,Period,Science,Sequence,Dup_tar,Primary,Ref_ID_1,Ref_ID_2,Ref_ID_3,Bayer_ID,Tycho_ID,2MASS_ID,ALLWISE,GaiaDR2_ID,GaiaDR3_ID,HP,Unnamed: 16,SpT,SpT_q,SpT_simple,Teff,e_teff,logg,e_logg,FeH_abs,FeH_rel,e_FeH_rel,vtur,e_vtur,vsini,teff_source,teff_bib_ref,logg_source,logg_bib_ref,feh_source,feh_bib_ref,vsini_source,vsini_bib_ref,Hpmag,e_Hpmag,BTmag,e_BTmag,VTmag,e_VTmag,tyc_notes,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Cflg,Prox,2MASS_notes,ALLWISE_ID,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,snr1,snr2,snr3,snr4,sat1,sat2,sat3,sat4,ccf,qph,ALLWISE_confidence,J-K,BT-VT,W1-W4,W3-W4,RA,DEC,Plx,e_Plx,PmRA,PmDEC,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Dist,Gaia_comment,Plx_alt,e_Plx_alt,alt_plx_source,JSDC_LDD,e_JSDC_LDD,LDDCHI,CAlFlag,LDD_rel,Quality,Quality_reason,exclusion_reason,in_paper,Comments,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,HD_ID,e_Dist,Bmag,e_Bmag,Vmag,e_Vmag,eb_v,A_V,Bmag_dr,Vmag_dr,Hpmag_dr,BTmag_dr,VTmag_dr,BPmag_dr,RPmag_dr,V-K_calc,LDD_VK,e_LDD_VK,LDD_VW3,e_LDD_VW3,LDD_VW4,e_LDD_VW4,LDD_BV,e_LDD_BV,LDD_BV_feh,e_LDD_BV_feh,LDD_pred,e_LDD_pred,teff_casagrande,e_teff_casagrande
HD220757,104,False,Bright,False,HD220757,,,,HD220757,TYC 8838-655-1,2MASS J23265880-5825260,J232658.92-582526.4,6.489536331165022e+18,6.489536331165022e+18,HD220757,2MASS J23265880-5825260,K3IIICNII,C,K3III,,,,,,,,,,,,,,,,,,,7.292999999999999,0.0009,8.77,0.016,7.271,0.01,,5.105,0.011000000000000001,0.02,295413,4.593,0.031,0.034,209754.0,4.4030000000000005,0.021,0.026000000000000002,141325.0,AEA,000,25.5,,J232658.92-582526.4,4.277, 0.290, 4.128, 0.160,4.295,0.016,4.2589999999999995, 0.030,3.7,    6.8,68.1,36.6,0.217, 0.214,0.0,0.0,hh00,BBAA,,0.7020000000000001,1.499,0.018000000000000002,0.036000000000000004,351.74591910000004,-58.42406074,6.415963143,0.015847173,87.36900329,-56.575553500000005,False,6.762232000000001,0.000263,7.371906,0.00148014,6.020271,0.000717,155.86124447909722,,6.37970125,0.032108541000000004,Gaia DR2,0.6772779999999999,0.015898,0.6897340000000001,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD220757,0.38497105581885177,8.393326943041595,0.016,7.128097987508083,0.01,-0.004771044466487684,-0.01479023784611182,8.412645471567188,7.142840405174233,7.3085026153842065,8.790666086297142,7.286362132920805,7.387268132920805,6.029171923717458,2.8499898540935518,0.7174245636829614,0.03300152992941622,0.6773571653721139,0.03454521543397781,0.6697797463157722,0.048224141734735604,1.563457124912501,0.1219496557431751,,,0.7174245636829614,0.03300152992941622,,
HD8025,104,False,Bright,False,HD8025,,,,,TYC 8855-176-1,2MASS J01175089-6706377,J011751.07-670637.4,4.704632825860884e+18,4.704632825860884e+18,HD8025,2MASS J01175089-6706377,K2III,C,K2III,,,,,,,,,,,,,,,,,,,7.4471,0.0011,8.812999999999999,0.017,7.415,0.01,,5.321000000000001,0.017,0.024,287760,4.747,0.001,0.015,208982.0,4.59,0.013000000000000001,0.02,111025.0,AEA,000,41.7,,J011751.07-670637.4,4.537, 0.297, 4.326, 0.150,4.559,0.015,4.5, 0.028,3.7,    7.2,70.3,38.8,0.212, 0.211,0.0,0.002,0000,BBAA,,0.731,1.3980000000000001,0.037000000000000005,0.059000000000000004,19.463149100000003,-67.11039147,6.075469067999999,0.013897473,87.00155201,20.47682657,False,6.952502000000001,0.00014099999999999998,7.5325823000000005,0.000884,6.231647,0.0005059999999999999,164.59634454680761,,6.056178900000001,0.019471926,Gaia DR2,0.612581,0.013524000000000001,0.20236700000000002,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD8025,0.3765097358961579,8.47067146902292,0.017,7.282207469170356,0.01,0.028463999852563093,0.08823839954294559,8.355417336103672,7.194254364305532,7.3546115637446015,8.68970635194311,7.323349680606781,7.4409319806067815,6.178544185058534,2.6437416190009677,0.6181317351975726,0.028434059819088336,0.5885339449898676,0.030015231194483242,0.5911392006945134,0.04256202245000496,0.9017720574533122,0.07033822048135835,,,0.6181317351975726,0.028434059819088336,,
HD30652,104,True,Both,False,pi3Ori,,,,pi3Ori,TYC   96-1462-1,2MASS J04495040+0657409,J044950.73+065740.6,3.2889217200244424e+18,3.288921720025503e+18,HD30652,2MASS J04495040+0657409,F6V,B,F6V,6420.0,100.0,4.24,0.2,7.43,-0.02,0.1,,,17.0,,,,,,,,,3.2862,0.0005,3.7230000000000003,0.013999999999999999,3.222,0.009000000000000001,,1.984,0.24600000000000002,0.24600000000000002,1000000,1.757,0.132,0.132,1000000.0,1.6,0.196,0.196,1000000.0,DBC,000,54.4,,J044950.73+065740.6,-0.028999999999999998,      , 0.222,      ,2.136,0.012,2.09, 0.018,0.3,    1.0,87.6,61.0,0.258, 0.262,0.22399999999999998,0.0,hh00,UUAA,,0.384,0.501,-2.119,0.046,72.46212402,6.961331008999999,124.6198014,0.22457013,463.9544035,11.93700994,False,3.0879216,0.0013784020000000001,3.5139660000000004,0.018047835,2.7081478,0.00646217,8.02440694629449,,124.34894440000001,0.391210406,Gaia DR2,1.986537,0.165749,0.0110319,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD30652,0.01446031923384414,3.633746858585023,0.013999999999999999,3.1679128515374186,0.009000000000000001,0.0,0.0,3.633746858585023,3.1679128515374186,3.2862,3.7230000000000003,3.222,3.5139660000000004,2.7081478,1.132836533821262,1.5766756629445957,0.0725270804954514,1.5566031304410912,0.07938675965249564,1.5214320770714482,0.10954310954914429,1.325823603183748,0.10341424104833234,1.5930260723545862,0.07168617325595637,1.5766756629445957,0.0725270804954514,6431.9259255379275,79.0
HD32263,104,False,Both,False,HR1618,HR1618,,,HR1618,TYC   98-2442-1,2MASS J05015035+0043194,J050150.36+004319.2,3.2286202417482614e+18,3.2286202417482614e+18,HD32263,2MASS J05015035+0043194,K2III,C,K2III,,,,,,,,,,,,,,,,,,,6.0798,0.0007,7.571000000000001,0.016,6.053,0.01,,4.0760000000000005,0.29600000000000004,0.29600000000000004,578136,3.363,0.256,0.256,587097.0,3.193,0.282,0.282,375163.0,DDD,000,30.6,,J050150.36+004319.2,2.178,      , 2.816, 0.427,2.987,0.015,2.958, 0.025,1.8,    2.5,74.1,43.2,0.26899999999999996, 0.262,0.086,0.0,0h00,UCAA,,0.883,1.518,-0.78,0.028999999999999998,75.45982149,0.722005518,6.30699168,0.03755106,4.193308171,-23.35728801,False,5.536574,0.00037799999999999997,6.171937000000001,0.00072,4.772403,0.001687219,158.55419679259828,,6.374209313,0.063521473,Gaia DR2,1.136671,0.11253699999999998,0.07131699999999999,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD32263,0.9440123689858213,7.1882320225226115,0.016,5.908251814087081,0.01,0.11998020843553037,0.37193864615014416,6.702417837505234,5.537515729598117,5.689946784806151,7.051298002063462,5.666679578381843,5.785616578381844,4.548566334802129,2.589445725646254,1.2826389540859895,0.05900139188795551,1.2047155196772048,0.06144049150353745,1.1919831872410902,0.08582278948135849,1.965550478594871,0.15331293733039994,,,1.2826389540859895,0.05900139188795551,,
HD30519,104,False,Faint,False,HD30519,HD30519,,,,TYC   92-662-1,2MASS J04483532+0536203,J044835.29+053620.1,3.281926386530182e+18,3.281926386530182e+18,HD30519,2MASS J04483532+0536203,K2,E,K2,,,,,,,,,,,,,,,,,,,,,10.014,0.03,8.076,0.013000000000000001,,4.96,0.013000000000000001,0.021,294056,4.001,0.214,0.214,337684.0,3.8310000000000004,0.264,0.264,201382.0,ECD,000,28.4,,J044835.29+053620.1,3.872, 0.331, 3.730, 0.211,3.859,0.013999999999999999,3.741, 0.026,3.3,    5.1,79.7,41.8,0.24, 0.241,0.0,0.0,0000,BBAA,,1.129,1.9380000000000002,0.131,0.11800000000000001,72.14701569,5.605487436000001,2.664009999,0.020458207,-16.28459617,-21.47293758,False,7.2179465,0.000273,8.15899,0.001022948,6.2584599999999995,0.000607,375.37396645484586,,2.65334951,0.036924599999999995,Gaia DR2,0.9353379999999999,0.08305599999999999,0.131219,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD30519,2.8826762328320723,9.488639564636166,0.03,7.879020262158419,0.013000000000000001,0.2496193024777471,0.773819837681016,8.4779012138773,7.107702358812777,,8.93275791922034,7.2722588210617225,7.355248821061721,5.792766924748671,3.121365996842854,0.8598017119886746,0.03955087875147903,0.8581578202605201,0.043766048833286525,0.8785675571084971,0.06325686411181179,2.8901187574280605,0.2254292630793887,,,0.8598017119886746,0.03955087875147903,,
HD30507,104,False,Faint,False,HD30507,HD30507,,,,TYC  683-1211-1,2MASS J04484104+0750239,J044840.99+075024.1,3.2892263191051597e+18,3.2892263191051597e+18,HD30507,2MASS J04484104+0750239,K5,E,K5,,,,,,,,,,,,,,,,,,,7.2221,0.0019,9.074,0.018000000000000002,7.268,0.011000000000000001,,4.75,0.24,0.24,486889,3.8280000000000003,0.248,0.248,487203.0,3.697,0.256,0.256,344842.0,DDD,000,35.3,,J044840.99+075024.1,3.451, 0.457, 3.179, 0.244,3.3689999999999998,0.012,3.321, 0.022,2.4,    4.4,91.2,48.3,0.265, 0.251,0.052000000000000005,0.0,0000,CBAA,,1.053,1.806,0.13,0.048,72.17098123,7.840085772,3.961297917,0.019652126000000002,-8.187677486,24.90550535,False,6.517604,0.000236,7.3538003,0.000723,5.617716000000001,0.0014803420000000002,252.44251277049304,,3.926422034,0.038820402999999996,Gaia DR2,0.982259,0.084756,0.191503,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD30507,1.2523754013632646,8.59496937560902,0.018000000000000002,7.089200066518443,0.011000000000000001,-0.09423069090942304,-0.29211514181921144,8.976520690652652,7.3803707340975135,7.528284980839703,9.482166304852536,7.571410376729419,7.657210676729419,5.793514024419921,3.090031730636483,0.7440429814686451,0.03422597714755767,1.1512007683083703,0.05871123918372688,1.1141246456119756,0.08021697448406223,15.519495418278156,1.2105206426256963,,,0.7440429814686451,0.03422597714755767,,
HD30545,104,False,Bright,False,HR1534,HR1534,,,,TYC   88-1394-1,2MASS J04484463+0335185,J044844.60+033518.8,3.2333875523685545e+18,3.233387552369508e+18,HD30545,2MASS J04484463+0335185,K0III,C,K0III,,,,,,,,,,,,,,,,,,,6.2058,0.0005,7.58,0.015,6.162999999999999,0.01,,3.9560000000000004,0.228,0.228,767414,3.272,0.214,0.214,684085.0,3.138,0.218,0.218,394657.0,DCD,000,44.8,,J044844.60+033518.8,2.609,      , 3.095, 0.320,3.2889999999999997,0.013000000000000001,3.22, 0.017,2.0,    3.4,85.5,65.1,0.267, 0.252,0.06,0.0,0000,UBAA,,0.818,1.4169999999999998,-0.611,0.069,72.18592946,3.5884571710000004,3.648022252,0.037478500000000005,-1.2110433040000002,-16.552305599999997,False,5.696211,0.000333,6.2915944999999995,0.0008039999999999999,4.959854,0.0012017360000000001,274.121134938735,,3.69194612,0.067819776,Gaia DR2,1.181386,0.091425,0.0427084,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD30545,2.8162243117264243,7.2312671060803435,0.015,6.02827286825924,0.01,0.2029942378211036,0.6292821372454211,6.409319207371084,5.401025342313692,5.546208244723914,6.700717388802343,5.509385370023394,5.637979870023394,4.581145262611246,2.1595694511810417,1.0519438141765858,0.04838941545212294,1.0080346553445554,0.05140976742257232,1.0219832975103038,0.07358279742074188,1.1774385896917803,0.09184020999595885,,,1.0519438141765858,0.04838941545212294,,
HD33419,104,False,Bright,False,HR1681,HR1681,,,,TYC 4751-1642-1,2MASS J05100325-0033551,J051003.24-003355.5,3.2274515639684854e+18,3.2274515639684854e+18,HD33419,2MASS J05100325-0033551,K1III,C,K1III,,,,,,,,,,,,,,,,,,,6.2749,0.001,7.515,0.016,6.225,0.01,,4.388999999999999,0.23199999999999998,0.23199999999999998,612111,3.73,0.20199999999999999,0.20199999999999999,480740.0,3.6919999999999997,0.284,0.284,301731.0,DCD,000,25.8,,J051003.24-003355.5,3.654, 0.381, 3.464, 0.168,3.602,0.013000000000000001,3.5389999999999997, 0.024,2.9,    6.4,81.8,45.5,0.249, 0.242,0.027000000000000003,0.0,HHH0,CBAA,,0.6970000000000001,1.29,0.115,0.063,77.51359871,-0.5655449579999999,8.763768255,0.04044942,1.9438349190000002,-50.18059007,False,5.814331500000001,0.000337,6.34866,0.000813,5.1262264,0.001686775,114.1061665373761,,8.740792691000001,0.055434316,Gaia DR2,0.915529,0.087128,0.033679,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD33419,0.5266602357070511,7.205042294355018,0.016,6.101957800944089,0.01,0.033084493410928895,0.10256192957387958,7.0710792315072,5.9997274772565,6.167398135338371,7.371692386597936,6.1184723017221545,6.242132301722155,5.064503531108316,2.451960047268598,0.9536534938547959,0.04386806071732061,0.8952778686831971,0.04565917130284305,0.9035858740015357,0.06505818292811057,1.099499454567218,0.085760957456243,,,0.9536534938547959,0.04386806071732061,,
HD38393,104,True,Both,False,gamLep,,,,gamLep,TYC 5930-2197-1,2MASS J05442780-2226538,J054428.81-222713.3,2.9640001598201185e+18,2.9640001598212183e+18,HD38393,2MASS J05442780-2226538,F6V,C,F6V,6386.0,100.0,4.345,0.2,7.3,-0.15,0.1,,,15.0,,,,,,,,,3.6977,0.0004,4.162,0.013999999999999999,3.638,0.009000000000000001,,2.804,0.276,0.276,1000000,2.6060000000000003,0.23600000000000002,0.23600000000000002,1000000.0,2.508,0.228,0.228,755475.0,DDD,000,52.2,,J054428.81-222713.3,9.561, 0.032, 9.258, 0.031,8.855,0.042,5.577000000000001, 0.042,33.9,   35.5,26.1,25.8,0.0, 0.000,0.0,0.0,DDHd,AAAA,,0.29600000000000004,0.524,3.984,3.278,86.11439123,-22.45002336,112.29602820000001,0.14516802,-291.7567767,-368.52081580000004,False,3.4768230000000004,0.001116125,3.7968589999999995,0.008292536999999999,3.0440361,0.001678504,8.905034452500788,,112.6108838,0.316218227,Gaia DR2,1.2730620000000001,0.118316,0.00373541,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD38393,0.01151177152231038,4.065942611079737,0.013999999999999999,3.5817209028573243,0.009000000000000001,0.0,0.0,4.065942611079737,3.5817209028573243,3.6977,4.162,3.638,3.7968589999999995,3.0440361,1.325054094524763,1.464507468047042,0.06736734353016392,0.04016053631098115,0.0020481873518600384,0.14106029540441603,0.010156341269117955,1.1147998709566926,0.08695438993462203,1.3811326215278945,0.06215096796875525,1.464507468047042,0.06736734353016392,6308.166806651605,79.0
HD38579,104,False,Faint,False,HD38579,,,,,TYC 6490-860-1,2MASS J05455468-2308251,J054554.73-230825.3,2.915911506950115e+18,2.915911506950115e+18,HD38579,2MASS J05455468-2308251,K1/2III,D,K1III,,,,,,,,,,,,,,,,,,,7.2179,0.0006,8.693,0.015,7.184,0.009000000000000001,,5.325,0.24600000000000002,0.24600000000000002,276968,4.482,0.22399999999999998,0.22399999999999998,248949.0,4.152,0.028999999999999998,0.033,172036.0,DDE,000,37.7,,J054554.73-230825.3,4.145, 0.263, 3.994, 0.105,4.1,0.013999999999999999,4.048, 0.025,4.1,   10.3,74.9,42.9,0.23600000000000002, 0.226,0.0,0.0,0000,BAAA,,1.173,1.5090000000000001,0.09699999999999999,0.052000000000000005,86.47797887,-23.140466399999998,3.355202839,0.016746825,23.52198265,-37.7320029,False,6.683755400000001,0.00011100000000000001,7.3112783,0.00037200000000000004,5.9251933,0.000397,298.0445737516259,,3.272296327,0.027246592000000004,Gaia DR2,0.684535,0.056867999999999995,0.6092930000000001,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD38579,1.4876299759884868,8.313093480146922,0.015,7.04012435503477,0.009000000000000001,0.20296912511215148,0.6292042878476696,7.491247265793709,6.412954426782285,6.55838984376808,7.813826166118087,6.530466229628798,6.657744529628799,5.5465314132135175,2.292246932636442,0.7155001026654194,0.032913004722609294,0.7064305986712901,0.036027960532235795,0.7091615147172055,0.051059629059638796,0.9317310110751559,0.07267501886386216,,,0.7155001026654194,0.032913004722609294,,
HD39913,104,False,Faint,False,HD39913,,,,,TYC 5943-614-1,2MASS J05544439-2116491,J055444.41-211649.4,2.9177366618945654e+18,2.9177366618945654e+18,HD39913,2MASS J05544439-2116491,K4III,C,K4III,,,,,,,,,,,,,,,,,,,,,9.798,0.021,7.9670000000000005,0.011000000000000001,,5.402,0.256,0.256,209715,4.404,0.248,0.248,217425.0,4.0569999999999995,0.033,0.036000000000000004,169286.0,DDE,0d0,20.8,,J055444.41-211649.4,4.013999999999999, 0.296, 3.850, 0.159,3.971,0.013000000000000001,3.883, 0.021,3.7,    6.8,80.5,52.8,0.243, 0.239,0.0,0.0,HHH0,BBAA,,1.345,1.831,0.131,0.08800000000000001,88.68498173,-21.28035195,1.77082672,0.016854461,3.12121681,5.604483766,True,7.199474,0.000229,8.048441,0.000944,6.2954063,0.0009140000000000001,564.7079913047619,,1.705941886,0.039655578999999996,Gaia DR2,0.777583,0.067084,0.5915,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD39913,5.374805286332278,9.310440259173214,0.021,7.784621713221573,0.011000000000000001,0.1298661649992603,0.4025851114977069,8.784596656023043,7.383338250330323,,9.235476344686154,7.548848104194573,7.630289104194573,6.053126263363036,3.132547469199103,0.7624669496859643,0.035073479685554354,0.8270173119461995,0.04217788290925618,0.8300837589706114,0.05976603064588402,3.136858523199733,0.24467496480957915,,,0.7624669496859643,0.035073479685554354,,
HD40235,104,False,Faint,False,HR2090,,,,,TYC 6491-1059-1,2MASS J05563443-2312551,J055634.46-231254.8,2.9164497866115277e+18,2.9164497866115277e+18,HD40235,2MASS J05563443-2312551,K0III,C,K0III,,,,,,,,,,,,,,,,,,,6.5335,0.0006,7.726,0.015,6.48,0.009000000000000001,,4.832,0.27399999999999997,0.27399999999999997,379866,4.13,0.22,0.22,289674.0,4.04,0.23600000000000002,0.23600000000000002,178000.0,DDD,00d,21.2,,J055634.46-231254.8,3.844, 0.327, 3.638, 0.176,3.827,0.016,3.775, 0.027,3.3,    6.2,68.7,40.3,0.247, 0.235,0.003,0.003,h000,BBAA,,0.792,1.246,0.069,0.052000000000000005,89.14356166,-23.21518063,6.861242602000001,0.018749889,13.81678558,29.4476809,False,6.0745955,0.000155,6.6079698,0.000629,5.3831077,0.0009939999999999999,145.74619467740544,,6.835059424,0.026005564,Gaia DR2,0.744197,0.06845,0.104117,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD40235,0.3982842658233909,7.430288018899596,0.015,6.361351112895486,0.009000000000000001,0.06893690600410984,0.2137044086127405,7.151154258051015,6.1483376589100285,6.309502435721226,7.427395353041496,6.258032269323244,6.3860020693232435,5.254498095547525,2.337826664042955,0.8309174865311082,0.038222204380430974,0.8016682574678198,0.0408850811308588,0.8047283859465448,0.057940443788151226,0.8208754098565012,0.0640282819688071,,,0.8309174865311082,0.038222204380430974,,
HD62644,104,True,Both,False,HR2998,,,,,TYC 8134-800-1,2MASS J07425710-4510227,J074257.00-451029.2,5.531762678610961e+18,5.531762678610961e+18,HD62644,2MASS J07425710-4510227,G8IV-V,C,G8IV,5490.0,100.0,3.8160000000000003,0.2,7.46,0.01,0.1,,,4.3,,,,,,,,,5.1867,0.0005,5.984,0.013999999999999999,5.126,0.009000000000000001,,3.681,0.308,0.308,1000000,3.159,0.23199999999999998,0.23199999999999998,759119.0,3.116,0.282,0.282,462402.0,DDD,000,29.7,,J074257.00-451029.2,2.41,      , 2.999, 0.422,3.2319999999999998,0.013000000000000001,3.198, 0.018,1.7,    2.6,82.0,59.1,0.237, 0.224,0.055999999999999994,0.0,0h00,UCAA,,0.565,0.858,-0.7879999999999999,0.034,115.73740020000001,-45.17557766,42.8213184,0.3774877,-79.01241779,-554.0045734,False,4.834569999999999,0.000768,5.2295985,0.0008060000000000001,4.280493700000001,0.003288681,23.352854077468105,,44.49707787,0.290544723,Gaia DR2,1.118454,0.11505599999999999,0.0122689,2.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD62644,0.20586510419396747,5.802782015578389,0.013999999999999999,5.040345833102175,0.009000000000000001,0.0,0.0,5.802782015578389,5.040345833102175,5.1867,5.984,5.126,5.2295985,4.280493700000001,1.9558913991234188,1.0974736513444054,0.05048378796184265,1.0071536589947774,0.051364836608733644,0.9996768226884486,0.07197673123356829,0.7953617471338823,0.06203821627644282,0.9618110101764833,0.04328149545794174,1.0974736513444054,0.05048378796184265,5468.874623760723,79.0
HD64181,104,False,Both,False,HR3069,,,,,TYC 7658-4075-1,2MASS J07504252-4434478,J075042.51-443447.6,5.53139331142515e+18,5.53139331142515e+18,HD64181,2MASS J07504252-4434478,G6III,C,G6III,,,,,,,,,,,,,,,,,,,6.6142,0.001,7.587999999999999,0.015,6.557,0.01,,4.9110000000000005,0.21600000000000003,0.21600000000000003,318442,4.312,0.22,0.22,244968.0,4.346,0.021,0.026000000000000002,143886.0,CDE,000,43.2,,J075042.51-443447.6,4.309, 0.370, 3.961, 0.186,4.314,0.016,4.274, 0.027,2.9,    5.8,69.4,39.5,0.212, 0.220,0.0,0.0,0000,CBAA,,0.565,1.031,0.035,0.04,117.67705120000001,-44.57988743,5.3656934110000005,0.13545476,-11.53412505,13.11582085,False,6.227515,0.000206,6.670638,0.000985,5.6139339999999995,0.000801,186.36920215194158,,4.197878118999999,0.16800158399999998,Gaia DR2,0.642664,0.048171,0.101762,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD64181,4.7048151310937305,7.360007915447233,0.015,6.456446867042165,0.01,0.010619871934479996,0.03292160299688799,7.317006786376761,6.423631707024511,6.579692715235375,7.541999340940092,6.522805415270106,6.636443415270106,5.594121426329403,2.160643272472016,0.6572862795439094,0.030235168859019827,0.6286119227265426,0.03205920805905367,0.627220289159107,0.0451598608194557,0.5420673669639067,0.042281254623184716,,,0.6572862795439094,0.030235168859019827,,
HD61574,104,False,Faint,False,HD61574,,,,,TYC 7656-183-1,2MASS J07380139-4338291,J073801.36-433829.1,5.535060526299103e+18,5.535060526299103e+18,HD61574,2MASS J07380139-4338291,K2/3III,D,K2III,,,,,,,,,,,,,,,,,,,8.131,0.0017,9.738999999999999,0.021,8.122,0.012,,5.595,0.015,0.023,169602,4.992,0.308,0.308,130951.0,4.769,0.006999999999999999,0.016,97458.6,ADA,000,31.3,,J073801.36-433829.1,4.6930000000000005, 0.248, 4.559, 0.094,4.7010000000000005,0.013999999999999999,4.638, 0.026,4.4,   11.6,75.7,41.9,0.21, 0.192,0.0,0.0,0d00,BAAA,,0.826,1.617,0.055,0.063,114.5057304,-43.64137692,1.968803535,0.089352,-5.101040506,12.14349907,False,7.5378666,0.000197,8.237202,0.000771,6.727530499999999,0.00048600000000000005,507.92269630905554,,2.225204624,0.11395974699999999,Gaia DR2,0.582233,0.059884,0.00649796,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD61574,23.051517306731537,9.323411829804156,0.021,7.9658424561137675,0.012,0.19756937369038874,0.6124650584402052,8.523429853482082,7.355357635558805,7.489035324647562,8.883215537072202,7.485852715892569,7.601054715892569,6.358942460949781,2.6075423008608225,0.5614489612874719,0.025826652219223707,0.5522205099573397,0.028163246007824324,0.5557036517857499,0.040010662928574,0.8628366889712098,0.06730126173975436,,,0.5614489612874719,0.025826652219223707,,
HD65187,104,False,Faint,False,HD65187,,,,,TYC 8135-4356-1,2MASS J07552574-4639570,J075525.77-463957.0,5.51893392053792e+18,5.51893392053792e+18,HD65187,2MASS J07552574-4639570,K3III,C,K3III,,,,,,,,,,,,,,,,,,,7.9743,0.001,9.619,0.02,7.956,0.011000000000000001,,5.532,0.037000000000000005,0.040999999999999995,199356,4.922,0.011000000000000001,0.018000000000000002,149662.0,4.681,0.011000000000000001,0.018000000000000002,109401.0,AAA,000,15.4,,J075525.77-463957.0,4.57, 0.263, 4.444, 0.116,4.618,0.015,4.537, 0.027,4.1,    9.4,72.6,39.7,0.20800000000000002, 0.210,0.0,0.0,0000,BBAA,,0.851,1.663,0.033,0.081,118.85729909999999,-46.66582185,1.257883172,0.015137916000000001,-1.6457392830000002,6.837457072,True,7.3854656,0.000184,8.078861999999999,0.000816,6.583959599999999,0.000503,794.9863884497533,,1.207035703,0.030252847000000003,Gaia DR2,0.600807,0.014805,0.703343,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD65187,9.567213742402888,9.18896837055246,0.02,7.794732192592705,0.011000000000000001,0.12423617795975561,0.3851321516752424,8.68592125693102,7.41084526016232,7.570617808974043,9.080862996042569,7.555975918733043,7.678837918733041,6.3521829417157,2.7568037531626417,0.5992263660399644,0.02756441283783836,0.5808773836620542,0.02962474656676476,0.5888722204522071,0.042398799872558915,1.4220503570043554,0.11091992784633971,,,0.5992263660399644,0.02756441283783836,,
HD65491,104,False,Bright,False,HD65491,,,,,TYC 7658-3974-1,2MASS J07570752-4329022,J075707.45-432902.3,5.53304377715497e+18,5.53304377715497e+18,HD65491,2MASS J07570752-4329022,G8III,C,G8III,,,,,,,,,,,,,,,,,,,,,8.381,0.016,7.195,0.01,,5.315,0.001,0.017,252017,4.834,0.031,0.034,168000.0,4.638999999999999,0.011000000000000001,0.018000000000000002,113716.0,EEA,d00,17.1,,J075707.45-432902.3,4.59, 0.285, 4.430, 0.123,4.588,0.016,4.5489999999999995, 0.025,3.8,    8.8,68.4,42.9,0.20800000000000002, 0.207,0.0,0.0,0h00,BBAA,,0.6759999999999999,1.186,0.040999999999999995,0.039,119.28091540000001,-43.48394009,4.755823848,0.011632935,-64.58153486,-5.85055072,False,6.8185053,0.00013000000000000002,7.330922999999999,0.000535,6.1451883,0.0006349999999999999,210.2685111898198,,4.708385203,0.022995252,Gaia DR2,0.5585760000000001,0.013147,0.8493569999999999,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD65491,0.5143251729658987,8.104708632679024,0.016,7.081339917836827,0.01,0.08336871484219754,0.2584430160108124,7.767138755237351,6.823732506477135,,8.01988304384658,6.92656375132564,7.062486751325639,5.989654521925786,2.180497556133644,0.5533148982753187,0.025452485320664655,0.5603689511217214,0.02857881650720779,0.5587474630527159,0.040229817339795554,0.5093513355927484,0.03972940417623437,,,0.5533148982753187,0.025452485320664655,,
