e_pred_LDD,pred_LDD,target_id,pred_LDD_isnan,e_pred_LDD_isnan
0.0546925512860126,1.2057802543471035,HD222368,False,False
0.036429925720084175,0.7945337237042399,HD1367,False,False
0.03245604196954692,0.7123963840469015,HD222919,False,False
0.031372378195539535,0.720338561366021,HD223292,False,False
0.031446300648415686,0.7151982811422809,HD218330,False,False
0.028297972244776256,0.594654033512548,HD43,False,False
0.057660276106195354,1.3352861998209336,HD1581,False,False
0.036554215787459585,0.8287620211507395,HD68,False,False
0.034285571583403625,0.6957180710623406,HD218558,False,False
0.03199530561917584,0.73628801432199,HD323,False,False
0.03300152992941622,0.7096586733164981,HD220757,False,False
0.028434059819088336,0.6386305675217941,HD8025,False,False
0.0725270804954514,1.4088504392270078,HD30652,False,False
0.05900139188795551,1.3963107358311104,HD32263,False,False
0.03955087875147903,0.8362970222871001,HD30519,False,False
0.03422597714755767,0.7701988740304401,HD30507,False,False
0.04838941545212294,1.14343575121181,HD30545,False,False
0.04386806071732061,0.9595793702725289,HD33419,False,False
0.06736734353016392,1.369227683429658,HD38393,False,False
0.032913004722609294,0.7632505388292747,HD38579,False,False
0.035073479685554354,0.8247894571986013,HD39913,False,False
0.038222204380430974,0.7601793716426078,HD40235,False,False
0.05048378796184265,1.0587077394949223,HD62644,False,False
0.030235168859019827,0.6114453798076372,HD64181,False,False
0.025826652219223707,0.6118356858415501,HD61574,False,False
0.02756441283783836,0.5801990405936512,HD65187,False,False
0.025452485320664655,0.5301460299147092,HD65491,False,False
0.027534768820465603,0.5705602729387645,HD66162,False,False
0.06780866788676239,1.369595309696357,HD67523,False,False
0.04609874913394024,0.9686808954845981,HD59936,False,False
0.044302266068600986,0.9383053520529994,HD63734,False,False
0.04145128038239023,0.9247066107692701,HD71231,False,False
0.07514153877619495,1.6861740447807296,HD121370,False,False
0.043573309782967425,0.9518080842955426,HD118839,False,False
0.026577576563105207,0.6209354508897034,HD120540,False,False
0.057082120367211886,1.1955552885648923,HD124850,False,False
0.033066151520847804,0.7329579374896845,HD125490,False,False
0.026041987453794727,0.5490233236692322,HD121981,False,False
0.02266013033158063,0.47859686429774384,HD123255,False,False
0.03407811735372247,0.7370426650779023,HD122135,False,False
0.03125171095141343,0.6596956950479561,HD125183,False,False
0.05344042749711295,1.1458133511346682,HD141004,False,False
0.03096196724236218,0.7040465246589523,HD142443,False,False
0.029805074385448868,0.6536338765492755,HD142639,False,False
0.026415739644688033,0.5985725641870467,HD139610,False,False
0.0254194572915141,0.5382785658021023,HD142862,False,False
0.0263959035704696,0.5327953623866624,HD143129,False,False
0.05976016945485149,1.3444089197980813,HD142860,False,False
0.030607974324015255,0.6361734551968484,HD141589,False,False
0.03208197384985416,0.6848400374095749,HD141827,False,False
0.016307756731845896,0.3711257675528079,HD143896,False,False
0.032699012822184625,0.7085377595729053,HD143257,False,False
0.03144590360571504,0.6668773247234357,HD140346,False,False
0.044450987155180775,0.984657197865552,HD182572,False,False
0.033750766975753826,0.7530272762583021,HD178665,False,False
0.025300215675535892,0.522358064425739,HD178596,False,False
0.030385278730385604,0.6281672566924895,HD186202,False,False
0.08293006926019339,1.827802019916373,HD2151,False,False
0.0630775230211561,1.3626138473460254,HD5457,False,False
0.060546751385849966,1.3659191074594208,HD197635,False,False
0.04761562689813585,1.041128649030716,HD4332,False,False
0.04649968529044966,1.0318555229578246,HD15248,False,False
0.04044908536418048,0.8629657321643153,HD210056,False,False
0.029819693856567353,0.6568380409090008,HD38295,False,False
0.03010063851319476,0.7043717055824692,HD42747,False,False
0.06922123449916444,1.4296597944633778,HD48737,False,False
0.05585375027318688,1.2033750690878862,HD47156,False,False
0.04421766377117521,1.0193865862945835,HD46241,False,False
0.04442485445746585,0.955698384374605,HD51814,False,False
0.047061978468091965,0.9520031357455306,HD45512,False,False
0.012348801944274177,0.26913345776215875,HD4849,False,False
0.03709211710091603,0.8112941650606952,HD65181,False,False
0.036445552310027815,0.7174740468192365,HD70942,False,False
0.044302266068600986,0.9451692461701486,HD  63734,False,False
0.05390082970762437,1.1149614021143175,HD82434,False,False
0.037431620274842335,0.7656388023400355,HD81134,False,False
0.027579689906677966,0.5415210249953204,HD76437,False,False
0.029475924236921042,0.6322120255582994,HD84369,False,False
,,HD61421,True,True
0.06399713305974639,1.3359851863280752,HD55751,False,False
0.07186568588721456,1.5771955529724129,HD63241,False,False
0.08931156762912366,2.032242501959075,HD65695,False,False
0.03149374452033859,0.7320790993091782,HD79810,False,False
0.03134391032571557,0.6876529094942536,HD84900,False,False
