e_pred_LDD,pred_LDD,target_id,pred_LDD_isnan,e_pred_LDD_isnan
0.0546925512860126,1.1908141106606498,HD222368,False,False
0.036429925720084175,0.764818611323456,HD1367,False,False
0.03245604196954692,0.6978776687458853,HD222919,False,False
0.031372378195539535,0.6560004815104508,HD223292,False,False
0.031446300648415686,0.7198129687280114,HD218330,False,False
0.028297972244776256,0.665439319562139,HD43,False,False
0.057660276106195354,1.1825005884914555,HD1581,False,False
0.036554215787459585,0.7790386288747413,HD68,False,False
0.034285571583403625,0.7551069149601222,HD218558,False,False
0.03199530561917584,0.6678621409668171,HD323,False,False
0.03300152992941622,0.7411356242210274,HD220757,False,False
0.028434059819088336,0.7016277933120835,HD8025,False,False
0.0725270804954514,1.5955032745810442,HD30652,False,False
0.05900139188795551,1.3972304524426897,HD32263,False,False
0.03955087875147903,0.927098024948358,HD30519,False,False
0.03422597714755767,0.729124839403496,HD30507,False,False
0.04838941545212294,1.0382019279050203,HD30545,False,False
0.04386806071732061,0.9514749187929228,HD33419,False,False
0.06736734353016392,1.5581755512518458,HD38393,False,False
0.032913004722609294,0.7343013709866224,HD38579,False,False
0.035073479685554354,0.7564401900899471,HD39913,False,False
0.038222204380430974,0.84580330941157,HD40235,False,False
0.05048378796184265,1.10121190020683,HD62644,False,False
0.030235168859019827,0.6748950086254708,HD64181,False,False
0.025826652219223707,0.5123677149197196,HD61574,False,False
0.02756441283783836,0.6046727668196628,HD65187,False,False
0.025452485320664655,0.559960790004236,HD65491,False,False
0.027534768820465603,0.5757099917344983,HD66162,False,False
0.06780866788676239,1.4490753692916605,HD67523,False,False
0.04609874913394024,0.975329477208286,HD59936,False,False
0.044302266068600986,0.9920576347331821,HD63734,False,False
0.04145128038239023,0.9567020934968102,HD71231,False,False
0.07514153877619495,1.7096841262567006,HD121370,False,False
0.043573309782967425,0.9866807182787414,HD118839,False,False
0.026577576563105207,0.5586194144425062,HD120540,False,False
0.057082120367211886,1.1662613045663146,HD124850,False,False
0.033066151520847804,0.7108979751260276,HD125490,False,False
0.026041987453794727,0.5736104928815273,HD121981,False,False
0.02266013033158063,0.48166905308155605,HD123255,False,False
0.03407811735372247,0.6800458597864869,HD122135,False,False
0.03125171095141343,0.6793837303740651,HD125183,False,False
0.05344042749711295,1.1552137525676416,HD141004,False,False
0.03096196724236218,0.6428933908521066,HD142443,False,False
0.029805074385448868,0.6555018095948326,HD142639,False,False
0.026415739644688033,0.6374573925314679,HD139610,False,False
0.0254194572915141,0.545059037641856,HD142862,False,False
0.0263959035704696,0.5474641024647029,HD143129,False,False
0.05976016945485149,1.3428465319894936,HD142860,False,False
0.030607974324015255,0.6307469432116579,HD141589,False,False
0.03208197384985416,0.6856192557074605,HD141827,False,False
0.016307756731845896,0.3566430728371233,HD143896,False,False
0.032699012822184625,0.7057772772129823,HD143257,False,False
0.03144590360571504,0.7162047719373492,HD140346,False,False
0.044450987155180775,0.9618359552477985,HD182572,False,False
0.033750766975753826,0.7189112292441796,HD178665,False,False
0.025300215675535892,0.5685531816145689,HD178596,False,False
0.030385278730385604,0.6733148055929715,HD186202,False,False
0.08293006926019339,1.7434302754906552,HD2151,False,False
0.0630775230211561,1.2235419622768429,HD5457,False,False
0.060546751385849966,1.357054558618166,HD197635,False,False
0.04761562689813585,0.9986882012960526,HD4332,False,False
0.04649968529044966,0.9264481527934432,HD15248,False,False
0.04044908536418048,0.8849790265792081,HD210056,False,False
0.029819693856567353,0.6763260408512795,HD38295,False,False
0.03010063851319476,0.6263279861289749,HD42747,False,False
0.06922123449916444,1.500373095822632,HD48737,False,False
0.05585375027318688,1.2437739000394492,HD47156,False,False
0.04421766377117521,1.0005519614196239,HD46241,False,False
0.04442485445746585,0.9030648290750056,HD51814,False,False
0.047061978468091965,1.0481161151078893,HD45512,False,False
0.012348801944274177,0.2592475799802124,HD4849,False,False
0.03709211710091603,0.8215072012614318,HD65181,False,False
0.036445552310027815,0.8043292386452392,HD70942,False,False
0.044302266068600986,0.9493402875687602,HD  63734,False,False
0.05390082970762437,1.2296809537893312,HD82434,False,False
0.037431620274842335,0.7403524670286932,HD81134,False,False
0.027579689906677966,0.5714389397999959,HD76437,False,False
0.029475924236921042,0.6337700090811706,HD84369,False,False
,,HD61421,True,True
0.06399713305974639,1.249826571439416,HD55751,False,False
0.07186568588721456,1.490709208944243,HD63241,False,False
0.08931156762912366,1.88464028437303,HD65695,False,False
0.03149374452033859,0.6876667054498822,HD79810,False,False
0.03134391032571557,0.6639408589071415,HD84900,False,False
