e_pred_LDD,pred_LDD,target_id,pred_LDD_isnan,e_pred_LDD_isnan
0.0546925512860126,1.118884221799504,HD222368,False,False
0.036429925720084175,0.7897906740676829,HD1367,False,False
0.03245604196954692,0.6922643496753703,HD222919,False,False
0.031372378195539535,0.7053281340856753,HD223292,False,False
0.031446300648415686,0.6829949218410502,HD218330,False,False
0.028297972244776256,0.6067074406978326,HD43,False,False
0.057660276106195354,1.2425896638841323,HD1581,False,False
0.036554215787459585,0.7979475727186109,HD68,False,False
0.034285571583403625,0.7427369647338469,HD218558,False,False
0.03199530561917584,0.7403353861516876,HD323,False,False
0.03300152992941622,0.7630473437788527,HD220757,False,False
0.028434059819088336,0.6237678580884898,HD8025,False,False
0.0725270804954514,1.6647993405405594,HD30652,False,False
0.05900139188795551,1.3995369486172256,HD32263,False,False
0.03955087875147903,0.8506908024043255,HD30519,False,False
0.03422597714755767,0.6973412739127742,HD30507,False,False
0.04838941545212294,0.9943409408676498,HD30545,False,False
0.04386806071732061,0.9184993652075518,HD33419,False,False
0.06736734353016392,1.4779425476009602,HD38393,False,False
0.032913004722609294,0.7078284366620191,HD38579,False,False
0.035073479685554354,0.797470172747222,HD39913,False,False
0.038222204380430974,0.8386577092212011,HD40235,False,False
0.05048378796184265,1.126331631374889,HD62644,False,False
0.030235168859019827,0.6254181847764833,HD64181,False,False
0.025826652219223707,0.5508562349898354,HD61574,False,False
0.02756441283783836,0.6173327352874767,HD65187,False,False
0.025452485320664655,0.5348694247632964,HD65491,False,False
0.027534768820465603,0.6612852474805228,HD66162,False,False
0.06780866788676239,1.5203406749203616,HD67523,False,False
0.04609874913394024,1.054668509218118,HD59936,False,False
0.044302266068600986,0.9062807460845923,HD63734,False,False
0.04145128038239023,0.8871168179993818,HD71231,False,False
0.07514153877619495,1.5693917276519536,HD121370,False,False
0.043573309782967425,0.9919934474687037,HD118839,False,False
0.026577576563105207,0.5950922537461815,HD120540,False,False
0.057082120367211886,1.2867548416763024,HD124850,False,False
0.033066151520847804,0.7179794563715319,HD125490,False,False
0.026041987453794727,0.5807655532281156,HD121981,False,False
0.02266013033158063,0.4642592597463646,HD123255,False,False
0.03407811735372247,0.7122485775849889,HD122135,False,False
0.03125171095141343,0.7194375963502077,HD125183,False,False
0.05344042749711295,1.136974031912269,HD141004,False,False
0.03096196724236218,0.7036339823603398,HD142443,False,False
0.029805074385448868,0.6450129292758451,HD142639,False,False
0.026415739644688033,0.5822341159661669,HD139610,False,False
0.0254194572915141,0.5429011087477504,HD142862,False,False
0.0263959035704696,0.561143875813092,HD143129,False,False
0.05976016945485149,1.2634359971482347,HD142860,False,False
0.030607974324015255,0.6548414952483879,HD141589,False,False
0.03208197384985416,0.6778838162341538,HD141827,False,False
0.016307756731845896,0.37377049135404533,HD143896,False,False
0.032699012822184625,0.6892077524869569,HD143257,False,False
0.03144590360571504,0.6661907325233093,HD140346,False,False
0.044450987155180775,0.9067796085426121,HD182572,False,False
0.033750766975753826,0.7912830575577788,HD178665,False,False
0.025300215675535892,0.5516525195080596,HD178596,False,False
0.030385278730385604,0.6429105079007589,HD186202,False,False
0.08293006926019339,1.8362849987661423,HD2151,False,False
0.0630775230211561,1.466476869625665,HD5457,False,False
0.060546751385849966,1.3300862625492358,HD197635,False,False
0.04761562689813585,1.1025709860617288,HD4332,False,False
0.04649968529044966,1.1102978063248155,HD15248,False,False
0.04044908536418048,0.9321425710761083,HD210056,False,False
0.029819693856567353,0.6711936736618712,HD38295,False,False
0.03010063851319476,0.6587130719664156,HD42747,False,False
0.06922123449916444,1.482274584591285,HD48737,False,False
0.05585375027318688,1.281840840971461,HD47156,False,False
0.04421766377117521,0.9682231725488811,HD46241,False,False
0.04442485445746585,0.9920789231916392,HD51814,False,False
0.047061978468091965,1.0803124473714916,HD45512,False,False
0.012348801944274177,0.29358815046131764,HD4849,False,False
0.03709211710091603,0.8032511514202877,HD65181,False,False
0.036445552310027815,0.7697594475846732,HD70942,False,False
0.044302266068600986,1.0456090276768115,HD  63734,False,False
0.05390082970762437,1.2425871343805486,HD82434,False,False
0.037431620274842335,0.8270747326794511,HD81134,False,False
0.027579689906677966,0.6266818368068059,HD76437,False,False
0.029475924236921042,0.6265673254992161,HD84369,False,False
,,HD61421,True,True
0.06399713305974639,1.4438724289000462,HD55751,False,False
0.07186568588721456,1.5439915825676567,HD63241,False,False
0.08931156762912366,1.8976083950162383,HD65695,False,False
0.03149374452033859,0.6864627658309395,HD79810,False,False
0.03134391032571557,0.705336366842823,HD84900,False,False
