e_pred_LDD,pred_LDD,target_id,pred_LDD_isnan,e_pred_LDD_isnan
0.0546925512860126,1.2779719204185045,HD222368,False,False
0.036429925720084175,0.7844828472944279,HD1367,False,False
0.03245604196954692,0.6819021672001138,HD222919,False,False
0.031372378195539535,0.7201823010700577,HD223292,False,False
0.031446300648415686,0.7065315388785547,HD218330,False,False
0.028297972244776256,0.5919936159190597,HD43,False,False
0.057660276106195354,1.1547498103250966,HD1581,False,False
0.036554215787459585,0.8242828321027283,HD68,False,False
0.034285571583403625,0.7088269588597902,HD218558,False,False
0.03199530561917584,0.6629680642092841,HD323,False,False
0.03300152992941622,0.6995193685111661,HD220757,False,False
0.028434059819088336,0.5966877669464153,HD8025,False,False
0.0725270804954514,1.5346314013248445,HD30652,False,False
0.05900139188795551,1.23275331163898,HD32263,False,False
0.03955087875147903,0.8534209757696998,HD30519,False,False
0.03422597714755767,0.7327158675584036,HD30507,False,False
0.04838941545212294,1.1231832841889544,HD30545,False,False
0.04386806071732061,0.8943535656560291,HD33419,False,False
0.06736734353016392,1.5919404216503892,HD38393,False,False
0.032913004722609294,0.7174438467369515,HD38579,False,False
0.035073479685554354,0.8453784638838174,HD39913,False,False
0.038222204380430974,0.792722008691082,HD40235,False,False
0.05048378796184265,1.116754408474251,HD62644,False,False
0.030235168859019827,0.7173829261838286,HD64181,False,False
0.025826652219223707,0.5272792000150195,HD61574,False,False
0.02756441283783836,0.6552069965261371,HD65187,False,False
0.025452485320664655,0.5156681782488473,HD65491,False,False
0.027534768820465603,0.5947657995304283,HD66162,False,False
0.06780866788676239,1.5145293742299208,HD67523,False,False
0.04609874913394024,0.985603897803236,HD59936,False,False
0.044302266068600986,0.9303862748576032,HD63734,False,False
0.04145128038239023,0.909831425470526,HD71231,False,False
0.07514153877619495,1.6422196500662378,HD121370,False,False
0.043573309782967425,1.0175932611011695,HD118839,False,False
0.026577576563105207,0.5716885945784105,HD120540,False,False
0.057082120367211886,1.1700397693724822,HD124850,False,False
0.033066151520847804,0.6904636345526656,HD125490,False,False
0.026041987453794727,0.561814617433139,HD121981,False,False
0.02266013033158063,0.4587416920713298,HD123255,False,False
0.03407811735372247,0.7525064549173655,HD122135,False,False
0.03125171095141343,0.7013697421744491,HD125183,False,False
0.05344042749711295,1.134024747780384,HD141004,False,False
0.03096196724236218,0.630322587740506,HD142443,False,False
0.029805074385448868,0.6656409046815817,HD142639,False,False
0.026415739644688033,0.5887163253032287,HD139610,False,False
0.0254194572915141,0.5311756536407362,HD142862,False,False
0.0263959035704696,0.5441989549946141,HD143129,False,False
0.05976016945485149,1.2868143205031213,HD142860,False,False
0.030607974324015255,0.6911806583814782,HD141589,False,False
0.03208197384985416,0.6825619832924408,HD141827,False,False
0.016307756731845896,0.3741883159088419,HD143896,False,False
0.032699012822184625,0.7370781790114505,HD143257,False,False
0.03144590360571504,0.6846824983735429,HD140346,False,False
0.044450987155180775,1.0087929099596264,HD182572,False,False
0.033750766975753826,0.7424979438076558,HD178665,False,False
0.025300215675535892,0.5549316129288662,HD178596,False,False
0.030385278730385604,0.656059988051151,HD186202,False,False
0.08293006926019339,1.8843457300820337,HD2151,False,False
0.0630775230211561,1.3567207161202641,HD5457,False,False
0.060546751385849966,1.2208546270108303,HD197635,False,False
0.04761562689813585,1.0442794301960563,HD4332,False,False
0.04649968529044966,0.9579759506583714,HD15248,False,False
0.04044908536418048,0.9120825764299173,HD210056,False,False
0.029819693856567353,0.6582351398517735,HD38295,False,False
0.03010063851319476,0.6540105201629512,HD42747,False,False
0.06922123449916444,1.5274040523759036,HD48737,False,False
0.05585375027318688,1.271749476237901,HD47156,False,False
0.04421766377117521,0.9589276692061097,HD46241,False,False
0.04442485445746585,0.9637081440059014,HD51814,False,False
0.047061978468091965,0.9491168959931391,HD45512,False,False
0.012348801944274177,0.2901482084089583,HD4849,False,False
0.03709211710091603,0.7932690743745042,HD65181,False,False
0.036445552310027815,0.7603588816284947,HD70942,False,False
0.044302266068600986,0.9172267714824607,HD  63734,False,False
0.05390082970762437,1.1665703016783053,HD82434,False,False
0.037431620274842335,0.807036498150305,HD81134,False,False
0.027579689906677966,0.6033770222571835,HD76437,False,False
0.029475924236921042,0.6596294301019036,HD84369,False,False
,,HD61421,True,True
0.06399713305974639,1.4422446730284935,HD55751,False,False
0.07186568588721456,1.5304901352780405,HD63241,False,False
0.08931156762912366,1.8383022539814262,HD65695,False,False
0.03149374452033859,0.668234153948887,HD79810,False,False
0.03134391032571557,0.687222317973985,HD84900,False,False
