fraction_vis2_above_one,has_vis2_above_one,max_baseline_m,max_night,max_point_id,max_telescope_pair,max_vis2_corrected,max_wavelength_index,max_wavelength_um,n_finite_vis2_points,n_vis2_above_one,percent_vis2_above_one,period,point_ids_vis2_above_one,sequence,star
0.027777777777777776,True,37.890731233210474,2022-02-25,P88,3-4,1.0095527557712778,4,1.7249999473278876,72,2,2.7777777777777777,106,P85;P88,bright,ksi_Gem
0.0,False,78.40716656155979,2022-02-28,P71,3-4,0.9665676378748878,5,1.7730000081428443,72,0,0.0,106,,faint,ksi_Gem
