level_0,level_1,logg,teff,feh,u_lambda_0,u_lambda_1,u_lambda_2,u_lambda_3,u_lambda_4,u_lambda_5,s_lambda_0,s_lambda_1,s_lambda_2,s_lambda_3,s_lambda_4,s_lambda_5,Dist,Hpmag_dr,BTmag_dr,VTmag_dr,BPmag_dr,RPmag_dr,BC_Hp,BC_BT,BC_VT,BC_BP,BC_RP,f_bol_Hp,f_bol_BT,f_bol_VT,f_bol_BP,f_bol_RP,f_bol_final,L_star_final
HD67523,0,2.3003457735621677,6739.037452611092,0.1283624329823853,0.21797879645640142,0.21797879645640142,0.21797879645640142,0.21797879645640142,0.21797879645640142,0.21797879645640142,1.0,1.0,1.0,1.0,1.0,1.0,19.455294239915073,2.916486098297191,3.3230034130757478,2.85658365300189,3.3083780975544546,2.515841473019188,0.001,-0.344,0.052000000000000005,-0.039,0.449,1.7300813929787335e-06,1.634781104880749e-06,1.7443254346206404e-06,1.2511510237670416e-06,1.6562442572147477e-06,1.6729012201199427e-06,19.79178343087645
HD67523,1,2.3455659537876894,6566.8204139999925,0.0550165472854538,0.22239646698315607,0.22239646698315607,0.22239646698315607,0.22239646698315607,0.22239646698315607,0.22239646698315607,1.0,1.0,1.0,1.0,1.0,1.0,19.420623327375704,2.9189243853056643,3.3142553266838117,2.835412136010383,3.3113715612655175,2.5112844266203456,-0.026000000000000002,-0.41,0.027000000000000003,-0.069,0.47100000000000003,1.7696656475357483e-06,1.7512931297780784e-06,1.8201036485084362e-06,1.2826623590273066e-06,1.6298483756664547e-06,1.7586421368811463e-06,20.73207779952244
HD121370,0,3.858112210062699,,0.28902339292465334,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.796366390344585,3.358611499891918,2.720729755661349,3.280750349587235,2.3630808326755033,0.009000000000000001,-0.154,0.046,-0.006,0.21100000000000002,1.9182906875823145e-06,1.3280559584516436e-06,1.987783459002242e-06,1.2449755854642297e-06,2.3737153682220477e-06,1.564149850103912e-06,
HD121370,1,3.6471413123226433,,0.1703833008558853,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.7958626804992353,3.4113069517726786,2.719107738014635,3.269952250293256,2.349592233470864,0.01,-0.133,0.044000000000000004,-0.005,0.20199999999999999,1.917414037043496e-06,1.2409040269596968e-06,1.994425780912518e-06,1.2562615698392097e-06,2.4233942954663362e-06,1.5115080309932166e-06,
HD124850,0,3.217670201218563,6366.772571708628,-0.6357457871692129,0.19004094489242462,0.19004094489242462,0.19004094489242462,0.19004094489242462,0.19004094489242462,0.19004094489242462,1.0,1.0,1.0,1.0,1.0,1.0,21.850652761753366,4.18523511448261,4.675103964343245,4.130819142646288,4.208626308439483,3.4859654599418897,-0.121,-0.511,-0.077,-0.157,0.442,6.016818747186004e-07,5.488066799963528e-07,6.074818649966608e-07,6.087100207175451e-07,6.821420007332862e-07,5.699567578852519e-07,8.505694181310625
HD124850,1,3.043589887666,6357.861895704142,-0.4345446956933186,0.18896887663511025,0.18896887663511025,0.18896887663511025,0.18896887663511025,0.18896887663511025,0.18896887663511025,1.0,1.0,1.0,1.0,1.0,1.0,22.05929273665285,4.18478472327004,4.676334115860754,4.130329413037541,4.209793607336459,3.4978391798563413,-0.10400000000000001,-0.507,-0.057,-0.14300000000000002,0.45899999999999996,5.925801305647683e-07,5.461693545257691e-07,5.966631401621786e-07,6.002657052763226e-07,6.642404248571426e-07,5.647336649413688e-07,8.589460187965477
HD141004,0,4.4809235642605545,5864.986217548466,0.08270200165277597,0.2570083012005137,0.2570083012005137,0.2570083012005137,0.2570083012005137,0.2570083012005137,0.2570083012005137,1.0,1.0,1.0,1.0,1.0,1.0,11.924755617413425,4.542923571983898,5.13539270818103,4.4717020782675965,4.571328011736083,3.7909614407391485,-0.165,-0.812,-0.107,-0.222,0.5589999999999999,4.507041384314602e-07,4.739187500121172e-07,4.562261171804022e-07,4.6273225144043344e-07,4.6246236770345534e-07,4.6463290537985436e-07,2.065132700920195
HD141004,1,4.362961681966724,5878.888012339742,0.08739138561549444,0.2676024310160571,0.2676024310160571,0.2676024310160571,0.2676024310160571,0.2676024310160571,0.2676024310160571,1.0,1.0,1.0,1.0,1.0,1.0,11.90362149017494,4.543470063255368,5.141311465413587,4.4662652064534605,4.570671480958067,3.7880838894239344,-0.162,-0.802,-0.10400000000000001,-0.218,0.557,4.4923434258417563e-07,4.6702097746461743e-07,4.5725124017103034e-07,4.6130948288784354e-07,4.645446029853805e-07,4.5990632351244074e-07,2.0368855343360726
HD142860,0,4.141446419107151,6406.747062286994,-0.002688884207290465,0.2153894462433261,0.2153894462433261,0.2153894462433261,0.2153894462433261,0.2153894462433261,0.2153894462433261,1.0,1.0,1.0,1.0,1.0,1.0,11.164033113060324,3.945725043404231,4.394811090495002,3.886998995061891,3.98505747146837,3.291759441992852,-0.10099999999999999,-0.555,-0.049,-0.138,0.47700000000000004,7.36496957810697e-07,7.398378371353546e-07,7.410736586561214e-07,7.34916479670323e-07,7.898728710949126e-07,7.385014854054915e-07,2.8769520954368524
HD142860,1,4.205302120966244,6724.32668338759,-0.10479816592129863,0.2217171961666926,0.2217171961666926,0.2217171961666926,0.2217171961666926,0.2217171961666926,0.2217171961666926,1.0,1.0,1.0,1.0,1.0,1.0,11.184709250181982,3.9460449583097406,4.38410833721669,3.8781553967981703,3.9956529986473988,3.291487615292235,-0.086,-0.45799999999999996,-0.038,-0.114,0.41700000000000004,7.261778390639147e-07,6.83309784819211e-07,7.396032585664927e-07,7.118684987503646e-07,8.349604961421524e-07,7.004570065170924e-07,2.7388604649614865
HD182572,0,4.763052781329129,,0.4720034691498993,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,14.90901198801864,5.309464548039005,6.108102640915364,5.241823542599775,5.349734418402293,4.447548615647514,-0.02,-0.245,0.025,-0.033,0.233,1.946592991551627e-07,1.1476776342688852e-07,1.9876117597696191e-07,1.898310313570189e-07,3.410684349539636e-07,1.467243777181982e-07,1.019386856115583
HD182572,1,4.1359319303478,,0.40875372049670944,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,14.924822192929398,5.308720904819899,6.1040252140788365,5.238849884713405,5.349631831565429,4.4448888421845325,0.005,-0.18100000000000002,0.046,-0.01,0.223,1.9035864848148554e-07,1.0860526734568808e-07,1.9548841290314546e-07,1.8586954765549617e-07,3.4506859674960626e-07,1.4130661980000708e-07,0.9838295546772676
HD2151,0,3.6001307041025825,5783.646409301413,-0.46655772054764305,0.29469233313167575,0.29469233313167575,0.29469233313167575,0.29469233313167575,0.29469233313167575,0.29469233313167575,1.0,1.0,1.0,1.0,1.0,1.0,7.477017966374965,2.9303256789387553,3.510922020289275,2.8543264085505813,3.3207714610221837,2.3548422391098414,-0.19899999999999998,-0.78,-0.14800000000000002,-0.251,0.525,2.05367020844652e-06,2.054433870797554e-06,2.101504920552921e-06,1.5036694983333483e-06,1.7911175075892427e-06,2.05412840585714e-06,3.5894132538763794
HD2151,1,3.846241770797333,5754.228322674955,-0.11968290674260185,0.2557797497985377,0.2557797497985377,0.2557797497985377,0.2557797497985377,0.2557797497985377,0.2557797497985377,1.0,1.0,1.0,1.0,1.0,1.0,7.491417351669231,2.9303074735646577,3.529576168048652,2.8464835330284917,3.2872711213158587,2.3907702435821965,-0.19,-0.8340000000000001,-0.134,-0.248,0.5529999999999999,2.0367512204239487e-06,2.1224159827450154e-06,2.089621179442207e-06,1.5465092648053285e-06,1.6887014535752583e-06,2.0881500778165887e-06,3.662930843372169
HD48737,0,3.611575520556794,6282.65146481746,0.07453085934190554,0.23577316635758871,0.23577316635758871,0.23577316635758871,0.23577316635758871,0.23577316635758871,0.23577316635758871,1.0,1.0,1.0,1.0,1.0,1.0,18.32267524499155,3.441633065963225,3.852532025786855,3.367344513432011,3.5336384278070003,2.845726372718302,-0.098,-0.586,-0.043,-0.142,0.505,1.168443584197597e-06,1.2544350045082978e-06,1.1893869504716587e-06,1.11790681449137e-06,1.1608348172706662e-06,1.2200384363840175e-06,12.802367998520737
HD48737,1,3.7175511122455465,6285.751925474384,0.1398380493424507,0.2605388744935312,0.2605388744935312,0.2605388744935312,0.2605388744935312,0.2605388744935312,0.2605388744935312,1.0,1.0,1.0,1.0,1.0,1.0,18.505923034246933,3.441427016264403,3.8493324256137758,3.365865718547031,3.5481057935294524,2.8456667993683187,-0.095,-0.593,-0.039,-0.14,0.51,1.1654406664639382e-06,1.2662749174478488e-06,1.1866282605682607e-06,1.1010794499239099e-06,1.1555646687958164e-06,1.2259412170542845e-06,13.122910750249252
HD82434,0,3.7547740191552936,7651.494173179972,-0.015354687230136208,0.20148572977020662,0.20148572977020662,0.20148572977020662,0.20148572977020662,0.20148572977020662,0.20148572977020662,1.0,1.0,1.0,1.0,1.0,1.0,,3.657414165900477,4.007356283236971,3.6247146078720727,3.7084770732164234,3.1843713127283886,-0.012,-0.214,0.028999999999999998,-0.031,0.264,8.849022681628964e-07,7.72179844316756e-07,8.781629932107306e-07,8.591522768306929e-07,1.0609928312712115e-06,8.172688138552122e-07,
HD82434,1,3.9583580402577607,7709.222505792551,-0.08772026466428816,0.19450362572136537,0.19450362572136537,0.19450362572136537,0.19450362572136537,0.19450362572136537,0.19450362572136537,1.0,1.0,1.0,1.0,1.0,1.0,,3.6582315198637616,4.004595038438394,3.6227666138050503,3.7086913434169326,3.181666670330653,-0.027000000000000003,-0.22899999999999998,0.013999999999999999,-0.044000000000000004,0.24600000000000002,8.965373078597008e-07,7.849155974705925e-07,8.91978382368907e-07,8.693295399563895e-07,1.0814197740577826e-06,8.295642816262358e-07,
HD61421,0,4.055629459694121,,0.003979361724423202,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.521840266787062,,,,,,-0.023,-0.191,0.015,-0.037000000000000005,0.192,,,,,,,
HD61421,1,3.86059833588498,,-0.01930635231542701,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.5050781992162197,,,,,,-0.013999999999999999,-0.16699999999999998,0.022000000000000002,-0.027999999999999997,0.19,,,,,,,
