STAR,HD,PERIOD,SEQUENCE,VIS2,e_VIS2,BASELINE,WAVELENGTH,LDD_FIT,e_LDD_FIT,C_SCALE,e_C_SCALE,SEQ_ORDER,U_LAMBDA,e_U_LAMBDA,S_LAMBDA,e_S_LAMBDA,UDD_FIT,e_UDD_FIT,C_SCALE_UDD,e_C_SCALE_UDD
ksi_Gem,HD48737,106,bright,"[[0.77617826 0.79702451 0.80830706 0.83201359 0.8320712  0.84957727]
 [0.50065158 0.5301079  0.54927913 0.56883098 0.58331182 0.60518645]
 [0.44505881 0.48479569 0.4945308  0.51524722 0.54690697 0.56056712]
 [0.76758879 0.94500762 0.94771113 0.92086169 0.93473345 0.93518869]
 [0.6627507  0.68587412 0.69725358 0.71154638 0.72255703 0.74035425]
 [0.93741354 0.9708037  0.96171281 0.95580912 0.95939123 0.96074756]
 [0.75044871 0.78348786 0.7957304  0.82027973 0.82290678 0.83271591]
 [0.48895876 0.5217909  0.54141796 0.57005488 0.58526487 0.59658061]
 [0.45634008 0.50380567 0.5166405  0.54777549 0.56853959 0.58574484]
 [0.93671039 1.03453878 1.05862379 0.99474902 1.02788784 0.98166515]
 [0.62473762 0.6322226  0.64082426 0.66056449 0.66942947 0.69040585]
 [0.90886892 0.92635483 0.91860633 0.92216091 0.9308276  0.90129891]]","[[5.03923227e-03 1.73030025e-03 3.42111056e-03 3.98049081e-03
  5.36652873e-03 5.53020476e-03]
 [7.87543215e-03 7.30461364e-03 8.71102979e-03 5.98030603e-03
  5.83813672e-03 5.24268808e-03]
 [2.16089063e-03 3.55095219e-03 5.45515768e-03 8.33173915e-03
  9.78198770e-03 7.02220025e-03]
 [1.48670681e-03 1.42400247e-03 6.10982152e-03 2.90500105e-03
  1.34875821e-02 7.16363860e-03]
 [5.15746886e-03 3.91163267e-03 9.39428052e-04 2.23055841e-03
  3.85330217e-03 2.26899794e-03]
 [1.70949834e-03 7.31188834e-04 1.40596732e-03 2.96650068e-04
  9.75815451e-05 1.73259772e-03]
 [5.65161737e-03 4.89071959e-03 5.06416675e-03 5.37203614e-03
  7.06852895e-03 8.01991058e-03]
 [6.67406844e-03 7.84728023e-03 9.75888498e-03 7.97191856e-03
  9.08298388e-03 8.66087980e-03]
 [9.10160370e-03 9.48512259e-03 1.12003072e-02 1.11224475e-02
  1.39715912e-02 9.10857375e-03]
 [2.64898085e-03 4.52341306e-03 5.09710734e-03 5.96075155e-04
  1.61141884e-02 8.46125931e-03]
 [7.08239204e-03 5.71236052e-03 6.82571466e-03 7.23637852e-03
  8.17469161e-03 5.94383495e-03]
 [5.54880274e-04 6.73859877e-04 6.82247161e-04 1.05357569e-03
  2.68869881e-04 4.62400183e-04]]","[ 69.6306753  114.63254625 124.65087494  58.19673737  85.76550245
  37.75668841  65.63475017 110.13685548 122.48017538  57.98517713
  86.89702655  37.89903174]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.4502262895776592,0.020227142520870434,[0.98664507],[0.00074203],[['ksi_Gem' 'bright' '106']],,,,,1.4257219636946166,0.018394484081857065,[0.98639243],[0.000721]
ksi_Gem,HD48737,106,faint,"[[0.84571642 0.84331649 0.84029345 0.84974297 0.87140986 0.87560746]
 [0.75771206 0.7375287  0.73049441 0.74169807 0.74766307 0.76619677]
 [0.7344949  0.73790863 0.73567297 0.74730009 0.75334127 0.76106866]
 [0.93919104 0.94743728 0.9385595  0.96346115 0.96634449 0.96060317]
 [0.81007684 0.7973925  0.77146623 0.78718457 0.77915657 0.79364564]
 [0.8222813  0.81609076 0.82314077 0.87632178 0.84087574 0.88273553]
 [0.86501731 0.86358263 0.86592659 0.88401078 0.90188016 0.89781054]
 [0.76915397 0.75318128 0.74679853 0.75275267 0.75459746 0.77195504]
 [0.72899926 0.73574323 0.73049213 0.74401774 0.75630381 0.76542369]
 [0.94523088 0.93730919 0.94066583 0.96629566 0.96733053 0.96569244]
 [0.80373802 0.7924501  0.76139198 0.78500501 0.7783657  0.78704159]
 [0.86495896 0.86158266 0.87238548 0.95042361 0.89964786 0.97514499]]","[[0.00402936 0.00046891 0.00256404 0.0011611  0.00147633 0.0005314 ]
 [0.00644025 0.0045504  0.00524104 0.00599291 0.00697433 0.00652719]
 [0.00455572 0.00350207 0.00063957 0.00185574 0.00074873 0.00062474]
 [0.00695409 0.00055875 0.00079324 0.00062375 0.00073857 0.00026362]
 [0.00757736 0.00256637 0.0101961  0.00346003 0.00209911 0.0032484 ]
 [0.00208945 0.00189932 0.0059147  0.00929451 0.00574476 0.00665146]
 [0.00244026 0.00228142 0.00077216 0.0002332  0.00203557 0.00183009]
 [0.00661342 0.00628935 0.00581291 0.00657083 0.00790278 0.0082508 ]
 [0.00563517 0.00351723 0.00282925 0.00219583 0.00136528 0.00205974]
 [0.00458465 0.00475274 0.00120083 0.00063979 0.00059263 0.00218868]
 [0.00972441 0.00579002 0.00841527 0.00156219 0.00071344 0.00425856]
 [0.00146192 0.00462746 0.00486827 0.01120028 0.00530638 0.00761912]]","[ 79.2493454  124.22482845 128.66848134  57.66497718 109.10785624
  79.58120548  76.45870956 121.67558207 130.09331618  58.02367257
 110.36810188  78.4397744 ]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],0.9835240207453634,0.008260727874011553,[1.00750283],[0.00170352],[['ksi_Gem' 'faint' '106']],,,,,0.9673255292760662,0.0071418866455822405,[1.00743525],[0.00169836]
