level_0,level_1,logg,teff,feh,u_lambda_0,u_lambda_1,u_lambda_2,u_lambda_3,u_lambda_4,u_lambda_5,s_lambda_0,s_lambda_1,s_lambda_2,s_lambda_3,s_lambda_4,s_lambda_5,Dist,Hpmag_dr,BTmag_dr,VTmag_dr,BPmag_dr,RPmag_dr,BC_Hp,BC_BT,BC_VT,BC_BP,BC_RP,f_bol_Hp,f_bol_BT,f_bol_VT,f_bol_BP,f_bol_RP,f_bol_final,L_star_final
HD38393,1,4.313057134284276,6408.79501733343,-0.00017145371076895954,0.23803190381578607,0.23803190381578607,0.23803190381578607,0.23803190381578607,0.23803190381578607,0.23803190381578607,1.0,1.0,1.0,1.0,1.0,1.0,8.886236639327324,3.6980977553636154,4.169409085170563,3.6344197707686097,3.783452332456837,3.04298912997469,-0.10400000000000001,-0.562,-0.052000000000000005,-0.141,0.47700000000000004,9.277305808056907e-07,9.164258701675529e-07,9.377629415669747e-07,8.873195323750673e-07,9.93265435190415e-07,9.209477544228082e-07,2.273054073027048
HD38393,2,4.269936547704305,6323.151952268948,-0.16538862784502573,0.23778124566291053,0.23778124566291053,0.23778124566291053,0.23778124566291053,0.23778124566291053,0.23778124566291053,1.0,1.0,1.0,1.0,1.0,1.0,8.893056918463534,3.6975616376545086,4.183442522607466,3.6585465588691455,3.7900900366382975,3.0479901253903847,-0.12300000000000001,-0.585,-0.07200000000000001,-0.16,0.475,9.445747229646276e-07,9.240255194489447e-07,9.342053521889397e-07,8.974803734458856e-07,9.905238214132894e-07,9.322452008552179e-07,2.304471415693463
HD62644,0,4.149731199786374,5384.601399660787,-0.042097693339541595,0.32806265146080227,0.32806265146080227,0.32806265146080227,0.32806265146080227,0.32806265146080227,0.32806265146080227,1.0,1.0,1.0,1.0,1.0,1.0,23.31074751827956,5.187479091121259,5.973553867545581,5.132222116460834,5.229010750780308,4.281677125072795,-0.268,-1.084,-0.212,-0.344,0.588,2.7369655952530324e-07,2.813451465664925e-07,2.735093189156615e-07,2.825248638628497e-07,2.865432118770583e-07,2.782857117500168e-07,4.726529087462758
HD62644,1,3.8536330089229067,5591.519230905426,-0.14716998557473857,0.2918934721079917,0.2918934721079917,0.2918934721079917,0.2918934721079917,0.2918934721079917,0.2918934721079917,1.0,1.0,1.0,1.0,1.0,1.0,23.05902474677198,5.187780326956026,5.997041560425878,5.124766971210786,5.228194178872582,4.2784977068973165,-0.222,-0.9259999999999999,-0.166,-0.287,0.5660000000000001,2.622701374513409e-07,2.380369354831661e-07,2.6396976522260565e-07,2.682769146787209e-07,2.93266118993886e-07,2.47730216270436e-07,4.1171802227554775
HD62644,2,3.861588205018716,5688.522959999812,-0.016334611203952513,0.27626410703160503,0.27626410703160503,0.27626410703160503,0.27626410703160503,0.27626410703160503,0.27626410703160503,1.0,1.0,1.0,1.0,1.0,1.0,23.133735339250208,5.187061054773444,5.968869029893141,5.117075790883469,5.229597784244689,4.276518506413952,-0.198,-0.885,-0.14,-0.26,0.568,2.5670631514200343e-07,2.3524118729552778e-07,2.5955575235180754e-07,2.6134961275854677e-07,2.932605009302468e-07,2.4382723843411806e-07,4.078615550627186
HD67523,0,2.641267197387874,6318.498823419705,0.30594942100227096,0.20495099024210195,0.20495099024210195,0.20495099024210195,0.20495099024210195,0.20495099024210195,0.20495099024210195,1.0,1.0,1.0,1.0,1.0,1.0,19.398119347937122,2.919995665584601,3.309755694147112,2.8364218173921185,3.24876871552662,2.503681510206831,-0.057,-0.56,0.004,-0.107,0.528,1.8191256955355218e-06,2.0191040363636186e-06,1.8573435744818072e-06,1.4071924243680169e-06,1.5573576859330869e-06,1.93911270003238e-06,22.80664119778602
HD67523,1,2.2056695413003435,6224.341839563774,0.14257545482096196,0.20885361636748748,0.20885361636748748,0.20885361636748748,0.20885361636748748,0.20885361636748748,0.20885361636748748,1.0,1.0,1.0,1.0,1.0,1.0,19.444984708830074,2.9130671031943303,3.326787772260157,2.852173479058894,3.3299120188996487,2.5089533291583916,-0.069,-0.574,-0.009000000000000001,-0.122,0.53,1.851118125783444e-06,2.013473257288916e-06,1.8526423309884918e-06,1.324024943989056e-06,1.5469619902891457e-06,1.948531204686727e-06,23.028285359350217
HD67523,2,2.15027847573098,6416.918438831156,0.1408397062254404,0.2033200689714792,0.2033200689714792,0.2033200689714792,0.2033200689714792,0.2033200689714792,0.2033200689714792,1.0,1.0,1.0,1.0,1.0,1.0,19.466924387358198,2.9169027180677634,3.344339484728306,2.8386256594424797,3.2761296379640092,2.5105181274664052,-0.037000000000000005,-0.47700000000000004,0.02,-0.085,0.503,1.7910177394292286e-06,1.8118622673122468e-06,1.8264622936554999e-06,1.344649576614952e-06,1.5836300120250226e-06,1.8035244561590397e-06,21.36268049808579
HD121370,0,3.8939430807283273,6332.955907716746,0.3722810412901597,0.2524599384876568,0.2524599384876568,0.2524599384876568,0.2524599384876568,0.2524599384876568,0.2524599384876568,1.0,1.0,1.0,1.0,1.0,1.0,,2.7958922754508424,3.381404183636128,2.7258041879921455,3.302922254995077,2.3833102932945387,-0.077,-0.599,-0.018000000000000002,-0.12300000000000001,0.525,2.0773231666518435e-06,1.959292613424769e-06,2.098646539072651e-06,1.3586014464782873e-06,1.7447646649969194e-06,2.006504834715599e-06,
HD121370,1,3.914780418585908,6305.943892612171,0.2879373152301565,0.24800578157720576,0.24800578157720576,0.24800578157720576,0.24800578157720576,0.24800578157720576,0.24800578157720576,1.0,1.0,1.0,1.0,1.0,1.0,,2.795860247272959,3.391645494371062,2.705489953214951,3.221851984498417,2.391889726887317,-0.086,-0.603,-0.027999999999999997,-0.132,0.521,2.0946760915100945e-06,1.9480620092091796e-06,2.1580673456458353e-06,1.4761149570482424e-06,1.7374210696469902e-06,2.0067076421295454e-06,
HD121370,2,3.9778322656389693,6150.726944223568,0.30762101732950986,0.24861524479662853,0.24861524479662853,0.24861524479662853,0.24861524479662853,0.24861524479662853,0.24861524479662853,1.0,1.0,1.0,1.0,1.0,1.0,,2.7952447449119275,3.3545917090879986,2.719067623802511,3.3010309713620134,2.359594687687574,-0.106,-0.677,-0.046,-0.157,0.5429999999999999,2.1348289161766387e-06,2.157865099708127e-06,2.1668753298849035e-06,1.404263430159325e-06,1.7539737909646971e-06,2.1486506262955316e-06,
HD124850,0,2.6367764470527946,6014.9078042118945,-0.43118898186669846,0.2633973673381321,0.2633973673381321,0.2633973673381321,0.2633973673381321,0.2633973673381321,0.2633973673381321,1.0,1.0,1.0,1.0,1.0,1.0,22.098399545729688,4.185189842706825,4.702550382799282,4.127039348384497,4.206512004800222,3.48846104629499,-0.14,-0.636,-0.091,-0.19,0.509,6.123292952080556e-07,6.004001907085825e-07,6.175117635482599e-07,6.287184031415705e-07,6.398476159485411e-07,6.051718325083716e-07,9.237179308850408
HD124850,1,2.732168043459853,6074.402371693331,-0.5415467415601919,0.24322728948382893,0.24322728948382893,0.24322728948382893,0.24322728948382893,0.24322728948382893,0.24322728948382893,1.0,1.0,1.0,1.0,1.0,1.0,21.99683666414442,4.184354935229487,4.687716014996282,4.110745694791971,4.210288094023644,3.5096802136540255,-0.139,-0.605,-0.091,-0.185,0.493,6.122361940456797e-07,5.915269946000587e-07,6.268486526426922e-07,6.236569077343694e-07,6.367792295843503e-07,5.998106743783072e-07,9.071386595135158
HD124850,2,2.9238222278751103,5926.564804513018,-0.3953166507299042,0.2836494810941472,0.2836494810941472,0.2836494810941472,0.2836494810941472,0.2836494810941472,0.2836494810941472,1.0,1.0,1.0,1.0,1.0,1.0,22.034592816041588,4.1842742038696485,4.666079081172519,4.1279939960500265,4.207531820977457,3.4992105203666584,-0.16,-0.6920000000000001,-0.11,-0.21100000000000002,0.519,6.24239567616243e-07,6.537765547386862e-07,6.278608103387461e-07,6.403954627475581e-07,6.277356108865317e-07,6.419617598897089e-07,9.742226967562676
HD141004,0,4.198304560539898,5898.716362963184,0.013854761896663216,0.2808625331551162,0.2808625331551162,0.2808625331551162,0.2808625331551162,0.2808625331551162,0.2808625331551162,1.0,1.0,1.0,1.0,1.0,1.0,11.942018972554832,4.541935445086077,5.156265704212609,4.484011524307479,4.570788484904189,3.7841382994805164,-0.161,-0.779,-0.105,-0.21600000000000003,0.5479999999999999,4.494556007316159e-07,4.5097731120811527e-07,4.5025274054879724e-07,4.604108829218113e-07,4.701166739121361e-07,4.5036862701751545e-07,2.0075328875116467
HD141004,1,4.2292538078279645,5856.460478959539,0.04520968171467972,0.2879948390699033,0.2879948390699033,0.2879948390699033,0.2879948390699033,0.2879948390699033,0.2879948390699033,1.0,1.0,1.0,1.0,1.0,1.0,11.89498724259583,4.543329200767088,5.142352579110286,4.4926961437074135,4.570824251378756,3.786528032690661,-0.16699999999999998,-0.8059999999999999,-0.109,-0.223,0.556,4.513664701973038e-07,4.682954552138852e-07,4.4831422284993667e-07,4.6337358633228143e-07,4.656394435415943e-07,4.6152386120725265e-07,2.041085257673748
HD141004,2,4.277818246006804,5979.318194897995,-0.03551684678790082,0.2288725528482271,0.2288725528482271,0.2288725528482271,0.2288725528482271,0.2288725528482271,0.2288725528482271,1.0,1.0,1.0,1.0,1.0,1.0,11.919413459535834,4.543301716222742,5.1404968233552255,4.487252185299812,4.569799000660361,3.7869355227155133,-0.153,-0.737,-0.09699999999999999,-0.204,0.535,4.455949786113276e-07,4.402123732442524e-07,4.4561530696906695e-07,4.5576542338876735e-07,4.745552316394967e-07,4.423654153910825e-07,1.9644001606300698
HD142860,0,4.234684633808916,6327.598280695489,-0.24242566920173697,0.21009701796898933,0.21009701796898933,0.21009701796898933,0.21009701796898933,0.21009701796898933,0.21009701796898933,1.0,1.0,1.0,1.0,1.0,1.0,11.135133046663608,3.9437825796959323,4.380461157702128,3.8841250939053547,4.002937513675564,3.293886670586849,-0.127,-0.58,-0.078,-0.163,0.46799999999999997,7.556974256539342e-07,7.671433267829144e-07,7.631518073339093e-07,7.397516953941114e-07,7.948886693080355e-07,7.625649663313223e-07,2.955334852353623
HD142860,1,4.29156072552132,6356.756555425032,-0.22925921995994547,0.20914605524806384,0.20914605524806384,0.20914605524806384,0.20914605524806384,0.20914605524806384,0.20914605524806384,1.0,1.0,1.0,1.0,1.0,1.0,11.145748631842082,3.9445573049009144,4.412144897844639,3.866786148857188,3.97943998882473,3.293888130550826,-0.125,-0.573,-0.076,-0.16,0.465,7.53768618646642e-07,7.402919306516365e-07,7.740098991423427e-07,7.538500693286348e-07,7.970869932219891e-07,7.456826058496388e-07,2.89541971051101
HD142860,2,4.114223775417891,6302.780100559118,-0.21700173247463667,0.20165096471500257,0.20165096471500257,0.20165096471500257,0.20165096471500257,0.20165096471500257,0.20165096471500257,1.0,1.0,1.0,1.0,1.0,1.0,11.183281497382042,3.947145087630026,4.37147729475223,3.876489483081579,3.9944441247857876,3.294382479344151,-0.125,-0.584,-0.076,-0.163,0.474,7.519741986966027e-07,7.763723443927764e-07,7.671233133189779e-07,7.455612447284646e-07,7.90147158959191e-07,7.666130861143069e-07,2.996772448859104
HD182572,0,4.279899620619553,5675.587761971994,0.4825501859949095,0.2965201172414459,0.2965201172414459,0.2965201172414459,0.2965201172414459,0.2965201172414459,0.2965201172414459,1.0,1.0,1.0,1.0,1.0,1.0,14.918255166058657,5.308537635882973,6.0602329574570035,5.22828852598793,5.349362527699328,4.447461678336148,-0.184,-0.9740000000000001,-0.121,-0.257,0.611,2.2659270309668916e-07,2.3472956376814484e-07,2.3022133302868215e-07,2.3340812160216423e-07,2.4081099009555346e-07,2.314748194995626e-07,1.6101963647256854
HD182572,1,3.832963011097889,5634.9605290745585,0.4949978367951656,0.30080906388110634,0.30080906388110634,0.30080906388110634,0.30080906388110634,0.30080906388110634,0.30080906388110634,1.0,1.0,1.0,1.0,1.0,1.0,14.90906479735898,5.308948489932006,6.100799702028813,5.241096720032948,5.349940530940486,4.443050145032227,-0.191,-0.9990000000000001,-0.126,-0.266,0.615,2.279720364037688e-07,2.3138813935075513e-07,2.2857160961183787e-07,2.3522569602115595e-07,2.4090228347407975e-07,2.300216981719606e-07,1.5981172352028103
HD182572,2,4.289049762645155,5532.204752781791,0.5289658393413559,0.2703073254171862,0.2703073254171862,0.2703073254171862,0.2703073254171862,0.2703073254171862,0.2703073254171862,1.0,1.0,1.0,1.0,1.0,1.0,14.924760055411026,5.309268068794144,6.107710012089823,5.246604411316761,5.349545678151886,4.443433172799305,-0.217,-1.082,-0.154,-0.29600000000000004,0.625,2.3342842896100778e-07,2.481858229583591e-07,2.333561280220366e-07,2.4190380710186657e-07,2.3860948617507475e-07,2.4228286535941857e-07,1.6868499088823252
HD2151,0,3.6059223717301783,5820.069797541143,-0.2716374050047442,0.30831624465837226,0.30831624465837226,0.30831624465837226,0.30831624465837226,0.30831624465837226,0.30831624465837226,1.0,1.0,1.0,1.0,1.0,1.0,7.466172893766566,2.9305381603982545,3.5467818213610873,2.8435180660202057,3.289525515820261,2.377638288012014,-0.183,-0.777,-0.13,-0.237,0.536,2.023232117240651e-06,1.9822035340177675e-06,2.0876310528796248e-06,1.5277446386344357e-06,1.7362236170525798e-06,1.998614967306921e-06,3.4822844705318996
HD2151,1,3.542761231885631,5811.882256035987,-0.30246179384734195,0.3120657471413121,0.3120657471413121,0.3120657471413121,0.3120657471413121,0.3120657471413121,0.3120657471413121,1.0,1.0,1.0,1.0,1.0,1.0,7.4782116957492235,2.9303019375629873,3.5468589642633352,2.8528063364076113,3.2936544930282503,2.3906738579989857,-0.18600000000000003,-0.777,-0.133,-0.239,0.534,2.0292717038541414e-06,1.9820627010045614e-06,2.075575043180325e-06,1.5247518797099998e-06,1.718665786060194e-06,2.0009463021443935e-06,3.4975986256348053
HD2151,2,3.8523560593616253,5632.460012257075,-0.3539581983950567,0.2784114552719051,0.2784114552719051,0.2784114552719051,0.2784114552719051,0.2784114552719051,0.2784114552719051,1.0,1.0,1.0,1.0,1.0,1.0,7.501770516291696,2.9304890850767076,3.536537079099952,2.8489030928745387,3.315678161269676,2.359404179558683,-0.222,-0.877,-0.16899999999999998,-0.282,0.5479999999999999,2.0973231019126294e-06,2.1940480931319673e-06,2.1532761865524717e-06,1.554496362475829e-06,1.7462213863512186e-06,2.1553580966442323e-06,3.7912813107142544
HD48737,0,3.668978800313999,6401.948631787416,0.020412582234339297,0.21722959817342313,0.21722959817342313,0.21722959817342313,0.21722959817342313,0.21722959817342313,0.21722959817342313,1.0,1.0,1.0,1.0,1.0,1.0,18.491302194593622,3.441423743711101,3.8702397552204366,3.3765038413578523,3.5223624437067724,2.846935987711284,-0.08900000000000001,-0.537,-0.037000000000000005,-0.129,0.483,1.1590214596923047e-06,1.1796823251429112e-06,1.1728958188090102e-06,1.1161331241838753e-06,1.1832774266028512e-06,1.1714179789626687e-06,12.519468820939121
HD48737,1,4.053923715872097,6470.647236979685,0.1185968845929608,0.23740760740466837,0.23740760740466837,0.23740760740466837,0.23740760740466837,0.23740760740466837,0.23740760740466837,1.0,1.0,1.0,1.0,1.0,1.0,18.466560240421703,3.4416716054691303,3.8600754756024727,3.394841250806654,3.528093758209376,2.8509764213433035,-0.083,-0.5329999999999999,-0.03,-0.121,0.479,1.1523710316966732e-06,1.1863990339780172e-06,1.1458413070617315e-06,1.1021062654567443e-06,1.1832333612829634e-06,1.1727878330654797e-06,12.500589427519694
HD48737,2,4.1841207958791395,6506.216208575464,-0.03882021773256718,0.21584832447400007,0.21584832447400007,0.21584832447400007,0.21584832447400007,0.21584832447400007,0.21584832447400007,1.0,1.0,1.0,1.0,1.0,1.0,18.524525206878426,3.4415387907417605,3.872689225124538,3.3625371920652998,3.5284253227640403,2.8408326449816745,-0.096,-0.522,-0.046,-0.13,0.45799999999999996,1.1663944871864482e-06,1.1608745349827e-06,1.1979704286130245e-06,1.1109406176956426e-06,1.2176652624035436e-06,1.1630825158641995e-06,12.475091042633483
HD82434,0,3.616730893424549,6953.397278711535,0.1324957269734685,0.2215941371344346,0.2215941371344346,0.2215941371344346,0.2215941371344346,0.2215941371344346,0.2215941371344346,1.0,1.0,1.0,1.0,1.0,1.0,,3.6577368195362836,4.010404885528269,3.6226254330184653,3.6981224593033044,3.18024006523811,-0.028999999999999998,-0.35700000000000004,0.02,-0.059000000000000004,0.405,8.985996535637699e-07,8.784135379536563e-07,8.871780769594772e-07,8.900450535254353e-07,9.353301815731024e-07,8.864879841977018e-07,
HD82434,1,3.9550985874455766,6922.1743917635695,0.08909726808026386,0.18574274825001655,0.18574274825001655,0.18574274825001655,0.18574274825001655,0.18574274825001655,0.18574274825001655,1.0,1.0,1.0,1.0,1.0,1.0,,3.657452474057262,4.007472453670956,3.624190254392735,3.7009724423372576,3.1810400548831725,-0.047,-0.38799999999999996,0.001,-0.076,0.40399999999999997,9.138606660083624e-07,9.063000274984231e-07,9.015397350976789e-07,9.017206132152116e-07,9.355025005517289e-07,9.093242829023987e-07,
HD82434,2,3.643356545741604,6943.4346796710215,0.22780244620346984,0.2008524664493736,0.2008524664493736,0.2008524664493736,0.2008524664493736,0.2008524664493736,0.2008524664493736,1.0,1.0,1.0,1.0,1.0,1.0,,3.6579867921664118,4.0081891686918425,3.6227924771604183,3.71418239091927,3.1875917760889063,-0.022000000000000002,-0.363,0.027999999999999997,-0.054000000000000006,0.41600000000000004,8.926192690773617e-07,8.850856655393637e-07,8.805296485069618e-07,8.729472843558451e-07,9.196535766289615e-07,8.880991069545629e-07,
HD61421,0,4.032072702904223,6337.402159096587,-0.08442578057453114,0.2394218908358324,0.2394218908358324,0.2394218908358324,0.2394218908358324,0.2394218908358324,0.2394218908358324,1.0,1.0,1.0,1.0,1.0,1.0,3.511237715002288,,,,,,-0.111,-0.5720000000000001,-0.06,-0.15,0.48100000000000004,,,,,,,
HD61421,1,4.532006464072415,6436.870318427733,-0.07774058604458835,0.2603933957579637,0.2603933957579637,0.2603933957579637,0.2603933957579637,0.2603933957579637,0.2603933957579637,1.0,1.0,1.0,1.0,1.0,1.0,3.5191788000833295,,,,,,-0.111,-0.56,-0.061,-0.146,0.466,,,,,,,
HD61421,2,4.063796409826899,6531.237572976518,0.04541251372686087,0.21129194592267858,0.21129194592267858,0.21129194592267858,0.21129194592267858,0.21129194592267858,0.21129194592267858,1.0,1.0,1.0,1.0,1.0,1.0,3.5197470305535647,,,,,,-0.084,-0.509,-0.033,-0.11900000000000001,0.46299999999999997,,,,,,,
