baseline_m,c_scale,candidate_remove,e_vis2_corrected,highlighted,large_raw_residual,large_sigma_residual,mjd,model_vis2,night,oifits_flag,period,point_id,raw_residual,sequence,spatial_frequency_rad_inv,standardized_residual,star,telescope_pair,vis2_corrected,wavelength_index,wavelength_um
58.189430595941786,1.0169740981595283,True,0.026968614813972166,False,True,True,59636.11707508395,0.8512040959735624,2022-02-25,False,106,19,0.17029979932947625,bright,36805459.127727866,6.314740319597195,ksi_Gem,2-3,1.0215038953030386,1,1.580999992256693
58.189430595941786,1.0169740981595283,True,0.026262882466842646,False,True,True,59636.11707508395,0.8593041499990604,2022-02-25,False,106,20,0.12267179208638501,bright,35720950.70606016,4.6709188239813475,ksi_Gem,2-3,0.9819759420854454,2,1.6290000530716497
58.189430595941786,1.0169740981595283,True,0.02192277735420743,False,True,True,59636.11707508395,0.8667750134752948,2022-02-25,False,106,21,0.13209470250857802,bright,34698527.483011395,6.02545473022497,ksi_Gem,2-3,0.9988697159838729,3,1.6770000001997687
58.189430595941786,1.0169740981595283,True,0.025779072285274134,False,True,True,59636.11707508395,0.8736786300259052,2022-02-25,False,106,22,0.11636646186492827,bright,33733004.27404659,4.5139895096768345,ksi_Gem,2-3,0.9900450918908335,4,1.7249999473278876
58.189430595941786,1.0169740981595283,True,0.0181937025357318,False,True,True,59636.11707508395,0.8800697170094471,2022-02-25,False,106,23,0.1091526598884156,bright,32819757.658598766,5.999474800362575,ksi_Gem,2-3,0.9892223768978627,5,1.7730000081428443
57.982541807816176,1.0169740981595283,True,0.01678910588082387,False,True,True,59636.12861636024,0.8521908844212164,2022-02-25,False,106,55,0.2705133296745347,bright,36674599.67855715,16.112432168499737,ksi_Gem,2-3,1.122704214095751,1,1.580999992256693
57.982541807816176,1.0169740981595283,True,0.01704664065737682,False,True,True,59636.12861636024,0.8602409980452079,2022-02-25,False,106,56,0.23820092041960517,bright,35593947.15702067,13.9734816499769,ksi_Gem,2-3,1.098441918464813,2,1.6290000530716497
57.982541807816176,1.0169740981595283,True,0.021243890259143985,False,True,True,59636.12861636024,0.867665393295137,2022-02-25,False,106,57,0.20328493124357028,bright,34575159.09416168,9.569100986862354,ksi_Gem,2-3,1.0709503245387073,3,1.6770000001997687
57.982541807816176,1.0169740981595283,True,0.014800337658738168,False,True,True,59636.12861636024,0.8745257259261545,2022-02-25,False,106,58,0.2124378218462628,bright,33613068.74103624,14.353579407753498,ksi_Gem,2-3,1.0869635477724173,4,1.7249999473278876
57.982541807816176,1.0169740981595283,True,0.015107565213687729,False,True,True,59636.12861636024,0.8808764505257028,2022-02-25,False,106,59,0.1558314230427894,bright,32703069.11535261,10.314794001458507,ksi_Gem,2-3,1.0367078735684923,5,1.7730000081428443
86.90574668827358,1.0169740981595283,True,0.007770417596661813,False,True,True,59636.12861636024,0.6774421021190768,2022-02-25,False,106,60,-0.06777085019154927,bright,56689983.12455021,-8.721648399008023,ksi_Gem,2-4,0.6096712519275276,0,1.5330000451285741
86.90574668827358,1.0169740981595283,True,0.007918300167643978,False,True,True,59636.12861636024,0.6939075715786243,2022-02-25,False,106,61,-0.07725703363055025,bright,54968847.00437333,-9.7567700131198,ksi_Gem,2-4,0.616650537948074,1,1.580999992256693
86.90574668827358,1.0169740981595283,True,0.007369586194478184,False,True,True,59636.12861636024,0.7092276430645114,2022-02-25,False,106,62,-0.08590270777923958,bright,53349136.80598335,-11.656381445623634,ksi_Gem,2-4,0.6233249352852718,2,1.6290000530716497
86.90574668827358,1.0169740981595283,True,0.0076053232667335924,False,True,True,59636.12861636024,0.7234962171824176,2022-02-25,False,106,63,-0.08014201751320282,bright,51822150.67258267,-10.537621439939526,ksi_Gem,2-4,0.6433541996692148,3,1.6770000001997687
86.90574668827358,1.0169740981595283,True,0.007648206845963654,False,True,True,59636.12861636024,0.7367993633131834,2022-02-25,False,106,64,-0.087135664517206,bright,50380144.54603027,-11.3929534428311,ksi_Gem,2-4,0.6496636987959774,4,1.7249999473278876
86.90574668827358,1.0169740981595283,True,0.007100671810722894,False,True,True,59636.12861636024,0.7492156991371302,2022-02-25,False,106,65,-0.0801329861080794,bright,49016213.3610503,-11.285268245614262,ksi_Gem,2-4,0.6690827130290508,5,1.7730000081428443
37.90062370942397,1.0169740981595283,True,0.011457163619305965,False,True,True,59636.12861636024,0.947550662500957,2022-02-25,False,106,71,-0.0576423888972436,bright,21376550.217348024,-5.0311220833150125,ksi_Gem,3-4,0.8899082736037134,5,1.7730000081428443
124.23072677734845,1.0137709975158051,True,0.007465315304960358,False,True,True,59639.07650159583,0.689967643798785,2022-02-28,False,106,6,0.05659571093021043,faint,81037653.69878323,7.581154796315862,ksi_Gem,1-3,0.7465633547289954,0,1.5330000451285741
128.66428233485175,1.0137709975158051,True,0.006656835311935166,False,True,True,59639.07650159583,0.6709961503973558,2022-02-28,False,106,12,0.054321652091430916,faint,83929731.60288495,8.160281807488403,ksi_Gem,1-4,0.7253178024887867,0,1.5330000451285741
79.58439549933597,1.0137709975158051,True,0.007566930686572554,False,True,True,59639.07650159583,0.8689125002628192,2022-02-28,False,106,31,-0.06180669085363255,faint,50338011.315065555,-8.168000132908304,ksi_Gem,3-4,0.8071058094091866,1,1.580999992256693
79.58439549933597,1.0137709975158051,True,0.008949752103018816,False,True,True,59639.07650159583,0.876108246021988,2022-02-28,False,106,32,-0.06219550583862221,faint,48854753.16545956,-6.949411014149009,ksi_Gem,3-4,0.8139127401833658,2,1.6290000530716497
121.58951370422587,1.0137709975158051,True,0.007105621097734648,False,True,True,59639.08711798625,0.7011552627794578,2022-02-28,False,106,42,0.054111416574730065,faint,79314748.93989846,7.615297217576292,ksi_Gem,1-3,0.7552666793541879,0,1.5330000451285741
78.40716656155979,1.0137709975158051,True,0.00948543532443383,False,True,True,59639.08711798625,0.8974811654767498,2022-02-28,False,106,71,0.06908647239813792,faint,44222879.9782627,7.2834266467640045,ksi_Gem,3-4,0.9665676378748878,5,1.7730000081428443
