bootstrap_i,duration_seconds,end_time,error_message,error_type,ldd_csv,n_e_pred_LDD_nan,n_ldd_targets,n_nights,n_pred_LDD_nan,n_result_files_after,n_result_files_before,n_result_files_created,n_sequences,n_visibility_files,start_time,status,traceback_file,txt_log,visibility_csv,visibility_pdf
0,533.372521,2026-06-24 22:10:06.046462,,,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/bootstrap_000_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-06-24 22:01:12.673941,OK,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/bootstrap_000_traceback.txt,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/bootstrap_000_log.txt,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_000_summary.csv,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_000.pdf
1,536.565898,2026-06-24 22:19:02.614149,,,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/bootstrap_001_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-06-24 22:10:06.048251,OK,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/bootstrap_001_traceback.txt,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/bootstrap_001_log.txt,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_001_summary.csv,/home2/ihernand/Desktop/reach/results/26-06-24_i2/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_001.pdf
