bad_vis2_frac,bootstrap_i,error_message,filename,flagged_frac,median_vis2,n_finite,n_flagged,n_good,n_total,read_status,std_vis2,target_name
0.0,3,,2019-11-25_CAL_HD61574_oidataCalibrated_03.fits,0.0,0.954673669574717,36,0,36,36,OK,0.024098450417888648,2019-11-25_CAL_HD61574
0.0,3,,2019-11-25_CAL_HD65187_oidataCalibrated_03.fits,0.0,1.0058462769884136,36,0,36,36,OK,0.05401344753030954,2019-11-25_CAL_HD65187
0.0,3,,2019-11-25_CAL_HR3069_oidataCalibrated_03.fits,0.0,0.9651356961752771,36,0,36,36,OK,0.04139568502558321,2019-11-25_CAL_HR3069
0.0,3,,2019-11-25_SCI_HR2998_oidataCalibrated_03.fits,0.0,0.9619405531124203,72,0,72,72,OK,0.09131179165903697,HR2998
0.0,3,,2019-11-26_CAL_HD65491_oidataCalibrated_03.fits,0.0,0.9775519110534161,36,0,36,36,OK,0.04144677563106413,2019-11-26_CAL_HD65491
0.0,3,,2019-11-26_CAL_HD66162_oidataCalibrated_03.fits,0.0,0.9324264127662996,36,0,36,36,OK,0.04279052979161125,2019-11-26_CAL_HD66162
0.0,3,,2019-11-26_CAL_HR3069_oidataCalibrated_03.fits,0.0,0.9455412674091707,36,0,36,36,OK,0.029212491402279633,2019-11-26_CAL_HR3069
0.0,3,,2019-11-26_SCI_HR2998_oidataCalibrated_03.fits,0.0,0.8851306442643814,72,0,72,72,OK,0.10890608593901481,HR2998
0.0,3,,2019-11-27_CAL_HD222919_oidataCalibrated_03.fits,0.0,0.8798906815517693,36,0,36,36,OK,0.04257326424112223,2019-11-27_CAL_HD222919
0.0,3,,2019-11-27_CAL_HD223292_oidataCalibrated_03.fits,0.0,0.9168204800595279,36,0,36,36,OK,0.04269179541430646,2019-11-27_CAL_HD223292
0.0,3,,2019-11-27_CAL_HD323_oidataCalibrated_03.fits,0.0,0.9075042797852761,36,0,36,36,OK,0.037709011558893515,2019-11-27_CAL_HD323
0.0,3,,2019-11-27_CAL_HD68_oidataCalibrated_03.fits,0.0,0.8951311600614291,36,0,36,36,OK,0.04906511278188786,2019-11-27_CAL_HD68
0.0,3,,2019-11-27_CAL_HR67_oidataCalibrated_03.fits,0.0,0.9048868014950942,36,0,36,36,OK,0.03546991112357554,2019-11-27_CAL_HR67
0.0,3,,2019-11-27_CAL_HR8809_oidataCalibrated_03.fits,0.0,0.9185946067320346,36,0,36,36,OK,0.04045401256507619,2019-11-27_CAL_HR8809
0.0,3,,2019-11-27_SCI_IOT_PSC_oidataCalibrated_03.fits,0.0,0.8282869392173569,72,0,72,72,OK,0.10923198108518963,IOT_PSC
0.0,3,,2019-11-27_SCI_zet_Tuc_oidataCalibrated_03.fits,0.0,0.8002645013754781,72,0,72,72,OK,0.09920958779996643,zet_Tuc
0.0,3,,2019-11-28_CAL_HD30507_oidataCalibrated_03.fits,0.0,0.8116520668553182,36,0,36,36,OK,0.07132792968919838,2019-11-28_CAL_HD30507
0.0,3,,2019-11-28_CAL_HD30519_oidataCalibrated_03.fits,0.0,0.8431830803447833,36,0,36,36,OK,0.04037191591153131,2019-11-28_CAL_HD30519
0.0,3,,2019-11-28_CAL_HR1618_oidataCalibrated_03.fits,0.0,0.7364685519839408,36,0,36,36,OK,0.10765981824518675,2019-11-28_CAL_HR1618
