STAR,HD,PERIOD,SEQUENCE,VIS2,e_VIS2,BASELINE,WAVELENGTH,LDD_FIT,e_LDD_FIT,C_SCALE,e_C_SCALE,SEQ_ORDER,U_LAMBDA,e_U_LAMBDA,S_LAMBDA,e_S_LAMBDA,UDD_FIT,e_UDD_FIT,C_SCALE_UDD,e_C_SCALE_UDD
ksi_Gem,HD48737,106,bright,"[[0.79526921 0.81230938 0.81714284 0.84018143 0.83554108 0.85686986]
 [       nan        nan        nan        nan        nan        nan]
 [0.45908047 0.5003332  0.51732057 0.53647988 0.5664627  0.58131881]
 [       nan        nan        nan        nan        nan        nan]
 [0.65751217 0.67967832 0.68581277 0.70169712 0.7116299  0.72782724]
 [       nan        nan        nan        nan        nan        nan]
 [0.76868574 0.80065007 0.80419343 0.83073674 0.8279988  0.84143681]
 [0.76768145 0.80009078 0.80468738 0.82741605 0.82282858 0.83413572]
 [0.5034447  0.5372221  0.55455483 0.5858359  0.5999691  0.6091892 ]
 [0.48531898 0.52824849 0.54476384 0.57421734 0.59112876 0.60468783]
 [0.47703749 0.52718297 0.5424188  0.57273077 0.59277527 0.60854427]
 [0.48202264 0.53581133 0.54959126 0.57743342 0.59156763 0.61043111]
 [0.61926592 0.62625563 0.63346814 0.65401486 0.6599443  0.68070702]
 [0.62118136 0.62844556 0.63457879 0.65467463 0.66184172 0.68002811]
 [0.93892431 0.95383992 0.94482569 0.93949175 0.95537064 0.91412511]]","[[0.01647357 0.01054738 0.00959653 0.0071017  0.00710155 0.00720654]
 [       nan        nan        nan        nan        nan        nan]
 [0.01313891 0.01448177 0.01297787 0.01217091 0.01279363 0.01226778]
 [       nan        nan        nan        nan        nan        nan]
 [0.00888884 0.00934746 0.00953728 0.00879307 0.00833284 0.00762054]
 [       nan        nan        nan        nan        nan        nan]
 [0.01580199 0.01133577 0.01002908 0.0084148  0.00935339 0.01032972]
 [0.01317348 0.01049634 0.00846921 0.00939639 0.01339872 0.01555636]
 [0.01011462 0.01048857 0.0103802  0.01097201 0.01159303 0.01046784]
 [0.0217586  0.01707537 0.01660642 0.01679305 0.01505021 0.01245661]
 [0.01390376 0.01492416 0.01374893 0.01451837 0.01384816 0.01255374]
 [0.00288284 0.00110221 0.00283263 0.00089872 0.00786485 0.00552827]
 [0.00778763 0.00805186 0.0074624  0.00793973 0.00776783 0.00735649]
 [0.00793686 0.0078714  0.0074944  0.00738915 0.00765238 0.0069877 ]
 [0.01291158 0.01122954 0.00682527 0.00767714 0.00546993 0.00705685]]","[ 69.60258846          nan 124.63674649          nan  85.77417609
          nan  65.65338699  65.54494109 110.35463557 117.34252546
 122.44575521 122.57591966  86.89523005  86.921948    37.89073123]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.3587727868389217,0.04800498826131335,[0.94633058],[0.02062763],[['ksi_Gem' 'bright' '106']],,,,,1.3361800401998705,0.04681307759479382,[0.94605003],[0.02061486]
ksi_Gem,HD48737,106,faint,"[[0.85239932 0.84957686 0.8502705  0.85715808 0.87964059 0.88243618]
 [0.75684428 0.73766158 0.73186148 0.742514   0.75003811 0.76711215]
 [0.73530615 0.7381938  0.73383446 0.74643259 0.75164969 0.75885154]
 [0.95671837 0.95350994 0.95078263 0.96297776 0.9759332  0.96342222]
 [0.811032   0.79546885 0.79043696 0.78837542 0.78468475 0.80179991]
 [0.82226692 0.81822046 0.82512113 0.86803458 0.8509782  0.88297228]
 [0.86384699 0.86632353 0.8737301  0.88841935 0.90599683 0.89899879]
 [0.76566745 0.75212701 0.74710746 0.75127375 0.75582267 0.76721263]
 [0.72437885 0.73516559 0.72853615 0.73970336 0.7518692  0.76018146]
 [0.95473587 0.93704984 0.94573102 0.95873309 0.97239402 0.9638009 ]
 [0.79327221 0.7849837  0.77703882 0.78207371 0.77684866 0.78772304]
 [0.86467591 0.8638736  0.87536339 0.93998076 0.91093481 0.97987824]]","[[0.00917049 0.00876206 0.00769261 0.00781314 0.00788393 0.00716761]
 [0.00756812 0.00635215 0.00497761 0.00582941 0.00535287 0.00682764]
 [0.00674851 0.006226   0.00485439 0.0045168  0.00410035 0.00350378]
 [0.01143246 0.0072385  0.01097554 0.01272233 0.0060603  0.0076852 ]
 [0.00921591 0.00614092 0.01554232 0.00680126 0.00595451 0.00779713]
 [0.02085077 0.00767113 0.009073   0.01545666 0.01322162 0.01248734]
 [0.00837848 0.00681856 0.00724363 0.00689768 0.00734739 0.00825776]
 [0.00720347 0.00634635 0.00618277 0.00692283 0.00609309 0.00722137]
 [0.00646806 0.00665805 0.00581671 0.00521053 0.00528608 0.00421788]
 [0.01262731 0.00788064 0.00911237 0.01570845 0.00529983 0.00569408]
 [0.00907277 0.0061745  0.01431909 0.00756311 0.00747823 0.00889853]
 [0.02190704 0.00744892 0.00834449 0.01782854 0.01189249 0.00961606]]","[ 79.25618512 124.23072678 128.66428233  57.6637855  109.1047396
  79.5843955   76.36880412 121.5895137  130.13140665  58.03177089
 110.40808168  78.40716656]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],0.9946661872652699,0.015709724545038564,[1.013771],[0.0075891],[['ksi_Gem' 'faint' '106']],,,,,0.978560984485975,0.015308243804557992,[1.01370115],[0.00758607]
