dict_key,index,MJD,TEL_PAIR,VIS2,FLAG,BASELINE,WAVELENGTH,LDD_FIT,LDD_PRED,e_LDD_PRED,u_LLD,C_SCALE,SEQ_ORDER,UDD_FIT,C_SCALE_UDD
gam_Lep,0,"[59263.14503299 59263.14503299 59263.14503299 59263.14503299
 59263.14503299 59263.14503299 59263.15466359 59263.15466359
 59263.15466359 59263.15466359 59263.15466359 59263.15466359]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.83059374 0.82979007 0.84093098 0.8572201  0.86936649 0.87823676]
 [0.74242264 0.74078879 0.77303811 0.79134867 0.80048533 0.82036186]
 [0.6862839  0.68382529 0.70995347 0.7258271  0.76916968 0.79306486]
 [0.99761542 0.9844623  1.01335696 0.9805104  1.01496712 1.01017677]
 [0.51763437 0.53439362 0.56788081 0.58468628 0.58539034 0.62786277]
 [0.79140085 0.80695613 0.8249751  0.85680404 0.87540322 0.84702304]
 [0.81372612 0.80823455 0.82655903 0.84133829 0.84855302 0.8621532 ]
 [0.63726674 0.64453911 0.68151264 0.69054323 0.69900272 0.72428848]
 [0.64814738 0.6565896  0.68521512 0.70190638 0.75068257 0.77436059]
 [0.79796071 0.78952736 0.80137085 0.78868611 0.82678234 0.83339963]
 [0.46413691 0.47298955 0.5090435  0.52962649 0.53274322 0.57342295]
 [0.55743382 0.57203659 0.60122588 0.63709124 0.6517195  0.6443189 ]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.8600275   99.64347766 113.93217052  48.02123816 131.16113618
 102.92589694  74.15556519  95.335268   110.63897172  46.26168668
 130.75196401 102.97120768]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2110460567241061,,,,[[0.98668762]],[['gam_Lep' 'faint' '106']],1.1933121599481804,[[0.98653438]]
gam_Lep,1,"[59263.14450341 59263.14450341 59263.14450341 59263.14450341
 59263.14450341 59263.14450341 59263.15431083 59263.15431083
 59263.15431083 59263.15431083 59263.15431083 59263.15431083]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.85585393 0.84859802 0.85838568 0.86687144 0.87895896 0.90399092]
 [0.7165707  0.722307   0.75037533 0.77250674 0.78720713 0.80311613]
 [0.6729243  0.6732566  0.70225933 0.70717968 0.75582968 0.77612443]
 [1.0180405  1.00841045 1.00545129 0.99089966 1.02228951 1.02493844]
 [0.52102107 0.53119025 0.56198551 0.57690128 0.58544907 0.62274265]
 [0.80095511 0.85263071 0.86172493 0.88560744 0.89295314 0.88782971]
 [0.81989348 0.81719389 0.83498566 0.84991567 0.85843855 0.88380728]
 [0.62443774 0.64078768 0.66379603 0.67541478 0.69057539 0.70185497]
 [0.65149429 0.64473063 0.67318835 0.6793165  0.73740655 0.75936289]
 [0.81890361 0.79761117 0.79270709 0.78972562 0.83500271 0.84442112]
 [0.47372525 0.4847115  0.52489545 0.53965548 0.55323083 0.58573395]
 [0.56515405 0.60575968 0.61867724 0.65218316 0.66957754 0.67119794]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.95411948  99.87422595 114.1048907   48.1137123  131.18136865
 102.92406775  74.21756822  95.49657584 110.76466349  46.3287294
 130.76836798 102.96914802]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2190112969374545,,,,[[0.99362255]],[['gam_Lep' 'faint' '106']],1.2002136736210525,[[0.99354142]]
gam_Lep,2,"[59263.14423817 59263.14423817 59263.14423817 59263.14423817
 59263.14423817 59263.14423817 59263.15492885 59263.15492885
 59263.15492885 59263.15492885 59263.15492885 59263.15492885]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.8538993  0.8361768  0.87229703 0.87771477 0.89724269 0.90552165]
 [0.74333354 0.74320319 0.76522146 0.77790416 0.78372849 0.80854599]
 [0.66200359 0.65599393 0.69263487 0.70441466 0.75011414 0.77772141]
 [1.02741435 0.9900214  1.01041633 0.9926148  1.03441534 1.03054525]
 [0.51833393 0.53335179 0.57152539 0.58520307 0.59239051 0.63180996]
 [0.80377619 0.83314027 0.84570035 0.86729523 0.87612404 0.86918487]
 [0.86364344 0.84188934 0.87245549 0.87360291 0.88838666 0.90367508]
 [0.65967055 0.66289978 0.69110051 0.69850289 0.70534811 0.73312006]
 [0.63207774 0.63559055 0.66903541 0.68161425 0.73426972 0.75705245]
 [0.84570111 0.8195665  0.82732743 0.82321894 0.87325488 0.87808743]
 [0.46141942 0.47140701 0.50890701 0.52654737 0.53518793 0.57591158]
 [0.56433146 0.59208834 0.61222589 0.64060691 0.65277438 0.66101621]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 76.00185155  99.99089392 114.19207296  48.16038997 131.19163622
 102.92327715  74.10916313  95.2142037  110.54449912  46.21129709
 130.73966046 102.97284447]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2599680157074253,,,,[[1.01911706]],[['gam_Lep' 'faint' '106']],1.2412737434465353,[[1.01894237]]
gam_Lep,3,"[59263.14485659 59263.14485659 59263.14485659 59263.14485659
 59263.14485659 59263.14485659 59263.15439931 59263.15439931
 59263.15439931 59263.15439931 59263.15439931 59263.15439931]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.84576736 0.84558409 0.85411603 0.86336509 0.88535567 0.88808755]
 [0.73076401 0.73148883 0.75139221 0.77156681 0.78595993 0.79908079]
 [0.68713008 0.68481078 0.70872352 0.72133279 0.77043557 0.7921433 ]
 [0.9975158  0.98190314 1.00516767 0.98109164 1.01218356 1.00675155]
 [0.53130557 0.54642294 0.58110331 0.59099127 0.60091537 0.64021209]
 [0.81570141 0.8686327  0.87676673 0.89982765 0.91332687 0.89688829]
 [0.80161441 0.80194333 0.81938257 0.8325091  0.85148917 0.85645309]
 [0.63237961 0.64893226 0.66990589 0.68121272 0.69701709 0.7093368 ]
 [0.65491673 0.65188557 0.68203951 0.6938882  0.74628015 0.76944702]
 [0.79681097 0.77951905 0.79051159 0.78387572 0.81857853 0.82542234]
 [0.47217968 0.48196906 0.52256015 0.53445917 0.54781795 0.58138922]
 [0.58725355 0.62619734 0.64463473 0.67710957 0.69456698 0.69453841]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.89186826  99.72160639 113.99069056  48.05256538 131.16803276
 102.92529951  74.20206746  95.4563429  110.73333958  46.31202334
 130.76424599 102.96961516]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1935928237061348,,,,[[0.9893788]],[['gam_Lep' 'faint' '106']],1.1765840463655097,[[0.98923532]]
gam_Lep,4,"[59263.14512124 59263.14512124 59263.14512124 59263.14512124
 59263.14512124 59263.14512124 59263.15466381 59263.15466381
 59263.15466381 59263.15466381 59263.15466381 59263.15466381]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.90822574 0.89531126 0.90197871 0.91341728 0.92662139 0.94047136]
 [0.7266981  0.72953534 0.76109838 0.7771172  0.7907404  0.80250336]
 [0.69774574 0.68761005 0.7144661  0.72582024 0.77196582 0.79714598]
 [1.03996893 1.01473298 1.02038468 1.01257625 1.04434458 1.04475199]
 [0.53678522 0.54885081 0.58251546 0.59992522 0.60429198 0.6457336 ]
 [0.80878101 0.8212496  0.84550201 0.86541535 0.89255313 0.86107813]
 [0.88540479 0.87550952 0.89029956 0.90636786 0.91719015 0.93228056]
 [0.65939848 0.67239579 0.69683585 0.70174215 0.71527227 0.72665917]
 [0.68560494 0.67047731 0.69433703 0.70186683 0.75383136 0.78072255]
 [0.85571206 0.83554065 0.83009952 0.83867521 0.87427918 0.88411442]
 [0.49179026 0.49961596 0.5371239  0.55321501 0.56479867 0.60255766]
 [0.60670696 0.62126946 0.64681923 0.67796065 0.70741567 0.68932439]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.84384903  99.60377603 113.90241877  48.00531376 131.15760321
 102.92618075  74.15604265  95.33646651 110.63990013  46.26217991
 130.75211545 102.97122576]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2386140758426105,,,,[[1.03010723]],[['gam_Lep' 'faint' '106']],1.2167558270300498,[[1.0299117]]
gam_Lep,5,"[59263.14503284 59263.14503284 59263.14503284 59263.14503284
 59263.14503284 59263.14503284 59263.15475209 59263.15475209
 59263.15475209 59263.15475209 59263.15475209 59263.15475209]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.84096816 0.83162498 0.84804288 0.8604148  0.87542799 0.88279384]
 [0.7369237  0.73738939 0.76767127 0.77909029 0.79234438 0.79989237]
 [0.70025629 0.69336949 0.72227763 0.72830732 0.77659737 0.80495981]
 [1.010202   0.9729333  1.01103094 0.9799705  1.0202038  1.01324317]
 [0.53418343 0.55099434 0.58202103 0.60045849 0.60821857 0.6465645 ]
 [0.86754487 0.85645883 0.8785345  0.88174173 0.92696407 0.88368415]
 [0.82405039 0.81483364 0.83472976 0.84875816 0.86230912 0.87208721]
 [0.65384634 0.6659761  0.69268879 0.69529636 0.70884188 0.71713067]
 [0.6742432  0.66815692 0.69453608 0.69998395 0.75572643 0.78307293]
 [0.81998982 0.78912588 0.80980135 0.80108144 0.84446979 0.84866563]
 [0.48169512 0.49286725 0.52758782 0.54575058 0.56038837 0.59526621]
 [0.61663967 0.61733812 0.64109062 0.65989152 0.70264085 0.67745061]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.8593821   99.64200764 113.93107617  48.02065905 131.16091477
 102.92580985  74.14028631  95.2953919  110.60786128  46.24509099
 130.74794037 102.97177213]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1784378977531658,,,,[[0.98605271]],[['gam_Lep' 'faint' '106']],1.1590301157164151,[[0.98594115]]
gam_Lep,6,"[59263.14494472 59263.14494472 59263.14494472 59263.14494472
 59263.14494472 59263.14494472 59263.15457511 59263.15457511
 59263.15457511 59263.15457511 59263.15457511 59263.15457511]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.82652453 0.82134875 0.83737124 0.85266049 0.87304017 0.8807156 ]
 [0.77970477 0.77802449 0.79857889 0.80763037 0.8208773  0.84562498]
 [0.69539912 0.6992281  0.72817937 0.75058927 0.78594908 0.81088515]
 [0.9758667  0.97319905 1.00256051 0.97233382 1.00348347 1.00911531]
 [0.54075251 0.5579729  0.59029892 0.60480212 0.61325671 0.65555424]
 [0.89246313 0.8965491  0.9157543  0.93193304 0.95563872 0.93993633]
 [0.81340153 0.80565424 0.83096849 0.84445257 0.85995934 0.8730982 ]
 [0.66394746 0.67035506 0.69457621 0.69551749 0.70689289 0.73390215]
 [0.65784584 0.668896   0.69843687 0.72219182 0.76464923 0.79053879]
 [0.78018417 0.77598661 0.79281714 0.77667681 0.81858674 0.83137267]
 [0.49110232 0.50406717 0.54062501 0.55907177 0.57030508 0.61069052]
 [0.61381063 0.62166275 0.65039518 0.6787788  0.69937095 0.70029928]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.87516158  99.68070405 113.9600641   48.03617477 131.16435936
 102.92554116  74.17100898  95.37545023 110.67029538  46.27839228
 130.75607869 102.97071548]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1294193475579135,,,,[[0.97140954]],[['gam_Lep' 'faint' '106']],1.10867614394672,[[0.97132767]]
gam_Lep,7,"[59263.14467972 59263.14467972 59263.14467972 59263.14467972
 59263.14467972 59263.14467972 59263.15448681 59263.15448681
 59263.15448681 59263.15448681 59263.15448681 59263.15448681]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.86597764 0.84699394 0.87217304 0.88419202 0.89893388 0.90692006]
 [0.73825698 0.74238416 0.76910598 0.78129926 0.79663111 0.80497056]
 [0.69034754 0.68332071 0.71355127 0.71680765 0.7667376  0.79419389]
 [1.05062202 1.02370847 1.03659343 1.02319818 1.05478633 1.05661912]
 [0.53377232 0.54796536 0.58386422 0.60135127 0.61086158 0.64858891]
 [0.86316416 0.86611573 0.88442836 0.89505053 0.93068877 0.89330884]
 [0.87194561 0.84593191 0.87695105 0.88321389 0.88995336 0.90795967]
 [0.64317084 0.64743132 0.68274076 0.68181244 0.69569346 0.71209118]
 [0.68238417 0.68664674 0.71206262 0.71599928 0.77080583 0.79769384]
 [0.8561788  0.84368206 0.83891442 0.84200051 0.87986437 0.88869407]
 [0.50043243 0.50809494 0.54497416 0.56726099 0.57680704 0.61894377]
 [0.64164296 0.64431055 0.68064189 0.6997073  0.72316889 0.71734957]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.92271334  99.7973016  114.04735292  48.08290543 131.17462772
 102.92465439  74.18665783  95.41626995 110.70212129  46.29537178
 130.76017016 102.97012215]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2177867584850648,,,,[[1.01782623]],[['gam_Lep' 'faint' '106']],1.1955509252148027,[[1.01768301]]
gam_Lep,8,"[59263.14494459 59263.14494459 59263.14494459 59263.14494459
 59263.14494459 59263.14494459 59263.15492885 59263.15492885
 59263.15492885 59263.15492885 59263.15492885 59263.15492885]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.8757053  0.86969147 0.89028407 0.89684983 0.91867961 0.9196892 ]
 [0.77505178 0.76797294 0.78763824 0.79348212 0.80421586 0.82551046]
 [0.68843772 0.68966228 0.71379159 0.73743094 0.77371681 0.80223416]
 [1.04678747 1.01732226 1.03939929 1.02010662 1.05500546 1.05451364]
 [0.54812578 0.56465571 0.60096998 0.61795012 0.62611123 0.66699739]
 [0.88185366 0.88041151 0.90779578 0.91671076 0.95087435 0.90757915]
 [0.86402334 0.85391267 0.87714    0.88297198 0.90169578 0.90827346]
 [0.6755252  0.68053163 0.70493406 0.70430178 0.71416084 0.74061205]
 [0.63253031 0.64630444 0.67208906 0.69916058 0.74239625 0.76866564]
 [0.8417887  0.82267441 0.82866791 0.82807894 0.86656556 0.8788849 ]
 [0.47772527 0.48688578 0.52458021 0.54528717 0.5555373  0.5947277 ]
 [0.60445534 0.61048629 0.64145777 0.6622131  0.69109568 0.67574418]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.87557795  99.68172425 113.96082817  48.03658371 131.1644506
 102.92553463  74.10916313  95.2142037  110.54449912  46.21129709
 130.73966046 102.97284447]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2263611587038166,,,,[[1.02946263]],[['gam_Lep' 'faint' '106']],1.2041519375039336,[[1.02923509]]
gam_Lep,9,"[59263.14450317 59263.14450317 59263.14450317 59263.14450317
 59263.14450317 59263.14450317 59263.15448685 59263.15448685
 59263.15448685 59263.15448685 59263.15448685 59263.15448685]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.84133198 0.83614845 0.85005263 0.85795565 0.87900456 0.87692354]
 [0.72751923 0.73221151 0.7580092  0.78035648 0.78940864 0.8134743 ]
 [0.66645733 0.66791028 0.696949   0.7125149  0.75412866 0.78057343]
 [0.96986798 0.94261542 0.96510445 0.95287733 0.99201595 0.99429851]
 [0.51474725 0.52612764 0.55990372 0.57723593 0.58244174 0.62060919]
 [0.77573091 0.82762529 0.84393617 0.87411998 0.87704147 0.87120201]
 [0.81475755 0.81491334 0.83386521 0.84722219 0.86567872 0.86219806]
 [0.66210765 0.67779903 0.69400443 0.70656653 0.7169417  0.73372373]
 [0.67326274 0.6626478  0.68733897 0.69736611 0.74801597 0.77257196]
 [0.79900677 0.76298456 0.77732939 0.78026532 0.82958753 0.83832393]
 [0.48196713 0.49149535 0.53081566 0.54475515 0.55900239 0.59387432]
 [0.5683992  0.61484064 0.62766056 0.67059197 0.6861066  0.68016904]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 75.95404286  99.87407577 114.10478056  48.11365555 131.18132529
 102.92403648  74.18695011  95.41684863 110.70254752  46.29559127
 130.76034733 102.97025007]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1999198450494077,,,,[[0.98635458]],[['gam_Lep' 'faint' '106']],1.1812757096721895,[[0.98627944]]
