STAR,HD,PERIOD,SEQUENCE,VIS2,e_VIS2,BASELINE,WAVELENGTH,LDD_FIT,e_LDD_FIT,C_SCALE,e_C_SCALE,SEQ_ORDER,U_LAMBDA,e_U_LAMBDA,S_LAMBDA,e_S_LAMBDA,UDD_FIT,e_UDD_FIT,C_SCALE_UDD,e_C_SCALE_UDD
ksi_Gem,HD48737,106,bright,"[[0.77551104 0.8079438  0.8164786  0.84287852 0.84509487 0.86248151]
 [0.50162989 0.53537388 0.55349032 0.57374967 0.58617208 0.60715987]
 [0.45063814 0.49952787 0.50393882 0.53464625 0.56360549 0.57577311]
 [0.87637009 1.06283734 1.01688736 1.01157063 1.01932337 0.99531232]
 [0.65525866 0.67812924 0.6805117  0.69933274 0.70879017 0.72306608]
 [0.94090941 0.97956251 0.97239382 0.95933325 0.96374048 0.94672828]
 [0.7662726  0.80536029 0.80915629 0.83640763 0.83989517 0.85288456]
 [0.4911241  0.53163133 0.55035589 0.58109685 0.59659445 0.60656901]
 [0.4727182  0.52555166 0.52988022 0.56988424 0.59019209 0.60213479]
 [1.07167024 1.17443984 1.14698623 1.08431143 1.11723196 1.0532783 ]
 [0.61820519 0.62687529 0.63040201 0.65465342 0.65976438 0.67926411]
 [0.92682366 0.94381092 0.93727837 0.93504901 0.94316011 0.89916811]]","[[0.00230683 0.00684042 0.0104361  0.00687582 0.00886437 0.00788072]
 [0.00502907 0.00278418 0.00836699 0.00728137 0.00948344 0.00724548]
 [0.00457632 0.00742265 0.00909561 0.00841694 0.00546028 0.00634154]
 [0.04791177 0.01542307 0.00721596 0.00612175 0.01522703 0.0064221 ]
 [0.0063349  0.00872423 0.0112926  0.00825466 0.00966643 0.00157033]
 [0.00155135 0.0026264  0.00147764 0.00173721 0.00257407 0.00139084]
 [0.01202097 0.01006682 0.00963871 0.00574562 0.00948927 0.0095331 ]
 [0.00745337 0.00873976 0.01233251 0.01023907 0.01309247 0.01209883]
 [0.00813199 0.0109164  0.01389649 0.0104039  0.01208989 0.00882061]
 [0.04893122 0.00090736 0.00282105 0.01057281 0.0242412  0.01261476]
 [0.00685088 0.00663992 0.01008684 0.00908209 0.01132973 0.00396887]
 [0.00168645 0.00091708 0.00011765 0.00070054 0.00268883 0.00082285]]","[ 69.55685394 114.55163778 124.61415263  58.19459627  85.78858834
  37.75860313  65.6345451  110.13643083 122.47975981  57.98501764
  86.89691587  37.89904884]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.4645204551936846,0.014553640679206836,[1.02174889],[0.00543546],[['ksi_Gem' 'bright' '106']],,,,,1.439652463624685,0.012777231822177049,[1.0214258],[0.00546376]
ksi_Gem,HD48737,106,faint,"[[0.87440662 0.86906314 0.86604405 0.87349236 0.89678578 0.89422173]
 [0.77007034 0.7516804  0.74755914 0.75620573 0.76929244 0.79010873]
 [0.751022   0.75616979 0.75030871 0.75737281 0.76458641 0.77036121]
 [0.9621233  0.95540878 0.9434092  0.95979943 0.98537069 0.98055133]
 [0.83580345 0.81895683 0.78594657 0.79571353 0.79124573 0.80363402]
 [0.87333968 0.84929358 0.87144756 0.88375907 0.89016862 0.93777025]
 [0.89305943 0.89678617 0.90053407 0.9182921  0.93696317 0.92050087]
 [0.78657505 0.77285647 0.76867895 0.7713177  0.78184763 0.79475751]
 [0.73591289 0.75209256 0.74429546 0.75545946 0.7704571  0.77831964]
 [0.96403089 0.94697596 0.94679599 0.96321742 0.98788271 0.98623966]
 [0.81867526 0.8109366  0.78311429 0.79516971 0.78922199 0.7953968 ]
 [0.92844683 0.90394034 0.93852199 0.97093276 0.97184702 1.06771241]]","[[3.14267477e-04 5.63103259e-04 3.40538280e-03 7.52769285e-04
  1.66267402e-03 2.07158565e-04]
 [7.07463790e-04 8.32224386e-04 1.45724749e-03 1.24908140e-03
  2.10950160e-04 4.68210284e-03]
 [1.86304051e-03 1.32787438e-03 9.15678145e-04 7.99016139e-04
  5.37029627e-04 4.88994847e-04]
 [3.95489420e-03 1.72513918e-03 5.13855153e-04 2.60674111e-03
  4.45410154e-04 1.21541846e-05]
 [7.15101895e-03 6.24537473e-03 2.85900355e-03 4.32112663e-03
  7.66394187e-04 2.21211036e-03]
 [6.52863391e-03 5.34846253e-04 2.75506608e-03 1.02268870e-03
  3.59006406e-03 3.04212135e-03]
 [1.03988983e-03 8.68883767e-04 3.93527746e-03 1.24551188e-03
  1.68485111e-03 4.68683071e-04]
 [3.49753881e-03 3.53118725e-03 1.96014457e-03 6.62638157e-04
  1.98929837e-03 4.34854245e-03]
 [2.28389145e-03 5.17993667e-03 4.04397414e-03 1.77569844e-03
  1.72034956e-03 1.64981958e-03]
 [5.54606544e-03 1.37059186e-03 1.49575684e-04 2.03921875e-03
  1.33195531e-03 3.94161291e-04]
 [5.48553463e-03 5.79274066e-03 4.38989715e-03 2.69623374e-03
  6.61003415e-04 2.66801165e-03]
 [7.86600622e-03 9.79743004e-04 2.37901885e-03 1.45972570e-03
  4.64525348e-03 2.77241067e-04]]","[ 79.31591912 124.28252421 128.62828547  57.6536688  109.07737922
  79.61167728  76.3101048  121.53336929 130.15637195  58.03710092
 110.43419666  78.38582999]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],0.981555649999619,0.005599855003475318,[1.03574711],[0.0027547],[['ksi_Gem' 'faint' '106']],,,,,0.9654694964721444,0.006478918032290837,[1.03568849],[0.0027567]
