index,STAR,HD,PERIOD,SEQUENCE,VIS2,e_VIS2,BASELINE,WAVELENGTH,LDD_FIT,e_LDD_FIT,C_SCALE,e_C_SCALE,SEQ_ORDER,U_LAMBDA,e_U_LAMBDA,S_LAMBDA,e_S_LAMBDA,UDD_FIT,e_UDD_FIT,C_SCALE_UDD,e_C_SCALE_UDD
0,HD124850,HD124850,,combined,"[[0.85077579 0.86436278 0.88017317 0.8874336  0.91013325 0.90797676]
 [0.64567715 0.64922527 0.67264933 0.6883712  0.70673933 0.72474901]
 [0.61228869 0.62211814 0.63862274 0.66390128 0.69039243 0.71487054]
 [0.94811149 0.95160416 0.95639614 0.94683456 0.97002705 0.95848738]
 [0.63878851 0.65418984 0.67735194 0.70026244 0.71173075 0.74537452]
 [0.78026398 0.79858263 0.81861704 0.83067322 0.84382671 0.84859362]
 [0.85169781 0.87413419 0.87952251 0.89789114 0.91602384 0.91823807]
 [0.66651813 0.67328922 0.69324746 0.70434193 0.7195071  0.73119999]
 [0.61471131 0.62809403 0.64710812 0.67324954 0.69796292 0.7274251 ]
 [0.95769832 0.96523032 0.96403892 0.9558884  0.97958959 0.9750526 ]
 [0.65884366 0.67735051 0.69737247 0.71488353 0.73014318 0.75633077]
 [0.77135907 0.7881347  0.81091002 0.82660185 0.84564736 0.86692555]
 [0.92309005 0.92468382 0.92937487 0.93679874 0.95806155 0.95149304]
 [0.69907739 0.70536975 0.73687012 0.74076464 0.75630601 0.7711352 ]
 [0.64822376 0.66600455 0.68716004 0.70528655 0.7447433  0.7607774 ]
 [1.01100505 1.00826163 1.00404419 1.00642168 1.02097019 1.02495662]
 [0.67683174 0.69851746 0.71162801 0.7309959  0.7475989  0.77360981]
 [0.81258916 0.81847457 0.84242202 0.86024675 0.86362839 0.87460389]
 [0.91450657 0.92370621 0.92114794 0.94163489 0.95871227 0.95587206]
 [0.70503221 0.71720122 0.73883656 0.74589774 0.75706577 0.76912246]
 [0.64552197 0.66319484 0.67974398 0.70096984 0.73649567 0.76077769]
 [1.0173337  1.00868989 1.00543569 1.01104087 1.01899172 1.033542  ]
 [0.67450586 0.69641286 0.71093646 0.73079306 0.74716899 0.77166479]
 [0.81286763 0.81739009 0.84304202 0.86129488 0.87284009 0.89332684]]","[[2.18210887e-03 5.58758246e-03 4.92767744e-03 4.19962900e-03
  1.42327949e-03 4.44413641e-04]
 [2.17465107e-03 3.35651714e-03 3.60966634e-03 1.78164188e-03
  1.33242904e-03 1.43306982e-03]
 [2.04765932e-03 6.27278853e-04 1.13232455e-03 1.69613777e-03
  1.71534548e-03 1.35832267e-04]
 [1.01192488e-02 8.36424327e-03 4.95013697e-03 6.40457950e-03
  4.82769599e-03 6.65451191e-03]
 [5.45107430e-03 3.66567571e-03 4.18621563e-03 5.90412904e-03
  3.24362022e-03 3.29734919e-03]
 [2.10988683e-03 2.33029011e-04 1.07460292e-03 4.58436820e-03
  1.05151803e-03 1.77026309e-04]
 [4.85095183e-03 4.38805812e-03 1.75247758e-03 2.26986628e-03
  2.07044834e-03 1.26279712e-03]
 [2.84693377e-03 1.87412663e-03 7.67625531e-04 1.77405306e-03
  1.52867490e-03 7.35667902e-04]
 [4.26503152e-03 1.49424156e-03 1.84350978e-03 9.97207347e-04
  1.29334991e-03 1.34233666e-03]
 [1.26514479e-03 3.02425529e-03 3.99635311e-03 2.89883645e-03
  3.01479782e-03 1.33062783e-03]
 [3.74553686e-03 5.14346260e-03 2.09760760e-03 6.33974623e-06
  3.45476561e-03 1.10332826e-03]
 [3.59344601e-04 1.10455517e-03 1.07713977e-03 1.52955739e-03
  6.30297377e-04 1.77045917e-03]
 [6.12159770e-04 2.25741937e-03 1.04448847e-03 3.37659626e-03
  4.60354357e-03 7.13953726e-03]
 [3.71218771e-03 5.35761455e-03 5.14406483e-03 4.53437565e-03
  5.01103061e-03 5.02427160e-03]
 [6.44553360e-03 6.09504940e-03 5.66987171e-03 5.59337599e-03
  5.40517025e-03 6.23799992e-03]
 [2.55681964e-03 3.81746693e-04 2.10999879e-03 1.89513112e-03
  8.41378951e-03 7.74586484e-04]
 [2.39772563e-03 2.55805491e-03 1.44105940e-03 2.18650129e-03
  3.31061868e-03 2.48784186e-03]
 [2.84225586e-04 1.95027847e-03 2.39428713e-03 3.76359036e-03
  2.11554362e-03 3.87241333e-03]
 [4.57397163e-03 4.20135243e-03 4.02867976e-03 3.02751636e-03
  1.38444136e-03 7.35901051e-04]
 [1.65419856e-03 1.62949151e-03 1.38983161e-03 7.25835603e-04
  7.07029331e-04 2.32505427e-04]
 [1.04711137e-03 1.11904622e-03 1.82394235e-03 2.70775802e-04
  6.74871557e-05 2.89101738e-05]
 [2.43303375e-03 1.77723454e-03 7.86730394e-04 3.49689915e-05
  4.47418872e-03 1.67906937e-04]
 [6.79520892e-04 2.23575615e-03 1.81862899e-03 1.37525807e-03
  9.22903746e-04 1.37623645e-03]
 [1.36240023e-03 1.71442247e-03 2.17856219e-03 1.53485785e-03
  4.08258583e-04 1.44398614e-03]]","[ 84.72197433 124.91065466 132.31800688  58.21392089 127.11992417
  96.65436844  82.82017582 122.57245253 132.41405446  58.05781994
 127.63029663  96.10905356  83.67495166 123.6474004  132.410872
  58.14645046 127.40526284  96.33863848  81.45704456 120.78904218
 132.30655624  57.86448452 127.9756407   95.78725211]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1129730632779329,0.004048613041927117,[1.05056707 1.09937221],[0.00216971 0.00026887],"[['HD124850' 'bright' '105']
 ['HD124850' 'faint' '105']]",,,,,1.090870112899387,0.004962652331446654,[1.05038448 1.09914819],[0.00220177 0.00028141]
1,HD141004,HD141004,,combined,"[[0.87095534 0.88021466 0.89294578 0.89821429 0.90812298 0.90827457]
 [0.66936507 0.68729206 0.71475007 0.72366811 0.74055982 0.75344161]
 [0.69510479 0.70281882 0.72212792 0.73186248 0.7645185  0.776953  ]
 [0.98139277 0.97483599 0.97838176 0.96649267 0.9893127  0.99003874]
 [0.75686057 0.76388948 0.779991   0.78395784 0.79245222 0.81253821]
 [0.83663809 0.8522335  0.86674777 0.87478826 0.87924284 0.8891554 ]
 [0.88024677 0.88807483 0.90127211 0.9128173  0.9239482  0.9270917 ]
 [0.68382593 0.70176794 0.72457337 0.73583588 0.7537931  0.76309968]
 [0.68661694 0.70027636 0.71907013 0.73552902 0.76567694 0.78223301]
 [0.98765635 0.97769022 0.98287939 0.97483449 1.00422467 0.99812505]
 [0.76152749 0.76748116 0.78525575 0.78960487 0.80020719 0.82279482]
 [0.85602022 0.8683121  0.88007344 0.89813619 0.9029363  0.92470815]
 [0.85779208 0.8683281  0.8825348  0.90084644 0.91226737 0.9115978 ]
 [0.67719473 0.69049217 0.71654736 0.72376329 0.74168959 0.75540605]
 [0.7113895  0.72828809 0.74592174 0.77430411 0.7895288  0.80226611]
 [0.98950747 0.98103084 0.98184093 0.97231984 0.99560337 0.98181064]
 [0.74947347 0.7706145  0.7804518  0.79218867 0.80031859 0.81769854]
 [0.82878437 0.84596909 0.8543693  0.87491969 0.87909635 0.88399307]
 [0.8547936  0.86374754 0.88780542 0.89928068 0.91456211 0.91724326]
 [0.67102397 0.6843569  0.70839354 0.71659785 0.73572653 0.74641445]
 [0.69641401 0.7038155  0.72379448 0.7452938  0.76509073 0.79107647]
 [0.97650232 0.96462974 0.96823276 0.96321887 0.98368924 0.97959125]
 [0.75822975 0.77700058 0.78879743 0.80155222 0.80639203 0.82661678]
 [0.83890946 0.84918516 0.85744751 0.87478547 0.87918501 0.89125036]]","[[1.63718425e-03 2.97880078e-03 8.80885666e-04 2.69123472e-03
  3.18944193e-03 6.46531361e-04]
 [5.49517597e-05 1.31275571e-03 1.43660943e-03 7.38123084e-05
  1.48541033e-04 6.60500670e-04]
 [3.89285973e-04 1.81903788e-03 2.17663478e-03 5.92159781e-04
  2.59801667e-03 1.80311438e-04]
 [1.30112157e-03 3.56463460e-04 1.80589828e-03 1.40404048e-03
  2.17265200e-03 1.92595602e-04]
 [7.74608855e-04 3.52829982e-03 5.44580069e-03 4.34969285e-03
  2.09168688e-03 2.29648914e-03]
 [3.07267779e-03 2.48089607e-03 2.55756179e-03 5.80376364e-03
  7.19840551e-03 2.48272978e-03]
 [5.26259582e-03 3.03389297e-03 1.90031119e-03 3.28740292e-03
  3.83013723e-03 1.41147542e-03]
 [6.21167187e-04 1.36270566e-03 2.40916216e-03 5.10240667e-04
  8.53271717e-04 9.60233113e-04]
 [2.49686008e-03 1.34968785e-03 1.22518330e-03 2.31739885e-04
  1.34244742e-03 1.70391030e-03]
 [2.80974253e-03 1.44108508e-03 4.20357566e-03 4.43524884e-04
  1.72119900e-03 2.07492735e-03]
 [5.26662423e-03 3.86721341e-03 2.00822386e-03 3.61738876e-04
  2.85571535e-03 3.62526014e-04]
 [2.99484260e-04 8.14883466e-05 7.84752487e-04 1.65365273e-03
  1.28235542e-03 1.90946623e-03]
 [6.81634162e-03 5.04272541e-03 3.93770524e-03 4.11187404e-03
  3.12633853e-03 2.50809558e-03]
 [2.08651569e-03 9.18840449e-04 7.72677774e-04 2.49166375e-03
  2.16291116e-03 5.86584548e-04]
 [8.13364339e-03 2.60173583e-04 7.52349952e-04 5.26603297e-05
  2.56404212e-03 1.42802883e-03]
 [2.07641637e-03 4.18651701e-03 5.52901504e-03 6.60336196e-03
  2.23793894e-03 4.24928543e-03]
 [5.84485621e-04 2.36986363e-04 6.53985479e-03 3.31328480e-03
  4.96075209e-03 2.90781180e-03]
 [4.79537955e-03 2.82068430e-03 9.21774667e-04 3.24015844e-04
  1.62119077e-03 2.09613820e-03]
 [2.08172784e-03 1.28626394e-03 2.73118084e-04 2.68670442e-03
  2.56715261e-04 7.17319740e-04]
 [3.40022873e-03 2.04802218e-03 9.54577304e-05 2.23897869e-03
  1.50450627e-03 8.87895768e-04]
 [3.26458586e-03 2.51363904e-03 1.92839023e-03 1.25104761e-03
  2.42792387e-04 2.77395449e-03]
 [6.53345713e-04 3.57676587e-03 5.37199901e-03 3.67946364e-03
  4.65303420e-03 3.19666914e-03]
 [2.23336576e-03 2.90727515e-03 5.08971271e-03 9.17514470e-04
  2.44572528e-03 1.08765452e-03]
 [4.18755906e-03 3.20107344e-03 1.50618821e-03 1.98568410e-03
  5.48270593e-03 1.43722055e-03]]","[ 86.40814458 128.59828367 125.70390065  56.49013267 113.2708193
  88.59359642  84.71002862 127.54897238 127.58188555  57.16752513
 114.00413807  87.44270111  88.7571268  129.22100639 121.54996714
  54.83891732 112.23131695  90.80060293  86.1198262  128.44428785
 126.06834028  56.62596801 113.39648966  88.37962513]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.0373418477775616,0.0038144620678894764,[1.05215434 1.04756872],[0.00147291 0.00317464],"[['HD141004' 'bright' '105']
 ['HD141004' 'faint' '105']]",,,,,1.0161138683189184,0.004184273462970048,[1.05201211 1.04743578],[0.00147077 0.00317257]
2,HD142860,HD142860,,combined,"[[0.82751266 0.84855223 0.8742318  0.8815365  0.90909807 0.91207931]
 [0.62089598 0.63981695 0.66936696 0.67027061 0.68623087 0.70461155]
 [0.57677355 0.5919466  0.62791332 0.64631817 0.6842572  0.69482476]
 [0.96110959 0.93162401 0.94984777 0.93414201 0.97090422 0.97922526]
 [0.71941119 0.73508092 0.74650041 0.76362124 0.76903468 0.7989875 ]
 [0.83808023 0.85663562 0.87577751 0.89179305 0.88054048 0.91154889]
 [0.80697721 0.83464787 0.86351465 0.87514152 0.90464334 0.91142826]
 [0.63364224 0.65736729 0.68177597 0.68606672 0.70584733 0.72018672]
 [0.56458955 0.58875455 0.62289543 0.6433954  0.68171983 0.69246917]
 [0.92402053 0.907274   0.92073387 0.9109354  0.94271068 0.9501416 ]
 [0.69638681 0.72199142 0.7370123  0.75750104 0.7701534  0.79875143]
 [0.8157251  0.84014591 0.8572298  0.88289603 0.86860015 0.91019602]]","[[1.84229291e-03 1.65984574e-03 1.11123506e-03 2.86273918e-03
  3.70193037e-03 4.61070798e-03]
 [3.03241358e-03 6.24482497e-04 1.23328801e-04 1.53285027e-03
  1.93016719e-03 3.72130738e-04]
 [1.38655601e-03 1.12106309e-03 9.46338382e-04 4.20441200e-03
  4.09463070e-03 5.20887686e-03]
 [9.62350042e-03 3.70640304e-03 2.14363802e-03 4.05406981e-04
  6.02308027e-04 2.94038858e-03]
 [6.29046651e-03 5.91903266e-05 2.92220721e-03 6.96115550e-03
  4.06508197e-03 3.77035328e-03]
 [5.46543788e-03 1.35779505e-03 2.88914043e-03 5.00190015e-03
  4.12158044e-03 1.29652102e-03]
 [1.78467890e-03 3.70688045e-03 1.36288223e-03 1.11163531e-05
  1.90751475e-03 1.26120572e-03]
 [7.26755607e-03 1.37322621e-03 1.07378099e-03 3.16111516e-03
  3.24295846e-03 3.01745194e-03]
 [1.68551117e-03 2.11485757e-03 6.78040159e-04 1.04693340e-04
  8.94126472e-04 1.07803420e-03]
 [1.36491854e-02 2.29008123e-03 1.65841570e-03 8.79271396e-04
  1.47862672e-03 2.87555683e-03]
 [2.19363454e-03 1.33787764e-03 2.63596749e-03 3.39060880e-03
  6.00705761e-04 5.63690130e-05]
 [1.76307402e-03 1.65361044e-04 2.42091421e-03 2.39472355e-05
  9.60811005e-04 7.12098443e-04]]","[ 77.60529582 123.46948876 128.28440171  57.61899279 105.95233996
  75.96916709  74.95217787 121.07945952 129.64685937  57.96338621
 107.21818814  74.89225589]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1607222228641207,0.004067011498331099,[1.0282299],[8.25549404e-05],[['HD142860' 'faint' '105']],,,,,1.1385636535460764,0.004297643524330231,[1.02806308],[8.84515819e-05]
3,HR_2998,HD62644,,combined,"[[0.99794244 0.99407873 1.00809377 1.01592202 1.04164046 1.04888734]
 [0.8820894  0.85646011 0.86511478 0.86538865 0.86721028 0.87940696]
 [0.73617461 0.74861895 0.7651421  0.78536807 0.81069224 0.83682511]
 [1.09597809 1.06689176 1.0685377  1.09103981 1.09377786 1.099228  ]
 [0.80971772 0.7988768  0.82061607 0.82279651 0.83230045 0.85033518]
 [0.92122296 0.91805288 0.95888484 0.95795512 0.97904718 0.99225246]
 [0.9746617  0.96429173 0.97589067 0.98226053 1.00151131 1.01177947]
 [0.82992695 0.80950795 0.81882815 0.82107961 0.83217622 0.84864678]
 [0.72041388 0.73266238 0.75306538 0.76229974 0.78873701 0.8126794 ]
 [1.05580136 1.02318724 1.03472895 1.0383979  1.05578037 1.0591316 ]
 [0.78314318 0.78325933 0.81249118 0.80782916 0.81953387 0.83405047]
 [0.90151016 0.90132574 0.92494274 0.93381211 0.95188265 0.96109813]
 [0.98549563 0.98619628 0.99073692 0.98462253 0.99810141 0.99924534]
 [0.86815082 0.87122323 0.86848642 0.86555881 0.86844924 0.87256734]
 [0.80431383 0.80306213 0.82209472 0.82408253 0.84004455 0.86143922]
 [1.046777   1.03916776 1.0336841  1.04071887 1.05301405 1.05168291]
 [0.93631679 0.93474535 0.94484804 0.95038046 0.94114695 0.96337813]
 [1.02574754 1.02028146 1.0302711  1.02713697 1.02186508 1.05790733]
 [0.98889665 0.97702181 0.98877027 0.99502269 1.00933303 1.02313928]
 [0.8399955  0.82482565 0.82716443 0.82409515 0.82872835 0.83605467]
 [0.80172913 0.802322   0.81171716 0.81034809 0.83048091 0.84268965]
 [1.08300502 1.07148774 1.07182887 1.08026327 1.0947918  1.08467605]
 [0.954475   0.93338837 0.95464872 0.94839268 0.94055227 0.95791979]
 [1.01826492 1.0180574  1.02069917 1.02894718 1.02665162 1.05288045]]","[[0.00232507 0.00303291 0.00265162 0.00377769 0.00383343 0.00366114]
 [0.00478955 0.00124863 0.00083219 0.00098316 0.00051747 0.00075613]
 [0.00307117 0.00305238 0.00192525 0.00159382 0.00280218 0.00422368]
 [0.00128837 0.00256707 0.00226157 0.00432242 0.00422155 0.0038996 ]
 [0.0068394  0.00504508 0.00339526 0.00534309 0.00492475 0.00498594]
 [0.00566108 0.0042637  0.00048841 0.00344604 0.00463678 0.00250291]
 [0.00132547 0.00282649 0.00026864 0.00050332 0.00194215 0.00029696]
 [0.00013051 0.00064108 0.00092787 0.00134904 0.00155817 0.00076613]
 [0.0011806  0.00315042 0.00059439 0.00128654 0.00246446 0.00149742]
 [0.0062247  0.00363206 0.00257315 0.00157559 0.00081611 0.00216618]
 [0.0022183  0.00042276 0.00033805 0.00155636 0.0008283  0.00092617]
 [0.0003778  0.00064405 0.00388211 0.00145682 0.00075087 0.0068295 ]
 [0.00703323 0.00437594 0.00597048 0.00248485 0.00075918 0.00033579]
 [0.00600712 0.00320717 0.00258193 0.00364965 0.00422313 0.00387361]
 [0.00348684 0.00071121 0.00504346 0.00327195 0.00500644 0.00091774]
 [0.01574218 0.00257934 0.00293288 0.00217619 0.00117379 0.00480557]
 [0.00224908 0.00272327 0.00133064 0.0045261  0.0018139  0.00310636]
 [0.00250001 0.00215471 0.00492479 0.00598504 0.00437158 0.0013671 ]
 [0.00020784 0.00076209 0.00049386 0.00147825 0.00108758 0.00028611]
 [0.00132504 0.00098411 0.00101026 0.00032573 0.00199068 0.00258593]
 [0.00019168 0.00104911 0.00369907 0.00037741 0.00102325 0.00128464]
 [0.00048543 0.00674735 0.00601402 0.00128269 0.00442956 0.00160089]
 [0.00276538 0.00452882 0.00178472 0.00063792 0.00144008 0.0003508 ]
 [0.0009365  0.00018733 0.00102127 0.00234823 0.00270255 0.00075333]]","[ 68.35643671 109.24847358 132.17090235  57.41194468 122.10601979
  84.27167248  72.95411765 113.80993928 132.33952054  57.7221595
 123.02460387  87.22144564  63.37647839 104.54381436 118.26214968
  57.1073436   89.10714785  40.42828254  71.42564039 112.26842657
 121.67185618  57.61379506  89.07021417  42.12745768]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.010132285414479,0.004187496878976085,[1.11576473 1.10267604],[0.00043185 0.00119684],"[['HR_2998' 'bright' '104']
 ['HR_2998' 'faint' '104']]",,,,,0.9850548937984518,0.004052604840981058,[1.11567283 1.10258273],[0.00039868 0.00120336]
4,alf_CMi,HD61421,,combined,"[[0.01570909 0.0155853  0.01457381 0.01276113 0.01085277 0.00929431]
 [0.35514805 0.3826509  0.40341615 0.41825059 0.4433254  0.46753353]
 [0.02332171 0.03370943 0.04558477 0.05975848 0.07202463 0.08735449]
 [0.01682816 0.0149671  0.0134897  0.01100609 0.00897466 0.00705957]
 [0.0032368  0.00688292 0.01235689 0.01941228 0.02846033 0.03752764]
 [0.12835264 0.14522071 0.16506116 0.19309984 0.2159276  0.23701898]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [0.0153018  0.01554865 0.01489592 0.01363173 0.0120521  0.01063664]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [0.34441489 0.36454412 0.38663523 0.40456358 0.43314044 0.45107379]
 [0.01875388 0.02788946 0.03901523 0.05180299 0.06344365 0.07871724]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [0.01669945 0.01496209 0.0135551  0.01130579 0.00927028 0.00736265]
 [0.00426386 0.00834075 0.01438045 0.0219979  0.03155061 0.04113352]
 [0.14157576 0.15816441 0.17996138 0.20910911 0.23261146 0.25507781]]","[[8.39384033e-05 1.70309982e-04 5.88865994e-05 6.08807340e-05
  9.50750022e-05 2.90196409e-06]
 [2.10716968e-03 3.99890199e-03 3.57569493e-03 4.42348011e-03
  5.59001683e-03 7.20218028e-03]
 [2.21790387e-05 7.54428751e-06 3.36708227e-06 1.52233793e-05
  4.08921087e-04 2.30002555e-04]
 [1.23292420e-04 1.85538023e-04 1.23973665e-04 9.97242905e-05
  7.36701111e-05 4.28455447e-05]
 [1.65989942e-05 3.76637164e-05 2.54548898e-06 2.20557394e-05
  7.84438508e-06 1.13870991e-04]
 [1.12823154e-03 9.27225403e-06 5.00046531e-04 5.79724147e-04
  1.01915508e-03 8.50827698e-04]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [2.83951151e-05 9.34748826e-05 5.76407480e-05 6.16338679e-05
  1.10236905e-04 2.30357137e-05]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [7.52027601e-04 2.19931762e-03 2.91912937e-03 3.07524743e-03
  3.65443044e-03 5.52472328e-03]
 [5.20813686e-05 2.01513204e-05 1.70831467e-05 9.24479312e-05
  9.81067204e-05 5.01592667e-04]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [1.00883345e-04 1.68587651e-04 8.39082336e-05 8.18236667e-05
  4.79159776e-05 5.17936134e-05]
 [2.14852057e-06 1.24495721e-05 3.27962743e-05 1.75672944e-05
  5.63467973e-05 1.04905538e-04]
 [4.12370067e-04 5.95081353e-04 8.26449554e-04 2.07827416e-04
  9.59246515e-04 1.20519076e-04]]","[98.11763765 37.20055289 61.09036479 95.61260737 68.05553535 49.68969407
         nan         nan 99.88124654         nan         nan 37.88153632
 62.1608026          nan         nan         nan         nan 95.96979638
 67.35915693 48.66879712]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],,,[1.],[0.],[['alf_CMi' 'bright' '106']],,,,,,,[1.],[0.]
5,bet_Hyi,HD2151,,combined,"[[0.41398758 0.43316007 0.46380162 0.48420339 0.51005855 0.52778991]
 [0.06846625 0.08275423 0.10181993 0.11887611 0.13835347 0.15770477]
 [0.13095638 0.15027018 0.17552563 0.19527979 0.22177256 0.24088687]
 [0.75682318 0.74781208 0.77696622 0.78617141 0.81694099 0.82502234]
 [0.40051506 0.42505178 0.46194493 0.48131614 0.49383096 0.51801528]
 [0.60646867 0.62811105 0.6468394  0.66723549 0.68835509 0.7058447 ]
 [0.40481092 0.42585329 0.45360476 0.47478323 0.50319083 0.52579875]
 [0.06752605 0.0817536  0.10026723 0.11712287 0.13627917 0.15553415]
 [0.13439195 0.15691495 0.18135539 0.20212207 0.22866459 0.24943423]
 [0.73355124 0.72662074 0.75966571 0.76637666 0.79935742 0.80692782]
 [0.40114456 0.42862397 0.46699869 0.48577452 0.50047512 0.52415189]
 [0.5757025  0.60305151 0.62665566 0.65265905 0.67828654 0.7045525 ]]","[[1.54341139e-03 1.43201029e-03 2.29536859e-03 2.02739379e-03
  2.01237286e-03 1.37706648e-03]
 [7.92421346e-05 3.18325741e-04 2.20253962e-04 3.48953392e-05
  9.57142597e-07 2.74139840e-04]
 [1.70245659e-03 8.78459951e-04 1.17773541e-03 8.41648815e-05
  3.52658138e-04 5.24366918e-04]
 [8.11172428e-04 2.49719572e-03 1.09426689e-04 9.37063003e-04
  6.56102256e-04 1.02505848e-03]
 [6.85587325e-03 9.94784392e-04 1.46113143e-03 7.55913800e-04
  1.91130153e-03 1.83302186e-03]
 [4.70809323e-04 1.76813402e-04 3.45241344e-04 7.74991710e-04
  5.55337682e-04 1.24720147e-04]
 [1.63933058e-03 6.88638485e-04 1.59159735e-03 1.18435922e-03
  9.18537675e-04 1.96448204e-04]
 [2.57387139e-04 3.36208056e-04 3.69702921e-04 1.49824795e-05
  1.10794901e-04 1.03616239e-04]
 [2.58523693e-03 1.63211076e-03 1.51773251e-03 2.04934095e-04
  7.99049143e-04 6.69858826e-04]
 [2.35608880e-03 2.84190334e-04 4.31984141e-04 9.54340179e-04
  1.80364066e-04 5.86965181e-04]
 [3.61385421e-03 1.60253572e-03 1.00514598e-03 8.76311171e-06
  5.63578475e-04 9.34548840e-04]
 [1.07969656e-03 1.83054826e-03 2.15911422e-03 1.60804098e-03
  1.82624100e-03 1.34988003e-03]]","[ 81.57553328 128.14419306 115.23899425  53.72529143  81.39340807
  63.96859301  82.10425758 128.34989791 114.66161494  53.49917015
  81.53306316  64.78415976]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],2.350284223788301,0.008329171463891996,[1.0589541],[0.00096482],[['bet_Hyi' 'faint' '106']],,,,,2.3001136692094764,0.00818827861747366,[1.05553132],[0.00086805]
6,gam_Lep,HD38393,,combined,"[[0.86309841 0.85219753 0.87399416 0.88990565 0.90768156 0.90988593]
 [0.75442245 0.75682444 0.77618147 0.78753257 0.79797928 0.81801675]
 [0.68004012 0.67536004 0.70584753 0.72203407 0.766229   0.79414704]
 [1.03803564 0.99457344 1.01446251 0.99276096 1.03589115 1.0399911 ]
 [0.53709382 0.55143047 0.58784155 0.60424758 0.61171452 0.65166483]
 [0.8346138  0.85583428 0.88060886 0.89877447 0.91467119 0.89652609]
 [0.84473145 0.83420172 0.86192952 0.8756292  0.88936704 0.89608912]
 [0.67149043 0.68343027 0.70105856 0.70433614 0.71657797 0.73346503]
 [0.67674225 0.6677601  0.69451429 0.70533201 0.75585634 0.77994681]
 [0.840538   0.80273739 0.81224857 0.80955182 0.85838808 0.8700619 ]
 [0.49820559 0.5077321  0.54673334 0.5618947  0.57716141 0.61595315]
 [0.6043487  0.62683145 0.65376263 0.68633554 0.7072853  0.69925274]]","[[0.01844703 0.01220844 0.01272555 0.01279223 0.0075965  0.01085947]
 [0.01261876 0.01145705 0.00936974 0.00364019 0.00427945 0.00575434]
 [0.0042631  0.01120728 0.00678735 0.01917582 0.00598128 0.01067039]
 [0.01926927 0.01754325 0.01181348 0.01725696 0.02172074 0.01455245]
 [0.00682083 0.00727088 0.00523648 0.00798535 0.00811276 0.00749316]
 [0.04780439 0.02886861 0.04137703 0.0290613  0.04703181 0.02871967]
 [0.00163545 0.00084218 0.00104664 0.0020901  0.0017558  0.00049667]
 [0.0123066  0.00784048 0.00908172 0.00158277 0.00175988 0.00664977]
 [0.00745716 0.01800355 0.01206855 0.02665694 0.01414836 0.01862824]
 [0.00296349 0.0012463  0.00257628 0.00309043 0.00691951 0.00089201]
 [0.01302305 0.01268447 0.01037465 0.01465074 0.01260172 0.01472842]
 [0.04267912 0.02767235 0.03949605 0.02949595 0.0397432  0.03165033]]","[ 75.92268348  99.79723377 114.04729797  48.08287718 131.17460744
 102.92464294  74.18687704  95.41670396 110.70244096  46.2955364
 130.76030304 102.97021809]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.2012247981611814,0.04468503027512276,[1.01274844],[0.01373411],[['gam_Lep' 'faint' '106']],,,,,1.1792281554312245,0.04409183050076015,[1.01264129],[0.01368616]
