fraction_vis2_above_one,has_vis2_above_one,max_baseline_m,max_night,max_point_id,max_telescope_pair,max_vis2_corrected,max_wavelength_index,max_wavelength_um,n_finite_vis2_points,n_vis2_above_one,percent_vis2_above_one,period,point_ids_vis2_above_one,sequence,star
0.09722222222222222,True,57.985017642529144,2022-02-25,P55,2-3,1.149440779553715,1,1.580999992256693,72,7,9.722222222222223,106,P19;P54;P55;P56;P57;P58;P59,bright,ksi_Gem
0.013888888888888888,True,78.38582999053476,2022-02-28,P71,3-4,1.0308620644629418,5,1.7730000081428443,72,1,1.3888888888888888,106,P71,faint,ksi_Gem
