B-V,M_fin,Mv,actual_M_ini,age_gyr,age_myr,filename,logL,logTe,mass_difference,mh,requested_M_ini
1.3282000000000007,0.6007430232,8.5556,0.6007430232,12.0,12000.0,data/basti/12000z172y269p00o1d1e1.isc_john,-1.11166,3.60201,0.0007430231999999704,0.062,0.6
1.3291000000000004,0.5995707375,8.5687,0.5995707375,12.1,12100.0,data/basti/12100z172y269p00o1d1e1.isc_john,-1.11505,3.6015599999999997,0.0004292624999999717,0.062,0.6
1.3278999999999996,0.6008066845000001,8.5515,0.6008066845000001,12.2,12200.0,data/basti/12200z172y269p00o1d1e1.isc_john,-1.11056,3.60215,0.0008066845000000988,0.062,0.6
1.3287999999999993,0.599652714,8.5645,0.599652714,12.3,12300.0,data/basti/12300z172y269p00o1d1e1.isc_john,-1.11392,3.6017,0.0003472860000000022,0.062,0.6
1.3277,0.6008956097,8.547,0.6008956097,12.4,12400.0,data/basti/12400z172y269p00o1d1e1.isc_john,-1.10937,3.6023,0.0008956097000000218,0.062,0.6
1.3285999999999998,0.5997593163,8.56,0.5997593163,12.5,12500.0,data/basti/12500z172y269p00o1d1e1.isc_john,-1.11271,3.60184,0.0002406836999999662,0.062,0.6
1.327300000000001,0.60100876,8.5422,0.60100876,12.6,12600.0,data/basti/12600z172y269p00o1d1e1.isc_john,-1.10809,3.6024599999999998,0.001008760000000053,0.062,0.6
1.3283000000000005,0.5998895378,8.5552,0.5998895378,12.7,12700.0,data/basti/12700z172y269p00o1d1e1.isc_john,-1.11142,3.602,0.0001104621999999944,0.062,0.6
1.327,0.6011451520000001,8.5371,0.6011451520000001,12.8,12800.0,data/basti/12800z172y269p00o1d1e1.isc_john,-1.10673,3.6026300000000004,0.0011451520000000937,0.062,0.6
1.3279999999999994,0.6000424254,8.5501,0.6000424254,12.9,12900.0,data/basti/12900z172y269p00o1d1e1.isc_john,-1.11005,3.6021699999999996,4.2425399999990177e-05,0.062,0.6
1.3285999999999998,0.5989503153,8.5611,0.5989503153,13.0,13000.0,data/basti/13000z172y269p00o1d1e1.isc_john,-1.11301,3.6018199999999996,0.0010496846999999976,0.062,0.6
1.3275000000000006,0.6002170759000001,8.5445,0.6002170759000001,13.1,13100.0,data/basti/13100z172y269p00o1d1e1.isc_john,-1.10856,3.60236,0.00021707590000008548,0.062,0.6
1.3283000000000005,0.5991406013,8.5556,0.5991406013,13.2,13200.0,data/basti/13200z172y269p00o1d1e1.isc_john,-1.11154,3.6019900000000002,0.0008593986999999581,0.062,0.6
1.3277999999999999,0.5997080735,8.5474,0.5997080735,13.3,13300.0,data/basti/13300z172y269p00o1d1e1.isc_john,-1.10932,3.60225,0.00029192649999998377,0.062,0.6
1.3276000000000003,0.5997090673,8.5458,0.5997090673,13.4,13400.0,data/basti/13400z172y269p00o1d1e1.isc_john,-1.10887,3.6023099999999997,0.0002909327000000239,0.062,0.6
1.3276000000000003,0.5997152137,8.544,0.5997152137,13.5,13500.0,data/basti/13500z172y269p00o1d1e1.isc_john,-1.1084100000000001,3.6023699999999996,0.00028478629999995064,0.062,0.6
1.3275000000000006,0.5997263799,8.5422,0.5997263799,13.6,13600.0,data/basti/13600z172y269p00o1d1e1.isc_john,-1.10792,3.6024199999999995,0.0002736200999999827,0.062,0.6
1.3272999999999993,0.5997424373,8.5404,0.5997424373,13.7,13700.0,data/basti/13700z172y269p00o1d1e1.isc_john,-1.10743,3.6024800000000003,0.0002575626999999914,0.062,0.6
1.3271999999999995,0.5997632608,8.5385,0.5997632608,13.8,13800.0,data/basti/13800z172y269p00o1d1e1.isc_john,-1.10691,3.60255,0.00023673920000000237,0.062,0.6
1.3270999999999997,0.599788729,8.5365,0.599788729,13.9,13900.0,data/basti/13900z172y269p00o1d1e1.isc_john,-1.10638,3.60261,0.00021127099999995735,0.062,0.6
1.3269000000000002,0.5998187238,8.5345,0.5998187238,14.0,14000.0,data/basti/14000z172y269p00o1d1e1.isc_john,-1.10584,3.6026800000000003,0.00018127619999996902,0.062,0.6
1.3266999999999989,0.5998531306,8.5325,0.5998531306,14.1,14100.0,data/basti/14100z172y269p00o1d1e1.isc_john,-1.1052799999999998,3.6027400000000003,0.0001468693999999715,0.062,0.6
1.3265999999999991,0.5998918379,8.5303,0.5998918379,14.2,14200.0,data/basti/14200z172y269p00o1d1e1.isc_john,-1.10471,3.60281,0.0001081620999999755,0.062,0.6
1.3263999999999996,0.5999347375,8.5282,0.5999347375,14.3,14300.0,data/basti/14300z172y269p00o1d1e1.isc_john,-1.10412,3.6028800000000003,6.526249999994072e-05,0.062,0.6
1.3262,0.5999817239999999,8.526,0.5999817239999999,14.4,14400.0,data/basti/14400z172y269p00o1d1e1.isc_john,-1.10352,3.60296,1.827600000003926e-05,0.062,0.6
1.3261000000000003,0.6000326949,8.5236,0.6000326949,14.5,14500.0,data/basti/14500z172y269p00o1d1e1.isc_john,-1.10289,3.6030300000000004,3.2694900000018734e-05,0.062,0.6
1.325899999999999,0.6000875508,8.5212,0.6000875508,14.6,14600.0,data/basti/14600z172y269p00o1d1e1.isc_john,-1.10225,3.6031199999999997,8.755080000000248e-05,0.062,0.6
1.3257999999999992,0.6001461947,8.5187,0.6001461947,14.7,14700.0,data/basti/14700z172y269p00o1d1e1.isc_john,-1.10159,3.6032,0.0001461946999999908,0.062,0.6
1.3255,0.6002085325,8.5162,0.6002085325,14.8,14800.0,data/basti/14800z172y269p00o1d1e1.isc_john,-1.10091,3.6032900000000003,0.00020853249999996937,0.062,0.6
1.3253000000000004,0.6002744723,8.5137,0.6002744723,14.9,14900.0,data/basti/14900z172y269p00o1d1e1.isc_john,-1.1002299999999998,3.6033699999999995,0.0002744722999999949,0.062,0.6
1.3263000000000016,0.5990261509,8.527,0.5990261509,15.0,15000.0,data/basti/15000z172y269p00o1d1e1.isc_john,-1.10382,3.60293,0.0009738490999999794,0.062,0.6
1.3253000000000004,0.6000801752,8.5129,0.6000801752,15.1,15100.0,data/basti/15100z172y269p00o1d1e1.isc_john,-1.09999,3.60339,8.01752000000322e-05,0.062,0.6
1.3261000000000003,0.5989740152,8.5243,0.5989740152,15.2,15200.0,data/basti/15200z172y269p00o1d1e1.isc_john,-1.1030799999999998,3.60302,0.001025984799999935,0.062,0.6
1.325000000000001,0.6000325199000001,8.5102,0.6000325199000001,15.3,15300.0,data/basti/15300z172y269p00o1d1e1.isc_john,-1.09924,3.6034800000000002,3.251990000008309e-05,0.062,0.6
1.3259000000000007,0.5989402165,8.5213,0.5989402165,15.4,15400.0,data/basti/15400z172y269p00o1d1e1.isc_john,-1.10227,3.6031199999999997,0.0010597835000000222,0.062,0.6
1.3248000000000015,0.6000029642,8.5072,0.6000029642,15.5,15500.0,data/basti/15500z172y269p00o1d1e1.isc_john,-1.0984200000000002,3.6035800000000004,2.9642000000107416e-06,0.062,0.6
1.3234000000000012,0.6010654328,8.4911,0.6010654328,15.6,15600.0,data/basti/15600z172y269p00o1d1e1.isc_john,-1.09423,3.60416,0.0010654328000000435,0.062,0.6
1.3246000000000002,0.5999908924,8.5039,0.5999908924,15.7,15700.0,data/basti/15700z172y269p00o1d1e1.isc_john,-1.09754,3.6036900000000003,9.107599999946814e-06,0.062,0.6
1.3231000000000002,0.6010573073,8.4878,0.6010573073,15.8,15800.0,data/basti/15800z172y269p00o1d1e1.isc_john,-1.09333,3.6042699999999996,0.0010573072999999766,0.062,0.6
1.3241999999999994,0.5999957157,8.5005,0.5999957157,15.9,15900.0,data/basti/15900z172y269p00o1d1e1.isc_john,-1.0966,3.6038,4.28429999999036e-06,0.062,0.6
1.325099999999999,0.5989427059,8.5111,0.5989427059,16.0,16000.0,data/basti/16000z172y269p00o1d1e1.isc_john,-1.09952,3.6034599999999997,0.0010572940999999947,0.062,0.6
1.3239,0.6000168711,8.4968,0.6000168711,16.1,16100.0,data/basti/16100z172y269p00o1d1e1.isc_john,-1.0956,3.60393,1.6871100000037664e-05,0.062,0.6
1.3247999999999998,0.5989762509000001,8.5073,0.5989762509000001,16.2,16200.0,data/basti/16200z172y269p00o1d1e1.isc_john,-1.09849,3.60359,0.0010237490999999155,0.062,0.6
1.3236999999999988,0.6000538194,8.4928,0.6000538194,16.3,16300.0,data/basti/16300z172y269p00o1d1e1.isc_john,-1.09453,3.60406,5.3819400000043593e-05,0.062,0.6
1.3245000000000005,0.5990252578999999,8.5033,0.5990252578999999,16.4,16400.0,data/basti/16400z172y269p00o1d1e1.isc_john,-1.0974,3.6037199999999996,0.0009747421000000367,0.062,0.6
1.3232,0.6001060445,8.4887,0.6001060445,16.5,16500.0,data/basti/16500z172y269p00o1d1e1.isc_john,-1.09341,3.6042,0.00010604450000006871,0.062,0.6
1.3240999999999996,0.5990892235999999,8.4992,0.5990892235999999,16.6,16600.0,data/basti/16600z172y269p00o1d1e1.isc_john,-1.09627,3.60386,0.0009107764000000351,0.062,0.6
1.3229000000000006,0.6001730515,8.4843,0.6001730515,16.7,16700.0,data/basti/16700z172y269p00o1d1e1.isc_john,-1.0922399999999999,3.60435,0.000173051500000021,0.062,0.6
1.3238000000000003,0.5991676655,8.4948,0.5991676655,16.8,16800.0,data/basti/16800z172y269p00o1d1e1.isc_john,-1.0950799999999998,3.604,0.000832334499999976,0.062,0.6
1.3224,0.6002543665,8.4798,0.6002543665,16.9,16900.0,data/basti/16900z172y269p00o1d1e1.isc_john,-1.09101,3.60451,0.0002543664999999917,0.062,0.6
1.3234000000000012,0.5992601213000001,8.4903,0.5992601213000001,17.0,17000.0,data/basti/17000z172y269p00o1d1e1.isc_john,-1.09385,3.60415,0.0007398786999999185,0.062,0.6
1.322000000000001,0.6003495345000001,8.475,0.6003495345000001,17.1,17100.0,data/basti/17100z172y269p00o1d1e1.isc_john,-1.0897299999999999,3.6046699999999996,0.00034953450000008157,0.062,0.6
1.3229000000000006,0.5993661471,8.4856,0.5993661471,17.2,17200.0,data/basti/17200z172y269p00o1d1e1.isc_john,-1.09256,3.60431,0.0006338528999999538,0.062,0.6
1.3215000000000003,0.6004581193999999,8.4701,0.6004581193999999,17.3,17300.0,data/basti/17300z172y269p00o1d1e1.isc_john,-1.08839,3.6048400000000003,0.00045811939999995666,0.062,0.6
1.3225999999999996,0.5994853171,8.4807,0.5994853171,17.4,17400.0,data/basti/17400z172y269p00o1d1e1.isc_john,-1.09123,3.6044699999999996,0.0005146829000000075,0.062,0.6
1.3209999999999997,0.6005797022,8.4649,0.6005797022,17.5,17500.0,data/basti/17500z172y269p00o1d1e1.isc_john,-1.087,3.6050199999999997,0.0005797022000000318,0.062,0.6
1.322000000000001,0.5996172225,8.4757,0.5996172225,17.6,17600.0,data/basti/17600z172y269p00o1d1e1.isc_john,-1.08985,3.6046400000000003,0.00038277749999993116,0.062,0.6
1.3204999999999991,0.6007138806,8.4595,0.6007138806,17.7,17700.0,data/basti/17700z172y269p00o1d1e1.isc_john,-1.08556,3.60521,0.0007138805999999942,0.062,0.6
1.3216,0.5997614705,8.4704,0.5997614705,17.8,17800.0,data/basti/17800z172y269p00o1d1e1.isc_john,-1.0884200000000002,3.6048199999999997,0.0002385295000000287,0.062,0.6
1.3198999999999987,0.6008602682999999,8.454,0.6008602682999999,17.9,17900.0,data/basti/17900z172y269p00o1d1e1.isc_john,-1.08406,3.60541,0.0008602682999999667,0.062,0.6
1.3210999999999995,0.5999176838,8.465,0.5999176838,18.0,18000.0,data/basti/18000z172y269p00o1d1e1.isc_john,-1.08694,3.605,8.231619999998774e-05,0.062,0.6
1.322000000000001,0.5989818332,8.4744,0.5989818332,18.1,18100.0,data/basti/18100z172y269p00o1d1e1.isc_john,-1.08954,3.60469,0.0010181667999999977,0.062,0.6
1.3204999999999991,0.6000854996,8.4593,0.6000854996,18.2,18200.0,data/basti/18200z172y269p00o1d1e1.isc_john,-1.0853899999999999,3.6052,8.549960000003853e-05,0.062,0.6
1.3214000000000006,0.5991590978,8.4688,0.5991590978,18.3,18300.0,data/basti/18300z172y269p00o1d1e1.isc_john,-1.08799,3.60488,0.0008409021999999933,0.062,0.6
1.3198999999999987,0.6002645688,8.4532,0.6002645688,18.4,18400.0,data/basti/18400z172y269p00o1d1e1.isc_john,-1.0837700000000001,3.60541,0.00026456880000003125,0.062,0.6
1.3209,0.5993473935,8.4629,0.5993473935,18.5,18500.0,data/basti/18500z172y269p00o1d1e1.isc_john,-1.0864,3.6050800000000005,0.0006526064999999859,0.062,0.6
1.3193000000000001,0.6004545559000001,8.447,0.6004545559000001,18.6,18600.0,data/basti/18600z172y269p00o1d1e1.isc_john,-1.0821100000000001,3.60563,0.0004545559000000976,0.062,0.6
1.3202999999999996,0.5995463922,8.457,0.5995463922,18.7,18700.0,data/basti/18700z172y269p00o1d1e1.isc_john,-1.08477,3.6052800000000005,0.0004536078000000332,0.062,0.6
1.3186,0.6006551377,8.4407,0.6006551377,18.8,18800.0,data/basti/18800z172y269p00o1d1e1.isc_john,-1.0804,3.60586,0.0006551377000000302,0.062,0.6
1.3196999999999992,0.5997557782999999,8.4509,0.5997557782999999,18.9,18900.0,data/basti/18900z172y269p00o1d1e1.isc_john,-1.0831,3.60549,0.00024422170000004684,0.062,0.6
1.3202999999999996,0.5990891248,8.4571,0.5990891248,19.0,19000.0,data/basti/19000z172y269p00o1d1e1.isc_john,-1.08483,3.6052800000000005,0.0009108751999999942,0.062,0.6
1.3183999999999987,0.6004538253,8.438,0.6004538253,19.1,19100.0,data/basti/19100z172y269p00o1d1e1.isc_john,-1.07965,3.6059400000000004,0.0004538253000000436,0.062,0.6
1.3191000000000006,0.5998181864,8.4447,0.5998181864,19.2,19200.0,data/basti/19200z172y269p00o1d1e1.isc_john,-1.08142,3.6057,0.00018181360000002478,0.062,0.6
1.3196000000000012,0.5991865359,8.4506,0.5991865359,19.3,19300.0,data/basti/19300z172y269p00o1d1e1.isc_john,-1.08304,3.6055099999999998,0.0008134640999999387,0.062,0.6
1.3175999999999988,0.6005530637,8.4312,0.6005530637,19.4,19400.0,data/basti/19400z172y269p00o1d1e1.isc_john,-1.0778,3.60618,0.0005530636999999672,0.062,0.6
1.3183999999999987,0.5999267590999999,8.438,0.5999267590999999,19.5,19500.0,data/basti/19500z172y269p00o1d1e1.isc_john,-1.0795700000000001,3.6059300000000003,7.32409000000489e-05,0.062,0.6
1.3190000000000008,0.5993043241,8.4437,0.5993043241,19.6,19600.0,data/basti/19600z172y269p00o1d1e1.isc_john,-1.0811600000000001,3.60574,0.0006956758999999701,0.062,0.6
1.3168000000000006,0.6006725108,8.4241,0.6006725108,19.7,19700.0,data/basti/19700z172y269p00o1d1e1.isc_john,-1.07587,3.6064300000000005,0.0006725107999999702,0.062,0.6
1.3176000000000005,0.6000552358,8.4309,0.6000552358,19.8,19800.0,data/basti/19800z172y269p00o1d1e1.isc_john,-1.0776299999999999,3.60618,5.5235799999997504e-05,0.062,0.6
1.3181999999999992,0.5994417168999999,8.4366,0.5994417168999999,19.9,19900.0,data/basti/19900z172y269p00o1d1e1.isc_john,-1.07922,3.60598,0.0005582831000000565,0.062,0.6
1.315999999999999,0.6008114043,8.4167,0.6008114043,20.0,20000.0,data/basti/20000z172y269p00o1d1e1.isc_john,-1.07385,3.60669,0.0008114043000000404,0.062,0.6
1.3169000000000004,0.6002028685,8.4233,0.6002028685,20.1,20100.0,data/basti/20100z172y269p00o1d1e1.isc_john,-1.07559,3.60644,0.00020286850000006407,0.062,0.6
1.317400000000001,0.5995979806,8.4293,0.5995979806,20.2,20200.0,data/basti/20200z172y269p00o1d1e1.isc_john,-1.0772,3.60624,0.0004020193999999533,0.062,0.6
1.3152000000000008,0.6009690198,8.4089,0.6009690198,20.3,20300.0,data/basti/20300z172y269p00o1d1e1.isc_john,-1.07176,3.6069699999999996,0.0009690197999999706,0.062,0.6
1.315900000000001,0.6003689465,8.4155,0.6003689465,20.4,20400.0,data/basti/20400z172y269p00o1d1e1.isc_john,-1.0734700000000001,3.6067199999999997,0.000368946499999967,0.062,0.6
1.3167000000000009,0.5997724176,8.4216,0.5997724176,20.5,20500.0,data/basti/20500z172y269p00o1d1e1.isc_john,-1.07511,3.6065,0.00022758239999998153,0.062,0.6
1.3172000000000015,0.5991793951,8.4271,0.5991793951,20.6,20600.0,data/basti/20600z172y269p00o1d1e1.isc_john,-1.0766200000000001,3.6063199999999997,0.0008206049000000215,0.062,0.6
1.3149999999999995,0.6005527936,8.4074,0.6005527936,20.7,20700.0,data/basti/20700z172y269p00o1d1e1.isc_john,-1.0712700000000002,3.60701,0.0005527936000000455,0.062,0.6
1.3157999999999994,0.5999643644,8.4137,0.5999643644,20.8,20800.0,data/basti/20800z172y269p00o1d1e1.isc_john,-1.07294,3.6067699999999996,3.5635599999972456e-05,0.062,0.6
1.3163999999999998,0.5993793442,8.4191,0.5993793442,20.9,20900.0,data/basti/20900z172y269p00o1d1e1.isc_john,-1.07443,3.60659,0.0006206557999999252,0.062,0.6
1.3141000000000016,0.6007537664,8.399,0.6007537664,21.0,21000.0,data/basti/21000z172y269p00o1d1e1.isc_john,-1.069,3.60731,0.0007537664000000222,0.062,0.6
1.3148,0.6001731891,8.4053,0.6001731891,21.1,21100.0,data/basti/21100z172y269p00o1d1e1.isc_john,-1.07065,3.6070699999999998,0.00017318909999997079,0.062,0.6
1.3154000000000003,0.5995959276,8.4109,0.5995959276,21.2,21200.0,data/basti/21200z172y269p00o1d1e1.isc_john,-1.07217,3.60687,0.00040407239999995515,0.062,0.6
1.3131000000000004,0.600971252,8.3903,0.600971252,21.3,21300.0,data/basti/21300z172y269p00o1d1e1.isc_john,-1.06665,3.60762,0.0009712520000000335,0.062,0.6
1.3139000000000003,0.6003982899,8.3965,0.6003982899,21.4,21400.0,data/basti/21400z172y269p00o1d1e1.isc_john,-1.06828,3.6073800000000005,0.0003982899000000151,0.062,0.6
1.3146000000000004,0.5998285543999999,8.4024,0.5998285543999999,21.5,21500.0,data/basti/21500z172y269p00o1d1e1.isc_john,-1.06985,3.6071699999999995,0.00017144560000004194,0.062,0.6
1.3150999999999993,0.5992620124,8.4076,0.5992620124,21.6,21600.0,data/basti/21600z172y269p00o1d1e1.isc_john,-1.07128,3.60699,0.0007379875999999896,0.062,0.6
1.312800000000001,0.6006390931000001,8.3875,0.6006390931000001,21.7,21700.0,data/basti/21700z172y269p00o1d1e1.isc_john,-1.06584,3.6077,0.0006390931000000988,0.062,0.6
1.3135000000000012,0.600076661,8.3936,0.600076661,21.8,21800.0,data/basti/21800z172y269p00o1d1e1.isc_john,-1.0674299999999999,3.6074699999999997,7.66610000000334e-05,0.062,0.6
1.3140999999999998,0.5995173383,8.3988,0.5995173383,21.9,21900.0,data/basti/21900z172y269p00o1d1e1.isc_john,-1.06887,3.6073,0.00048266169999999775,0.062,0.6
1.3117,0.6008950514,8.3782,0.6008950514,22.0,22000.0,data/basti/22000z172y269p00o1d1e1.isc_john,-1.06332,3.6080400000000004,0.0008950514000000132,0.062,0.6
1.3124000000000002,0.6003397098,8.3842,0.6003397098,22.1,22100.0,data/basti/22100z172y269p00o1d1e1.isc_john,-1.06489,3.6078099999999997,0.0003397097999999765,0.062,0.6
1.3131000000000004,0.5997873968,8.3898,0.5997873968,22.2,22200.0,data/basti/22200z172y269p00o1d1e1.isc_john,-1.06639,3.6076099999999998,0.00021260319999993893,0.062,0.6
1.3137000000000008,0.5992380823,8.3948,0.5992380823,22.3,22300.0,data/basti/22300z172y269p00o1d1e1.isc_john,-1.06778,3.60744,0.0007619177000000033,0.062,0.6
1.311300000000001,0.6006171874,8.3745,0.6006171874,22.4,22400.0,data/basti/22400z172y269p00o1d1e1.isc_john,-1.06228,3.60816,0.0006171874000000521,0.062,0.6
1.312100000000001,0.6000716835000001,8.3804,0.6000716835000001,22.5,22500.0,data/basti/22500z172y269p00o1d1e1.isc_john,-1.06382,3.60793,7.168350000008594e-05,0.062,0.6
1.3125999999999998,0.5995291017000001,8.3855,0.5995291017000001,22.6,22600.0,data/basti/22600z172y269p00o1d1e1.isc_john,-1.06521,3.60776,0.0004708982999999112,0.062,0.6
1.3101000000000003,0.6009086037,8.3646,0.6009086037,22.7,22700.0,data/basti/22700z172y269p00o1d1e1.isc_john,-1.05961,3.60851,0.0009086037000000102,0.062,0.6
1.3109000000000002,0.6003697165,8.3704,0.6003697165,22.8,22800.0,data/basti/22800z172y269p00o1d1e1.isc_john,-1.06113,3.60829,0.0003697165000000613,0.062,0.6
1.3115000000000006,0.5998336782,8.3759,0.5998336782,22.9,22900.0,data/basti/22900z172y269p00o1d1e1.isc_john,-1.06259,3.6080900000000002,0.00016632179999997998,0.062,0.6
1.3119999999999994,0.5993004613,8.3808,0.5993004613,23.0,23000.0,data/basti/23000z172y269p00o1d1e1.isc_john,-1.0639299999999998,3.60793,0.0006995386999999464,0.062,0.6
1.3095999999999997,0.6006810352,8.3602,0.6006810352,23.1,23100.0,data/basti/23100z172y269p00o1d1e1.isc_john,-1.05836,3.60866,0.0006810352000000686,0.062,0.6
1.3102999999999998,0.6001513589,8.3659,0.6001513589,23.2,23200.0,data/basti/23200z172y269p00o1d1e1.isc_john,-1.05985,3.60845,0.0001513589000000648,0.062,0.6
1.3109000000000002,0.5996244346,8.3709,0.5996244346,23.3,23300.0,data/basti/23300z172y269p00o1d1e1.isc_john,-1.06122,3.6082699999999996,0.0003755653999999442,0.062,0.6
1.311399999999999,0.5991002362,8.3757,0.5991002362,23.4,23400.0,data/basti/23400z172y269p00o1d1e1.isc_john,-1.06254,3.60811,0.0008997638000000086,0.062,0.6
1.3091000000000008,0.6004817105,8.3553,0.6004817105,23.5,23500.0,data/basti/23500z172y269p00o1d1e1.isc_john,-1.057,3.60883,0.0004817105000000099,0.062,0.6
1.3096999999999994,0.5999609073,8.3609,0.5999609073,23.6,23600.0,data/basti/23600z172y269p00o1d1e1.isc_john,-1.05845,3.6086199999999997,3.909270000002074e-05,0.062,0.6
1.3102999999999998,0.5994427642,8.3655,0.5994427642,23.7,23700.0,data/basti/23700z172y269p00o1d1e1.isc_john,-1.05975,3.60846,0.0005572358,0.062,0.6
1.3077000000000005,0.6008243182999999,8.3446,0.6008243182999999,23.8,23800.0,data/basti/23800z172y269p00o1d1e1.isc_john,-1.05409,3.6092199999999997,0.0008243182999999599,0.062,0.6
1.3084000000000007,0.6003094715,8.3501,0.6003094715,23.9,23900.0,data/basti/23900z172y269p00o1d1e1.isc_john,-1.0555299999999999,3.60901,0.000309471500000047,0.062,0.6
1.3091000000000008,0.5997972215,8.3552,0.5997972215,24.0,24000.0,data/basti/24000z172y269p00o1d1e1.isc_john,-1.05691,3.6088199999999997,0.0002027784999999449,0.062,0.6
1.3095999999999997,0.5992875445,8.3598,0.5992875445,24.1,24100.0,data/basti/24100z172y269p00o1d1e1.isc_john,-1.05818,3.60866,0.0007124554999999866,0.062,0.6
1.3071000000000002,0.6006697367,8.3389,0.6006697367,24.2,24200.0,data/basti/24200z172y269p00o1d1e1.isc_john,-1.05253,3.60941,0.0006697367000000343,0.062,0.6
1.3077000000000005,0.600163224,8.3444,0.600163224,24.3,24300.0,data/basti/24300z172y269p00o1d1e1.isc_john,-1.05395,3.6092,0.00016322400000001736,0.062,0.6
1.308300000000001,0.5996592240999999,8.3492,0.5996592240999999,24.4,24400.0,data/basti/24400z172y269p00o1d1e1.isc_john,-1.05526,3.60903,0.0003407759000000343,0.062,0.6
1.3087999999999997,0.5991577143,8.3537,0.5991577143,24.5,24500.0,data/basti/24500z172y269p00o1d1e1.isc_john,-1.05651,3.60888,0.0008422857000000006,0.062,0.6
1.3063000000000002,0.6005404031,8.3329,0.6005404031,24.6,24600.0,data/basti/24600z172y269p00o1d1e1.isc_john,-1.05087,3.6096199999999996,0.0005404031000000309,0.062,0.6
1.3070000000000004,0.6000419328000001,8.3382,0.6000419328000001,24.7,24700.0,data/basti/24700z172y269p00o1d1e1.isc_john,-1.05226,3.6094199999999996,4.193280000008848e-05,0.062,0.6
1.3074999999999992,0.5995458954,8.3428,0.5995458954,24.8,24800.0,data/basti/24800z172y269p00o1d1e1.isc_john,-1.05351,3.60926,0.00045410459999994934,0.062,0.6
1.3047999999999984,0.6009284058,8.3213,0.6009284058,24.9,24900.0,data/basti/24900z172y269p00o1d1e1.isc_john,-1.0477299999999998,3.61004,0.0009284057999999762,0.062,0.6
1.3056,0.6004353231,8.3265,0.6004353231,25.0,25000.0,data/basti/25000z172y269p00o1d1e1.isc_john,-1.0491,3.60984,0.00043532310000005126,0.062,0.6
1.3062000000000005,0.5999446182,8.3316,0.5999446182,25.1,25100.0,data/basti/25100z172y269p00o1d1e1.isc_john,-1.05045,3.60965,5.538179999997617e-05,0.062,0.6
1.3066999999999993,0.5994562703,8.336,0.5994562703,25.2,25200.0,data/basti/25200z172y269p00o1d1e1.isc_john,-1.05166,3.6095,0.0005437296999999397,0.062,0.6
1.3041,0.6008390613,8.3145,0.6008390613,25.3,25300.0,data/basti/25300z172y269p00o1d1e1.isc_john,-1.04588,3.61027,0.0008390612999999991,0.062,0.6
1.3047000000000004,0.6003535542,8.3197,0.6003535542,25.4,25400.0,data/basti/25400z172y269p00o1d1e1.isc_john,-1.0472299999999999,3.6100800000000004,0.0003535542000000502,0.062,0.6
1.3054000000000006,0.5998703517,8.3246,0.5998703517,25.5,25500.0,data/basti/25500z172y269p00o1d1e1.isc_john,-1.04853,3.6099,0.00012964829999995153,0.062,0.6
1.3058999999999994,0.5993894339,8.3289,0.5993894339,25.6,25600.0,data/basti/25600z172y269p00o1d1e1.isc_john,-1.0497299999999998,3.60975,0.0006105660999999873,0.062,0.6
1.3032000000000004,0.6007723884,8.3074,0.6007723884,25.7,25700.0,data/basti/25700z172y269p00o1d1e1.isc_john,-1.04393,3.6105199999999997,0.0007723884000000458,0.062,0.6
1.3039000000000005,0.6002942034000001,8.3125,0.6002942034000001,25.8,25800.0,data/basti/25800z172y269p00o1d1e1.isc_john,-1.04526,3.6103300000000003,0.0002942034000000815,0.062,0.6
1.3044000000000011,0.5998182531,8.3173,0.5998182531,25.9,25900.0,data/basti/25900z172y269p00o1d1e1.isc_john,-1.0465200000000001,3.61016,0.0001817468999999461,0.062,0.6
1.3049,0.5993445185,8.3215,0.5993445185,26.0,26000.0,data/basti/26000z172y269p00o1d1e1.isc_john,-1.04769,3.61001,0.0006554814999999437,0.062,0.6
1.3021999999999991,0.6007275271,8.3,0.6007275271,26.1,26100.0,data/basti/26100z172y269p00o1d1e1.isc_john,-1.04188,3.61079,0.0007275271000000139,0.062,0.6
1.3030000000000008,0.6002564229,8.3049,0.6002564229,26.2,26200.0,data/basti/26200z172y269p00o1d1e1.isc_john,-1.04318,3.6106,0.00025642290000005286,0.062,0.6
1.3035999999999994,0.5997874868,8.3095,0.5997874868,26.3,26300.0,data/basti/26300z172y269p00o1d1e1.isc_john,-1.0444200000000001,3.6104300000000005,0.0002125131999999308,0.062,0.6
1.3039999999999985,0.5993207005,8.3137,0.5993207005,26.4,26400.0,data/basti/26400z172y269p00o1d1e1.isc_john,-1.04557,3.61029,0.0006792995000000079,0.062,0.6
1.3013000000000012,0.6007036612,8.2921,0.6007036612,26.5,26500.0,data/basti/26500z172y269p00o1d1e1.isc_john,-1.0397299999999998,3.6110599999999997,0.0007036611999999831,0.062,0.6
1.3019999999999996,0.600239408,8.297,0.600239408,26.6,26600.0,data/basti/26600z172y269p00o1d1e1.isc_john,-1.04101,3.6108800000000003,0.0002394079999999965,0.062,0.6
1.3024999999999984,0.5997772593,8.3015,0.5997772593,26.7,26700.0,data/basti/26700z172y269p00o1d1e1.isc_john,-1.0422200000000001,3.6107099999999996,0.00022274069999994595,0.062,0.6
1.302999999999999,0.5993171976,8.3056,0.5993171976,26.8,26800.0,data/basti/26800z172y269p00o1d1e1.isc_john,-1.04336,3.6105699999999996,0.00068280239999996,0.062,0.6
