STAR,HD,PERIOD,SEQUENCE,VIS2,e_VIS2,BASELINE,WAVELENGTH,LDD_FIT,e_LDD_FIT,C_SCALE,e_C_SCALE,SEQ_ORDER,U_LAMBDA,e_U_LAMBDA,S_LAMBDA,e_S_LAMBDA,UDD_FIT,e_UDD_FIT,C_SCALE_UDD,e_C_SCALE_UDD
ksi_Gem,HD48737,106,bright,"[[0.79227557 0.80657825 0.81669959 0.8372024  0.83642665 0.85372156]
 [       nan        nan        nan        nan        nan        nan]
 [0.45439915 0.49057384 0.51010154 0.52842594 0.55847768 0.57282899]
 [       nan        nan        nan        nan        nan        nan]
 [0.67129266 0.69494991 0.70600934 0.71801358 0.73334024 0.74933142]
 [       nan        nan        nan        nan        nan        nan]
 [0.76260125 0.7944636  0.8036616  0.825821   0.82791025 0.8370034 ]
 [0.7673096  0.79736715 0.80690264 0.82714648 0.82902989 0.83854444]
 [0.506349   0.53894248 0.55441786 0.58443324 0.59898431 0.60836956]
 [0.49014791 0.52834834 0.54622272 0.57494847 0.59276876 0.60442363]
 [0.47161808 0.51480871 0.53490946 0.56315039 0.58350406 0.59913934]
 [       nan        nan        nan        nan        nan        nan]
 [0.6342473  0.64186917 0.65385617 0.67102915 0.68283517 0.70184337]
 [0.63652512 0.64375495 0.6573249  0.67486375 0.68841899 0.70422574]
 [0.93252313 0.94320484 0.9327013  0.93226514 0.94525214 0.9131636 ]]","[[0.01080331 0.00846479 0.00762555 0.00627923 0.00578415 0.00619909]
 [       nan        nan        nan        nan        nan        nan]
 [0.01122586 0.012295   0.01145143 0.01051296 0.01085144 0.01036337]
 [       nan        nan        nan        nan        nan        nan]
 [0.00826664 0.00845843 0.00860356 0.00761388 0.00793175 0.00746623]
 [       nan        nan        nan        nan        nan        nan]
 [0.01237693 0.00912377 0.00746121 0.00699783 0.00735426 0.00920556]
 [0.01331554 0.0104179  0.00847041 0.00858529 0.01023491 0.01157781]
 [0.00910641 0.00973815 0.00973903 0.01027404 0.01078182 0.01005519]
 [0.02027994 0.01533432 0.01497422 0.01524635 0.01367366 0.01169657]
 [0.011188   0.01223538 0.01124227 0.01067085 0.01045557 0.00993427]
 [       nan        nan        nan        nan        nan        nan]
 [0.00735954 0.00751265 0.00770406 0.00696633 0.00745936 0.00731724]
 [0.0109691  0.00967593 0.01027463 0.01026364 0.01251592 0.01102742]
 [0.01167451 0.01001888 0.00594755 0.00680964 0.00440959 0.00543626]]","[ 69.62548533          nan 124.64812873          nan  85.76702517
          nan  65.58895991  65.577731   110.34313675 116.05518004
 122.45614797          nan  86.90779345  86.94931623  37.89077624]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.4096413231890375,0.027370424827228065,[0.98151858],[0.00824514],[['ksi_Gem' 'bright' '106']],,,,,1.3862528305022601,0.026775727876790615,[0.98127467],[0.00825752]
ksi_Gem,HD48737,106,faint,"[[0.85313734 0.84971171 0.84944921 0.85633029 0.87872251 0.88230413]
 [0.75707757 0.73816185 0.73136838 0.74229824 0.74964493 0.76637023]
 [0.73684015 0.73947302 0.73470233 0.74714598 0.7524196  0.7592675 ]
 [0.95561562 0.95222785 0.94838374 0.96124817 0.97519061 0.96223689]
 [0.8104271  0.79550566 0.78988202 0.78740102 0.784205   0.80185934]
 [0.82480965 0.8201368  0.82703579 0.86941777 0.85284359 0.88358652]
 [0.86321923 0.86545623 0.87244935 0.88705039 0.90439883 0.89675998]
 [0.76491887 0.75184466 0.74623386 0.75029572 0.7548114  0.76493935]
 [0.72290012 0.73468103 0.72763662 0.73900231 0.75086319 0.75914399]
 [0.95296951 0.93523956 0.9441371  0.95709915 0.97153563 0.96245774]
 [0.79085415 0.78387805 0.775629   0.77997626 0.77490419 0.78624689]
 [0.86681401 0.86473574 0.87654685 0.94058956 0.91174748 0.97846985]]","[[0.01048714 0.00904306 0.00889965 0.00793739 0.0075892  0.00655674]
 [0.00722849 0.00619264 0.00495071 0.00584106 0.00529532 0.0069496 ]
 [0.00663998 0.00639136 0.00443929 0.00422887 0.00368794 0.00358251]
 [0.01177326 0.00772798 0.01025032 0.01298977 0.00616244 0.00867443]
 [0.00951098 0.00683457 0.0147537  0.00766788 0.00668268 0.00784146]
 [0.0213289  0.00848273 0.00869399 0.01531725 0.01365815 0.01197075]
 [0.00819342 0.00650953 0.00785018 0.007189   0.00807895 0.00898703]
 [0.00814437 0.00683936 0.00574985 0.00641874 0.00576253 0.00805333]
 [0.00686971 0.00699563 0.00532594 0.0055113  0.00550264 0.00455991]
 [0.01313692 0.00771217 0.00934296 0.01543756 0.00560045 0.00567126]
 [0.01063531 0.00652165 0.01403468 0.00760388 0.00736378 0.00864783]
 [0.02248623 0.0079296  0.00807999 0.01941822 0.0134636  0.01010094]]","[ 79.24447368 124.22062433 128.6714422   57.66581471 109.11011491
  79.5790012   76.34640931 121.56804608 130.14084404  58.03376513
 110.41802703  78.39905714]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],0.992612509148535,0.015080879926053215,[1.01238701],[0.00784975],[['ksi_Gem' 'faint' '106']],,,,,0.9765422844825349,0.014617502586385648,[1.01231807],[0.00784645]
