STAR,HD,PERIOD,SEQUENCE,VIS2,e_VIS2,BASELINE,WAVELENGTH,LDD_FIT,e_LDD_FIT,C_SCALE,e_C_SCALE,SEQ_ORDER,U_LAMBDA,e_U_LAMBDA,S_LAMBDA,e_S_LAMBDA,UDD_FIT,e_UDD_FIT,C_SCALE_UDD,e_C_SCALE_UDD
ksi_Gem,HD48737,,combined,"[[0.7914374  0.80616502 0.81628446 0.83675832 0.83610093 0.85315687]
 [0.51398454 0.54147951 0.56026078 0.57820804 0.59195162 0.61312269]
 [0.45388955 0.4902931  0.50904068 0.5276427  0.5577306  0.57173016]
 [0.79109255 0.92739185 0.95205172 0.91645946 0.92421526 0.95407214]
 [0.67122123 0.6942538  0.70585004 0.7181291  0.73299978 0.74900924]
 [0.94369745 0.9775257  0.9672978  0.95702846 0.96132716 0.96571067]
 [0.7640177  0.79513784 0.80442481 0.82590969 0.82796691 0.83706766]
 [0.49808603 0.53130819 0.55146055 0.57931746 0.59469985 0.60567845]
 [0.47111196 0.51506213 0.53402399 0.56235149 0.58281842 0.59807242]
 [0.87209242 1.02689403 1.07142657 0.9901951  1.01882335 0.99878922]
 [0.63419858 0.64146698 0.65378069 0.67129379 0.68269515 0.70162237]
 [0.91453657 0.9324848  0.92200764 0.92285862 0.93073734 0.90481723]
 [0.85142687 0.84848995 0.8495536  0.85606337 0.87859477 0.88148859]
 [0.75823063 0.73905893 0.73241686 0.74275677 0.7501506  0.76737389]
 [0.73620597 0.73922152 0.73459329 0.74715616 0.7524483  0.75957422]
 [0.95530756 0.9525785  0.94939344 0.96163785 0.97453574 0.96225852]
 [0.81184834 0.79641475 0.79008634 0.78777326 0.78409953 0.80106705]
 [0.82342003 0.81873355 0.82568215 0.8670112  0.84984615 0.88132108]
 [0.8630619  0.86532532 0.87304729 0.88740721 0.90497668 0.89750219]
 [0.76632563 0.75290224 0.74763757 0.75153429 0.75605322 0.76685455]
 [0.72438463 0.73602024 0.72894969 0.74012438 0.75204027 0.76024522]
 [0.95323767 0.93572353 0.94453539 0.95734992 0.9713022  0.96308429]
 [0.79289575 0.78515196 0.77658071 0.78113124 0.77593784 0.78674647]
 [0.86739537 0.86453964 0.87612761 0.93902958 0.90983451 0.97834514]]","[[0.01113393 0.00841015 0.00759147 0.00617479 0.00590455 0.00605055]
 [0.00982639 0.00988023 0.00944072 0.00895306 0.00892628 0.00876642]
 [0.01052155 0.01194478 0.01062573 0.00982394 0.01066861 0.00992305]
 [0.11940356 0.02178507 0.02261655 0.02024137 0.01588281 0.01182123]
 [0.00885754 0.00889676 0.00936924 0.00846189 0.0087512  0.00823875]
 [0.00552261 0.00377356 0.0042537  0.00419275 0.0044036  0.00704008]
 [0.01242766 0.00928589 0.00832485 0.00767651 0.00866481 0.01038906]
 [0.01072823 0.01082633 0.01010472 0.01024901 0.01069213 0.00993385]
 [0.01178075 0.01257785 0.01178173 0.01130954 0.01166703 0.01049397]
 [0.40862493 0.01938231 0.02405496 0.02372422 0.01526533 0.01264176]
 [0.0085195  0.0085117  0.00865935 0.00841917 0.00890791 0.00827244]
 [0.01169141 0.00758441 0.00669914 0.00681674 0.00842348 0.00691931]
 [0.00965993 0.00872489 0.0082565  0.00768153 0.00740075 0.00673644]
 [0.00744441 0.00623241 0.00508687 0.005763   0.00531875 0.00712112]
 [0.00701937 0.00646566 0.00498141 0.00468261 0.00427918 0.00417999]
 [0.01177191 0.00728562 0.01004127 0.01286608 0.00627951 0.00772298]
 [0.00962943 0.00674775 0.01502734 0.00719252 0.00640293 0.00781551]
 [0.02098835 0.00824068 0.00991523 0.01583867 0.01439451 0.01272201]
 [0.0078467  0.00669818 0.0080286  0.00725659 0.00771921 0.00851698]
 [0.00782437 0.00664634 0.00627223 0.00649699 0.00574564 0.00766212]
 [0.0068081  0.00705305 0.00574663 0.00556265 0.00543444 0.00497587]
 [0.01288019 0.00760674 0.00897352 0.01531681 0.00581376 0.00557086]
 [0.01016867 0.00648878 0.0141968  0.00795303 0.00790636 0.00850543]
 [0.02201768 0.00791214 0.00931834 0.01857685 0.01337665 0.00986952]]","[ 69.61663061 114.61705708 124.64373525  58.19625212  85.76980279
  37.75707324  65.59244547 110.08803416 122.4552916   57.98194012
  86.9077549   37.90095243  79.25802731 124.23234397 128.66320987
  57.66349038 109.10390078  79.58522131  76.35729768 121.57849944
 130.13628613  58.0328091  110.41319533  78.40298492]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.4069488337104765,0.022301686724928518,[0.9850133  1.12694909],[0.00622847 0.01023845],"[['ksi_Gem' 'bright' '106']
 ['ksi_Gem' 'faint' '106']]",,,,,1.3833500604745552,0.021753866798192804,[0.984804   1.12669399],[0.00623666 0.0102268 ]
