LDD_FIT,bootstrap,finite,star
1.44585683612494,0,True,ksi_Gem
1.4129533859959025,1,True,ksi_Gem
1.4268005483831465,2,True,ksi_Gem
1.3841826861374016,3,True,ksi_Gem
1.3798253177502497,4,True,ksi_Gem
1.381053203606155,5,True,ksi_Gem
1.376467075314295,6,True,ksi_Gem
1.4302402112364585,7,True,ksi_Gem
1.381212323698265,8,True,ksi_Gem
1.4547476220524063,9,True,ksi_Gem
1.3932048464126794,10,True,ksi_Gem
1.4364152060256503,11,True,ksi_Gem
1.4361356325773582,12,True,ksi_Gem
1.3888066496293965,13,True,ksi_Gem
1.421436858042101,14,True,ksi_Gem
1.420230579510012,15,True,ksi_Gem
1.4499242731315878,16,True,ksi_Gem
1.4064086833583143,17,True,ksi_Gem
1.4027620062872261,18,True,ksi_Gem
1.3673569599909665,19,True,ksi_Gem
1.3978488632000179,20,True,ksi_Gem
1.3525598878203275,21,True,ksi_Gem
1.4405124985624969,22,True,ksi_Gem
1.4163446066731729,23,True,ksi_Gem
1.4146832434593968,24,True,ksi_Gem
1.407233863499401,25,True,ksi_Gem
1.3836851031460915,26,True,ksi_Gem
1.426639533088541,27,True,ksi_Gem
1.4529499120530107,28,True,ksi_Gem
1.3890351892720347,29,True,ksi_Gem
1.4047450459078377,30,True,ksi_Gem
1.3947600502478499,31,True,ksi_Gem
1.376496328702543,32,True,ksi_Gem
1.4161554004485872,33,True,ksi_Gem
1.4186412053221777,34,True,ksi_Gem
1.3987505323494203,35,True,ksi_Gem
1.3650041618882818,36,True,ksi_Gem
1.404470361706542,37,True,ksi_Gem
1.3961148104091055,38,True,ksi_Gem
1.3880920552633365,39,True,ksi_Gem
1.4184638407403847,40,True,ksi_Gem
1.4157719103571214,41,True,ksi_Gem
1.4252928770483457,42,True,ksi_Gem
1.3770378292862315,43,True,ksi_Gem
1.4210858179881674,44,True,ksi_Gem
1.41788268799256,45,True,ksi_Gem
1.3970963323482752,46,True,ksi_Gem
1.346880910260483,47,True,ksi_Gem
1.3807771337707189,48,True,ksi_Gem
1.4309644287697898,49,True,ksi_Gem
1.3974491583276527,50,True,ksi_Gem
1.4310902671160999,51,True,ksi_Gem
1.4324903640736026,52,True,ksi_Gem
1.4073439226897526,53,True,ksi_Gem
1.426379077454539,54,True,ksi_Gem
1.403864791413176,55,True,ksi_Gem
1.3831819907783611,56,True,ksi_Gem
1.4092268174538578,57,True,ksi_Gem
1.4166474788478496,58,True,ksi_Gem
1.4285963264862567,59,True,ksi_Gem
