level_0,level_1,logg,teff,feh,u_lambda_0,u_lambda_1,u_lambda_2,u_lambda_3,u_lambda_4,u_lambda_5,s_lambda_0,s_lambda_1,s_lambda_2,s_lambda_3,s_lambda_4,s_lambda_5,Dist,Hpmag_dr,BTmag_dr,VTmag_dr,BPmag_dr,RPmag_dr,BC_Hp,BC_BT,BC_VT,BC_BP,BC_RP,f_bol_Hp,f_bol_BT,f_bol_VT,f_bol_BP,f_bol_RP,f_bol_final,L_star_final
HD222368,10,4.404263658166235,6361.903737601484,0.01527510882368227,0.26194602055245386,0.26194602055245386,0.26194602055245386,0.26194602055245386,0.26194602055245386,0.26194602055245386,1.0,1.0,1.0,1.0,1.0,1.0,13.629837256443551,4.2372997806374,4.722156563291143,4.175580295225141,4.266440174672252,3.556485268272476,-0.10800000000000001,-0.584,-0.055999999999999994,-0.146,0.486,5.666841456541794e-07,5.620802806864642e-07,5.717798633729536e-07,5.713272054351275e-07,6.138565119741993e-07,5.639218266735502e-07,3.2744568386241246
HD222368,11,4.469969215473843,6336.611749556637,0.014071863295249315,0.2614510387953338,0.2614510387953338,0.2614510387953338,0.2614510387953338,0.2614510387953338,0.2614510387953338,1.0,1.0,1.0,1.0,1.0,1.0,13.656945900865132,4.238043566168015,4.727819973087264,4.173336700890895,4.262760201047313,3.5546190277974814,-0.111,-0.596,-0.059000000000000004,-0.15,0.49,5.678629682273623e-07,5.653702934694391e-07,5.745479696684299e-07,5.753828250373169e-07,6.126513058270072e-07,5.663673633726084e-07,3.301751796788407
HD222368,12,4.413236313385751,6353.3832527547975,-0.05647833216234965,0.2532889020517519,0.2532889020517519,0.2532889020517519,0.2532889020517519,0.2532889020517519,0.2532889020517519,1.0,1.0,1.0,1.0,1.0,1.0,13.610497931864508,4.238112250560225,4.7249544682198765,4.18056681692433,4.26183576576863,3.5523005903105855,-0.114,-0.584,-0.063,-0.152,0.48,5.693981796873101e-07,5.606336838138932e-07,5.728412026782772e-07,5.769347102928853e-07,6.196418451704677e-07,5.6413948216326e-07,3.266431452028632
HD222368,13,4.382982578407101,6323.466470189481,-0.05161838323662389,0.2510248441769179,0.2510248441769179,0.2510248441769179,0.2510248441769179,0.2510248441769179,0.2510248441769179,1.0,1.0,1.0,1.0,1.0,1.0,13.61527642561893,4.238519767702993,4.7186863075026935,4.171386683081698,4.262912052742777,3.553270183085377,-0.11599999999999999,-0.594,-0.064,-0.155,0.485,5.702339463730813e-07,5.690972036488028e-07,5.782375641563773e-07,5.779578323167866e-07,6.162442803351307e-07,5.695519007385143e-07,3.300085995040662
HD222368,14,4.039647263367286,6440.902897487259,0.04653055105923529,0.21931152363327486,0.21931152363327486,0.21931152363327486,0.21931152363327486,0.21931152363327486,0.21931152363327486,1.0,1.0,1.0,1.0,1.0,1.0,13.615025724879606,4.236327070910347,4.7335234220325875,4.175220075807528,4.263375635897716,3.558222856481598,-0.091,-0.54,-0.039,-0.129,0.47700000000000004,5.583803752981134e-07,5.34135699961238e-07,5.630836852657395e-07,5.640410602500569e-07,6.17976317443717e-07,5.438335700959881e-07,3.1509533272674117
HD222368,15,4.300730602422037,6200.95352835879,-0.15183751804648477,0.2565638420440786,0.2565638420440786,0.2565638420440786,0.2565638420440786,0.2565638420440786,0.2565638420440786,1.0,1.0,1.0,1.0,1.0,1.0,13.61328486018156,4.237628805912211,4.737190520205166,4.163220370210286,4.258643308429168,3.554302670875567,-0.134,-0.633,-0.08199999999999999,-0.175,0.495,5.802423886251686e-07,5.799422732335841e-07,5.923424080548294e-07,5.910220055196483e-07,6.100141460477351e-07,5.80062319390218e-07,3.3600020683884817
HD222368,16,3.825334435542517,6492.553670456386,-0.025517679547003735,0.19217420519646775,0.19217420519646775,0.19217420519646775,0.19217420519646775,0.19217420519646775,0.19217420519646775,1.0,1.0,1.0,1.0,1.0,1.0,13.667233350326981,4.237493879550762,4.698305229645487,4.172214183372152,4.262730573933197,3.5539002279909666,-0.087,-0.509,-0.036000000000000004,-0.12300000000000001,0.46399999999999997,5.557294636615118e-07,5.362149062545551e-07,5.630867412043875e-07,5.612660135079604e-07,6.279150369838687e-07,5.440207292173378e-07,3.176257419978222
HD222368,17,4.010032469523865,6269.666195473753,0.024490043515955073,0.21946378207349634,0.21946378207349634,0.21946378207349634,0.21946378207349634,0.21946378207349634,0.21946378207349634,1.0,1.0,1.0,1.0,1.0,1.0,13.635642143097513,4.238146792717855,4.726626153145334,4.1653961424682215,4.26078432291329,3.5546926192805572,-0.11,-0.603,-0.055999999999999994,-0.152,0.501,5.672862504929426e-07,5.696531633111337e-07,5.771683630867118e-07,5.774936929428153e-07,6.064345371829705e-07,5.687063981838573e-07,3.305052249242116
HD222368,18,4.066645316945416,6357.929175500137,0.05228791302291286,0.24062958494512257,0.24062958494512257,0.24062958494512257,0.24062958494512257,0.24062958494512257,0.24062958494512257,1.0,1.0,1.0,1.0,1.0,1.0,13.693612560341679,4.236949156566486,4.724762319024699,4.172256623977631,4.261122861076715,3.5590879130753477,-0.1,-0.5720000000000001,-0.047,-0.14,0.49,5.627056968820399e-07,5.545695846495464e-07,5.687983462647023e-07,5.709680807082272e-07,6.101348183185531e-07,5.578240295425439e-07,3.269432052051378
HD222368,19,4.402224313445602,6265.765909363688,-0.10564248588265672,0.26428753426920604,0.26428753426920604,0.26428753426920604,0.26428753426920604,0.26428753426920604,0.26428753426920604,1.0,1.0,1.0,1.0,1.0,1.0,13.664988216409986,4.238228139915771,4.721219458168899,4.15428452210542,4.262572148930693,3.555867513547453,-0.126,-0.614,-0.07400000000000001,-0.165,0.489,5.756648584253439e-07,5.783266310703575e-07,5.92853196488924e-07,5.834882502765446e-07,6.125111081442677e-07,5.772619220123521e-07,3.3692284515117223
HD222368,20,4.368876088543091,6412.035827382408,-0.13139180813368134,0.24047309448661525,0.24047309448661525,0.24047309448661525,0.24047309448661525,0.24047309448661525,0.24047309448661525,1.0,1.0,1.0,1.0,1.0,1.0,13.644272009579028,4.23680454179035,4.734884758907848,4.191377678182765,4.263974583535137,3.5571288337821896,-0.114,-0.56,-0.064,-0.149,0.465,5.700844012471779e-07,5.433842810827213e-07,5.67688247471128e-07,5.742105151948512e-07,6.254742587764594e-07,5.54064329148504e-07,3.2240365308224224
HD222368,21,3.951818125976665,6499.391728851396,-0.03951817412748449,0.1916276118861481,0.1916276118861481,0.1916276118861481,0.1916276118861481,0.1916276118861481,0.1916276118861481,1.0,1.0,1.0,1.0,1.0,1.0,13.67600080180346,4.236825855561472,4.742674828526596,4.1736125485701185,4.262300910707834,3.5529429177494936,-0.09,-0.513,-0.04,-0.126,0.46,5.576101011173723e-07,5.166435873391401e-07,5.644376242332658e-07,5.630417642917465e-07,6.307885588205142e-07,5.330301928504329e-07,3.1160833825200314
HD222368,22,4.208432144036176,6294.683471972968,-0.12204042905638232,0.25315080545589874,0.25315080545589874,0.25315080545589874,0.25315080545589874,0.25315080545589874,0.25315080545589874,1.0,1.0,1.0,1.0,1.0,1.0,13.61640100906862,4.23732556752892,4.704301085139249,4.172742583243297,4.260237539812878,3.5569213289961104,-0.121,-0.595,-0.07,-0.16,0.484,5.734964681007536e-07,5.772188969866541e-07,5.807161997392528e-07,5.820575925861622e-07,6.147413733922553e-07,5.757299254322939e-07,3.336433671340159
HD222368,23,4.651928062898078,6468.966279717394,0.05062945000838005,0.25691555405857636,0.25691555405857636,0.25691555405857636,0.25691555405857636,0.25691555405857636,0.25691555405857636,1.0,1.0,1.0,1.0,1.0,1.0,13.626452672603783,4.237576361861968,4.738109158045116,4.163416438099387,4.260877920606898,3.5560632995683124,-0.1,-0.5579999999999999,-0.048,-0.136,0.473,5.623807283763021e-07,5.407758783932707e-07,5.739768802510836e-07,5.689967769894592e-07,6.21492160482846e-07,5.494178183864833e-07,3.188653949723652
HD222368,24,4.348119718709514,6437.296205017418,-0.012430280567022889,0.24088550905266826,0.24088550905266826,0.24088550905266826,0.24088550905266826,0.24088550905266826,0.24088550905266826,1.0,1.0,1.0,1.0,1.0,1.0,13.661302877870883,4.2356718014561885,4.724757631057069,4.175421430162841,4.261758743263326,3.5584793815358746,-0.10300000000000001,-0.5529999999999999,-0.052000000000000005,-0.139,0.47100000000000003,5.649268988584218e-07,5.449515876893389e-07,5.697605854359653e-07,5.701084490558586e-07,6.212540343738773e-07,5.529417121569721e-07,3.2255413836050906
HD222368,25,4.199746294905398,6296.490581970003,-0.04165062407860769,0.2287642716171347,0.2287642716171347,0.2287642716171347,0.2287642716171347,0.2287642716171347,0.2287642716171347,1.0,1.0,1.0,1.0,1.0,1.0,13.635535060348907,4.236739141653216,4.722748049735312,4.182227693133966,4.259073839461292,3.5586777424674882,-0.115,-0.597,-0.063,-0.155,0.49,5.706440824018026e-07,5.685409550973439e-07,5.719655839150035e-07,5.800046012021272e-07,6.103653592600732e-07,5.693822060191274e-07,3.3089277526940597
HD222368,26,4.120511037356983,6442.330124671662,-0.021024676419607008,0.21061189449638404,0.21061189449638404,0.21061189449638404,0.21061189449638404,0.21061189449638404,0.21061189449638404,1.0,1.0,1.0,1.0,1.0,1.0,13.683747424336165,4.2363438685611134,4.7104047179947965,4.172242914396821,4.262685827369342,3.5548567802230333,-0.098,-0.541,-0.047,-0.135,0.47,5.619833220352163e-07,5.461338399430443e-07,5.688055285213964e-07,5.675271513881804e-07,6.239047075831559e-07,5.524736327799132e-07,3.233409275869956
HD222368,27,4.371838699594746,6269.361336707432,0.04885246770860478,0.2648360318228875,0.2648360318228875,0.2648360318228875,0.2648360318228875,0.2648360318228875,0.2648360318228875,1.0,1.0,1.0,1.0,1.0,1.0,13.635226132057875,4.23701786079318,4.69492719922307,4.178767577448506,4.262648808067482,3.550448093933748,-0.114,-0.619,-0.06,-0.156,0.503,5.699724054514555e-07,5.952372409180556e-07,5.722080241199823e-07,5.786306725974712e-07,6.076895064875405e-07,5.851313067314157e-07,3.400298549424138
HD222368,28,4.144931244608387,6154.873738442987,-0.17459383184078614,0.2291358281853774,0.2291358281853774,0.2291358281853774,0.2291358281853774,0.2291358281853774,0.2291358281853774,1.0,1.0,1.0,1.0,1.0,1.0,13.557146302679632,4.237662536990896,4.734898619863507,4.175696653117057,4.260234756810331,3.5584016188960725,-0.138,-0.644,-0.086,-0.18,0.499,5.823659302804593e-07,5.870857331989654e-07,5.877360276900152e-07,5.928803708525527e-07,6.054807316951169e-07,5.851978120315629e-07,3.3618496328222913
HD222368,29,4.354408659351114,6373.617128827064,-0.1807429925267615,0.22462623581944413,0.22462623581944413,0.22462623581944413,0.22462623581944413,0.22462623581944413,0.22462623581944413,1.0,1.0,1.0,1.0,1.0,1.0,13.652167559062148,4.237476087345896,4.725991884698513,4.190219865729119,4.259534214669896,3.557237065328887,-0.121,-0.5710000000000001,-0.071,-0.156,0.466,5.734169675741107e-07,5.534319412285637e-07,5.719697074049472e-07,5.802929425618322e-07,6.248361510515073e-07,5.614259517667824e-07,3.2706549507584337
HD222368,30,4.343134205840323,6376.901156152417,-0.21748082002718996,0.2101110811182845,0.2101110811182845,0.2101110811182845,0.2101110811182845,0.2101110811182845,0.2101110811182845,1.0,1.0,1.0,1.0,1.0,1.0,13.626811206600479,4.23715381409311,4.693718797987204,4.164961565925312,4.259008296281654,3.5565297891343963,-0.12300000000000001,-0.569,-0.07400000000000001,-0.158,0.46299999999999997,5.746447575329665e-07,5.690801737596421e-07,5.870516976169584e-07,5.816445406379474e-07,6.26973317941208e-07,5.713060072689718e-07,3.3158608266187435
HD222368,31,4.456476721812668,6351.422499028621,0.008601679124392539,0.2652623946161664,0.2652623946161664,0.2652623946161664,0.2652623946161664,0.2652623946161664,0.2652623946161664,1.0,1.0,1.0,1.0,1.0,1.0,13.59756062358871,4.2378461202450035,4.708327445987582,4.185563895953858,4.257656619628467,3.5573442115798453,-0.11,-0.59,-0.057999999999999996,-0.149,0.48700000000000004,5.674433705915045e-07,5.724400305739666e-07,5.675908899596544e-07,5.775616212098082e-07,6.128063967447719e-07,5.704413665809818e-07,3.2966439520387065
HD222368,32,4.484506729835627,6266.004414201859,-0.027370133123784175,0.26785872069187255,0.26785872069187255,0.26785872069187255,0.26785872069187255,0.26785872069187255,0.26785872069187255,1.0,1.0,1.0,1.0,1.0,1.0,13.665545640255084,4.2377470533433215,4.701927171774025,4.168045195541678,4.262242878542493,3.5600817937436036,-0.121,-0.621,-0.068,-0.162,0.49700000000000005,5.732738783845632e-07,5.925023891985608e-07,5.821607164944409e-07,5.820547305277226e-07,6.056591143360481e-07,5.848109848729617e-07,3.4135675463789217
HD222368,33,4.430048220683964,6359.114873923617,-0.16265159818459252,0.23593251014400304,0.23593251014400304,0.23593251014400304,0.23593251014400304,0.23593251014400304,0.23593251014400304,1.0,1.0,1.0,1.0,1.0,1.0,13.611104537293903,4.237326970093102,4.744242478935402,4.185524736226823,4.263984133786441,3.5593002634514677,-0.122,-0.58,-0.07200000000000001,-0.158,0.47,5.740241796620896e-07,5.487366695423561e-07,5.749778044024085e-07,5.789850115912377e-07,6.213565334998637e-07,5.588516735902495e-07,3.236102881957139
HD222368,34,4.4334029211471355,6427.324393724925,-0.12408841420006825,0.24484805875899207,0.24484805875899207,0.24484805875899207,0.24484805875899207,0.24484805875899207,0.24484805875899207,1.0,1.0,1.0,1.0,1.0,1.0,13.58427184559313,4.23611932922835,4.702440126725636,4.170785473049393,4.262175549011004,3.552478247520451,-0.114,-0.5579999999999999,-0.064,-0.14800000000000002,0.46299999999999997,5.70444297399793e-07,5.588367058200712e-07,5.785578431446689e-07,5.746332540650387e-07,6.293173071247624e-07,5.634797424519598e-07,3.2500501376630373
HD222368,35,4.5682345618468005,6420.233238562659,0.09622938681972856,0.2334405482332112,0.2334405482332112,0.2334405482332112,0.2334405482332112,0.2334405482332112,0.2334405482332112,1.0,1.0,1.0,1.0,1.0,1.0,13.634404430033591,4.236915520944104,4.732255426506162,4.164804227486741,4.261111914846518,3.553966101046434,-0.099,-0.573,-0.046,-0.13699999999999998,0.485,5.622050809740556e-07,5.512629489926176e-07,5.721887090304428e-07,5.693983557473897e-07,6.158494164169144e-07,5.556398017851929e-07,3.228529189499155
HD222368,36,4.192372985602233,6447.298138489693,-0.08191310962496458,0.21959508653834453,0.21959508653834453,0.21959508653834453,0.21959508653834453,0.21959508653834453,0.21959508653834453,1.0,1.0,1.0,1.0,1.0,1.0,13.640209561296551,4.23758551337071,4.71343079376694,4.174686479723326,4.259826170375096,3.558779913274361,-0.10400000000000001,-0.541,-0.054000000000000006,-0.139,0.46399999999999997,5.644516790963577e-07,5.44613819281494e-07,5.711976115103098e-07,5.71124126041588e-07,6.250992953338824e-07,5.525489632074395e-07,3.213304476158092
HD222368,37,4.211387703647263,6340.12724445554,-0.021208664129782513,0.2276150316413198,0.2276150316413198,0.2276150316413198,0.2276150316413198,0.2276150316413198,0.2276150316413198,1.0,1.0,1.0,1.0,1.0,1.0,13.626540900965372,4.238017775785416,4.730169450812294,4.168386978227819,4.2615199169818725,3.5577647447078253,-0.109,-0.5820000000000001,-0.057,-0.14800000000000002,0.486,5.668313530823038e-07,5.569204870989968e-07,5.761110209877451e-07,5.749803565555168e-07,6.131335441507723e-07,5.608848334923196e-07,3.2552471721290854
HD222368,38,4.154663127917484,6502.66580272809,-0.10064496794680944,0.2120863467845852,0.2120863467845852,0.2120863467845852,0.2120863467845852,0.2120863467845852,0.2120863467845852,1.0,1.0,1.0,1.0,1.0,1.0,13.669043661748749,4.236653642353342,4.704942923858303,4.178487710843339,4.262056453059351,3.551403645221574,-0.1,-0.52,-0.051,-0.134,0.45299999999999996,5.628588742031327e-07,5.383736615772868e-07,5.676307186875271e-07,5.673334540199724e-07,6.357692467978663e-07,5.481677466276251e-07,3.2013176241655086
HD222368,39,4.050874421436983,6464.0233244945475,0.1251632195550981,0.2342297209307993,0.2342297209307993,0.2342297209307993,0.2342297209307993,0.2342297209307993,0.2342297209307993,1.0,1.0,1.0,1.0,1.0,1.0,13.66896847349336,4.237263655087538,4.735704234515206,4.189307251073344,4.261473219946648,3.553452599348013,-0.083,-0.535,-0.03,-0.122,0.48100000000000004,5.538032659713687e-07,5.306147042121477e-07,5.512366366325894e-07,5.61399067159229e-07,6.184148858087076e-07,5.39890128915836e-07,3.1529413785933635
HD222368,40,4.545419918249258,6175.556742113768,0.12377284476344211,0.2592679455590519,0.2592679455590519,0.2592679455590519,0.2592679455590519,0.2592679455590519,0.2592679455590519,1.0,1.0,1.0,1.0,1.0,1.0,13.664912983430867,4.238154733023587,4.717897449603283,4.165394541398448,4.263113771155409,3.554106282630586,-0.121,-0.669,-0.065,-0.16699999999999998,0.524,5.73058661983012e-07,6.102418595951013e-07,5.819734309292017e-07,5.842725273879987e-07,5.940437918628723e-07,5.953685805502655e-07,3.474870932687095
HD222368,41,4.095313386229417,6310.135556756643,-0.021157880342494564,0.2145553848376047,0.2145553848376047,0.2145553848376047,0.2145553848376047,0.2145553848376047,0.2145553848376047,1.0,1.0,1.0,1.0,1.0,1.0,13.667902716994782,4.236419284742673,4.7347700601014795,4.183185540278927,4.261113364079096,3.5541332551051097,-0.11,-0.588,-0.057999999999999996,-0.151,0.49,5.681895744867755e-07,5.576387571678799e-07,5.688355869993131e-07,5.767872199285465e-07,6.129254754274116e-07,5.618590840954382e-07,3.2807277358388567
HD222368,42,4.176672017107418,6087.572918272996,-0.1618243553413261,0.2497325493352932,0.2497325493352932,0.2497325493352932,0.2497325493352932,0.2497325493352932,0.2497325493352932,1.0,1.0,1.0,1.0,1.0,1.0,13.649723972716417,4.237282478306168,4.707285131297464,4.164040436272567,4.260297355272565,3.557763446379612,-0.145,-0.675,-0.09300000000000001,-0.19,0.51,5.863379217118307e-07,6.196506678656758e-07,5.97922367516897e-07,5.983317273828123e-07,5.997297544781478e-07,6.063255694041378e-07,3.530958772808538
HD222368,43,4.789355389435424,6354.046154358077,-0.12601275596836528,0.2503648432565762,0.2503648432565762,0.2503648432565762,0.2503648432565762,0.2503648432565762,0.2503648432565762,1.0,1.0,1.0,1.0,1.0,1.0,13.641622204363069,4.23704569122025,4.722596143240526,4.166540106757897,4.2639522756746,3.5627342564796103,-0.125,-0.598,-0.07400000000000001,-0.16,0.475,5.75761602116077e-07,5.691444659210707e-07,5.861988092737179e-07,5.800695446963453e-07,6.16548537692613e-07,5.717913203990732e-07,3.3258956546551124
HD222368,44,4.607064055263586,6344.509840756298,0.018725869982571086,0.2673699718666881,0.2673699718666881,0.2673699718666881,0.2673699718666881,0.2673699718666881,0.2673699718666881,1.0,1.0,1.0,1.0,1.0,1.0,13.641334288397617,4.237418033317879,4.728976067525506,4.172306026581175,4.261270898962051,3.5572719056262967,-0.11199999999999999,-0.599,-0.059000000000000004,-0.151,0.489,5.68713792999011e-07,5.663312775050967e-07,5.750936390388106e-07,5.767035370642011e-07,6.117193415535513e-07,5.672842837026624e-07,3.299540629972702
HD222368,45,4.346323486561971,6285.5176161523905,-0.037528378240372924,0.24814140742940835,0.24814140742940835,0.24814140742940835,0.24814140742940835,0.24814140742940835,0.24814140742940835,1.0,1.0,1.0,1.0,1.0,1.0,13.621830663276548,4.237761373357159,4.708584559949728,4.17837761992116,4.26303992624452,3.557459467743025,-0.11800000000000001,-0.608,-0.066,-0.158,0.49200000000000005,5.716845103804675e-07,5.818715866033838e-07,5.755856085463305e-07,5.794887433369372e-07,6.099260570620478e-07,5.777967561142173e-07,3.351082184466416
HD222368,46,4.295970088725522,6329.940178643667,0.04111742429599663,0.26499321243691976,0.26499321243691976,0.26499321243691976,0.26499321243691976,0.26499321243691976,0.26499321243691976,1.0,1.0,1.0,1.0,1.0,1.0,13.665520389751665,4.237382094667913,4.73286349719336,4.177759589270226,4.261867145707542,3.555841482159524,-0.107,-0.5920000000000001,-0.054000000000000006,-0.147,0.493,5.661195291275635e-07,5.606806598272109e-07,5.695831576876902e-07,5.742673383739008e-07,6.102733171048513e-07,5.62856207547352e-07,3.285404400273924
HD222368,47,4.097656078152153,6420.807421575881,-0.2099897965339092,0.19534503363057842,0.19534503363057842,0.19534503363057842,0.19534503363057842,0.19534503363057842,0.19534503363057842,1.0,1.0,1.0,1.0,1.0,1.0,13.653363963539377,4.2374247663956,4.706801045999907,4.160004396492751,4.26215966710534,3.554516379934763,-0.114,-0.5429999999999999,-0.065,-0.14800000000000002,0.457,5.697588346874859e-07,5.489598173814472e-07,5.848698256935274e-07,5.746416597328623e-07,6.316178902318503e-07,5.572794243038626e-07,3.247067889539225
HD222368,48,4.219038151012641,6283.294596185669,-0.14082532232043105,0.25619273959180444,0.25619273959180444,0.25619273959180444,0.25619273959180444,0.25619273959180444,0.25619273959180444,1.0,1.0,1.0,1.0,1.0,1.0,13.64460447555924,4.2367134378767775,4.7178530227614575,4.163392635049068,4.262380601042284,3.557693281338676,-0.124,-0.599,-0.073,-0.162,0.484,5.754076075807213e-07,5.721629942410312e-07,5.873593960774094e-07,5.819809032497833e-07,6.143044510720863e-07,5.734608395769072e-07,3.3370652121352933
HD222368,49,4.326540903556284,6336.398517561642,-0.008354699134160155,0.2436054989352746,0.2436054989352746,0.2436054989352746,0.2436054989352746,0.2436054989352746,0.2436054989352746,1.0,1.0,1.0,1.0,1.0,1.0,13.65470086725354,4.236074814111988,4.708434422998306,4.1669381674289685,4.263721202896719,3.557694809803563,-0.111,-0.589,-0.059000000000000004,-0.15,0.48700000000000004,5.688936012717356e-07,5.718566890372395e-07,5.779439311446188e-07,5.74873770149832e-07,6.126085456017009e-07,5.70671453931038e-07,3.3257496591548583
HD1581,0,3.9415293324307763,6052.98098125806,-0.41379573541847325,0.237125942405276,0.237125942405276,0.237125942405276,0.237125942405276,0.237125942405276,0.237125942405276,1.0,1.0,1.0,1.0,1.0,1.0,8.611173105528032,4.344957241289064,4.901111173568132,4.293210590140213,4.370829736191645,3.599462620764306,-0.162,-0.6679999999999999,-0.113,-0.205,0.495,5.393591839904943e-07,5.150110000904063e-07,5.407253601661378e-07,5.479350476459983e-07,5.851617449878184e-07,5.247502736504414e-07,1.2162317553166142
