index,STAR,HD,PERIOD,SEQUENCE,VIS2,e_VIS2,BASELINE,WAVELENGTH,LDD_FIT,e_LDD_FIT,C_SCALE,e_C_SCALE,SEQ_ORDER,U_LAMBDA,e_U_LAMBDA,S_LAMBDA,e_S_LAMBDA,UDD_FIT,e_UDD_FIT,C_SCALE_UDD,e_C_SCALE_UDD
0,HD142860,HD142860,,combined,"[[0.84090336 0.86350401 0.88504384 0.89174714 0.9151951  0.91407515]
 [0.61817287 0.63701847 0.66759813 0.66972327 0.68841174 0.70558099]
 [0.57761056 0.59339913 0.62679969 0.64826091 0.6829398  0.69678302]
 [0.95518858 0.93800849 0.95883759 0.93830173 0.97266785 0.9791548 ]
 [0.72201343 0.73683916 0.75275389 0.77246519 0.7763235  0.80362712]
 [0.83241756 0.85131275 0.8757297  0.89117558 0.89031668 0.91517649]
 [0.81298687 0.84313494 0.87437635 0.88375079 0.90995337 0.91466243]
 [0.6361659  0.66324093 0.68706365 0.69228665 0.71402312 0.72626987]
 [0.56801423 0.59299586 0.62459938 0.64792599 0.68254808 0.69551371]
 [0.91377644 0.91258732 0.92924906 0.91683063 0.94351613 0.9492143 ]
 [0.70352231 0.72636286 0.74591147 0.76638504 0.77424147 0.8061494 ]
 [0.80603186 0.83022716 0.85353764 0.87836362 0.87396696 0.91251991]]","[[1.65473201e-03 3.07744741e-03 3.59892132e-03 1.26096457e-03
  1.09232927e-03 4.57817955e-05]
 [1.77086794e-03 2.49882772e-03 1.24451630e-03 1.47255327e-03
  1.33984916e-03 2.69530190e-03]
 [4.09172896e-04 6.17630076e-04 3.84071952e-03 4.09219853e-04
  1.93282048e-03 3.03939325e-03]
 [4.53341528e-03 7.47548050e-03 6.26068698e-03 3.98676273e-03
  3.57535500e-04 3.10223328e-03]
 [7.20463524e-03 3.20027082e-03 3.24957141e-03 4.25268906e-03
  2.90618832e-03 1.32781278e-03]
 [5.45623980e-03 1.54282147e-03 6.29656358e-04 2.70322704e-03
  2.24929837e-04 6.98322164e-04]
 [6.90258178e-03 5.93797232e-03 1.50382566e-03 2.58105461e-03
  2.61721227e-03 1.99263278e-03]
 [4.70928306e-03 2.20355818e-03 3.60402893e-03 6.62384378e-03
  7.30995530e-03 8.10372920e-03]
 [3.74760876e-03 1.77532220e-03 1.74489102e-03 1.16245116e-03
  1.34576785e-03 1.31293219e-03]
 [1.10220443e-02 5.11948948e-03 5.70308579e-03 3.54407977e-03
  4.34240203e-03 6.39140265e-04]
 [4.19602094e-04 1.27439475e-03 1.78423139e-03 2.53551781e-03
  3.31137147e-03 9.24751122e-04]
 [6.08249458e-03 4.40298687e-03 5.43978485e-03 7.77986682e-04
  1.59229752e-03 1.92883601e-03]]","[ 77.60544931 123.46977361 128.28458507  57.61909157 105.95232835
  75.96915168  74.87484502 121.00700663 129.68085638  57.97091637
 107.25458485  74.86409365]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.157010264911237,0.0046825883129636234,[1.0314479],[0.00200285],[['HD142860' 'faint' '105']],,,,,1.1364629286344106,0.0059735296067338385,[1.03129402],[0.00201893]
1,HR_2998,HD62644,,combined,"[[1.00500473 0.99545397 1.00707526 1.01178762 1.03012594 1.03446862]
 [0.86987846 0.83646288 0.84558618 0.84623278 0.85217997 0.86473336]
 [0.72428486 0.73004378 0.75064792 0.77078808 0.79317794 0.82743991]
 [1.07048102 1.05204586 1.05991542 1.07662111 1.08066991 1.09125216]
 [0.810417   0.7976676  0.81336416 0.81506559 0.82866826 0.84811617]
 [0.91743302 0.91053832 0.95880061 0.95004494 0.97193495 0.98522896]
 [0.98478275 0.96930463 0.9804591  0.98528808 1.00098211 1.01304728]
 [0.8359999  0.81092718 0.82241105 0.82094207 0.83159026 0.84815743]
 [0.71740146 0.72950869 0.75175901 0.76427543 0.79162729 0.81179184]
 [1.04743516 1.02019449 1.03499214 1.03503957 1.05312778 1.05781111]
 [0.79172644 0.78384766 0.81271226 0.80500369 0.81957806 0.83380405]
 [0.90206307 0.89880736 0.92873303 0.93082937 0.95210254 0.96421959]
 [0.98191684 0.98708183 0.99025877 0.98456866 0.99831579 1.00036865]
 [0.85704602 0.86391648 0.86454899 0.862497   0.86681354 0.87227801]
 [0.79656875 0.79937052 0.81977936 0.81960315 0.83551116 0.85822562]
 [1.0407198  1.04752688 1.03720862 1.04282451 1.05305657 1.05598048]
 [0.93506177 0.9354608  0.94362777 0.94978276 0.94296261 0.96131097]
 [1.02192383 1.017104   1.02617931 1.02247836 1.02130285 1.05799147]
 [0.98309698 0.97211948 0.98830472 0.99236665 1.00587211 1.02050254]
 [0.84587644 0.82981111 0.82709644 0.82181292 0.82477272 0.83598963]
 [0.79885946 0.79994957 0.81307726 0.80629866 0.8287653  0.83877245]
 [1.07928085 1.07483012 1.0710061  1.08572028 1.09270034 1.08334111]
 [0.94993439 0.93157813 0.95128639 0.94551712 0.94187585 0.95199202]
 [1.01678769 1.01718078 1.02342429 1.03032361 1.02841732 1.05552525]]","[[9.23689505e-04 1.14637004e-03 9.73194730e-04 1.16864373e-03
  3.72461926e-04 9.63925777e-04]
 [8.76314624e-03 2.27041874e-03 4.91746498e-03 4.36113517e-03
  2.20159880e-03 3.05615155e-03]
 [2.89401432e-03 2.61832747e-03 2.87292865e-03 2.64672434e-03
  1.80154723e-03 2.25052180e-04]
 [1.48551282e-03 7.67770289e-04 2.80861829e-03 7.21510954e-04
  1.17579239e-03 4.06422426e-03]
 [5.24811810e-04 7.89846792e-03 8.92534961e-03 9.22775974e-03
  7.39184095e-03 7.73373659e-03]
 [6.71346577e-03 8.48845072e-03 2.80396618e-03 5.05798119e-03
  1.86430585e-03 2.89978125e-03]
 [2.18455965e-03 9.74857501e-04 3.47685802e-03 5.22950697e-03
  5.20728715e-04 3.36963631e-03]
 [1.05079466e-02 1.98517943e-03 2.98096283e-03 2.93525389e-03
  2.65975559e-03 2.16797426e-03]
 [1.25001883e-03 2.32024522e-04 9.93930399e-04 1.28081524e-03
  1.33823016e-03 4.50540889e-03]
 [4.59260206e-04 2.06263675e-03 4.86367710e-03 3.84183207e-03
  3.45065787e-03 4.53782495e-03]
 [6.17772403e-03 3.54951703e-03 1.55461669e-03 1.03528906e-03
  3.78009406e-03 1.71866929e-03]
 [7.52589302e-04 3.58522688e-03 2.04649013e-03 2.60343547e-03
  4.77284519e-03 8.05519419e-03]
 [3.48006463e-03 4.02422086e-03 3.21584944e-03 1.11322276e-03
  8.76103760e-04 1.31919495e-03]
 [3.53712073e-03 1.82189206e-03 9.48389657e-04 1.61053356e-03
  2.11512922e-03 1.55571937e-03]
 [5.39233215e-04 1.08779778e-03 2.41175776e-03 2.03472946e-03
  1.64823789e-03 2.55525441e-03]
 [9.09198834e-03 2.09401077e-03 2.70190814e-03 3.43367925e-04
  1.36705753e-03 3.18272077e-03]
 [1.52337592e-03 1.59936797e-03 1.33062765e-03 2.51943184e-03
  2.78059704e-03 2.39065161e-03]
 [1.07434972e-03 2.95154720e-04 8.69600439e-04 1.52741163e-03
  1.61238895e-03 2.42258307e-03]
 [1.37680670e-03 1.49702331e-04 1.20427864e-03 3.43958457e-03
  3.85809068e-03 4.01934793e-03]
 [1.81106157e-02 1.02715579e-02 6.82421239e-03 3.60190614e-03
  1.30770576e-03 1.54159499e-03]
 [5.54119875e-03 7.19798648e-04 8.74928293e-04 6.09185660e-04
  7.22803155e-04 8.22258025e-04]
 [2.46083369e-03 6.24456486e-03 6.76228823e-03 3.49004067e-03
  5.03927902e-03 1.45668138e-03]
 [3.99080295e-03 2.65221249e-03 5.74571637e-03 3.13754386e-03
  3.32560462e-03 2.66453909e-03]
 [7.99970854e-04 3.37409125e-05 2.24892628e-03 2.57120275e-03
  1.64814417e-03 1.95453038e-03]]","[ 68.1839407  109.08124217 132.16442563  57.400858   122.06869684
  84.15927477  72.88052843 113.73594413 132.33776123  57.71737739
 123.01129872  87.17473693  63.33916554 104.509744   118.24784981
  57.10529051  89.10677283  40.42002615  71.45850668 112.30157419
 121.68735836  57.61626078  89.06974791  42.13409188]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.0158123021395418,0.0037823974398490516,[1.11308823 1.10251575],[0.00263624 0.00015432],"[['HR_2998' 'bright' '104']
 ['HR_2998' 'faint' '104']]",,,,,0.9900599498116838,0.004449943059947342,[1.11297296 1.10240742],[0.00265183 0.00017516]
2,alf_CMi,HD61421,,combined,"[[0.01558906 0.01525462 0.01450074 0.01262785 0.01078894 0.00899563]
 [0.35219884 0.37976129 0.40009504 0.41641759 0.44221841 0.4418799 ]
 [0.02327739 0.03355703 0.04568407 0.05966147 0.07184113 0.08716256]
 [0.01655594 0.01476895 0.01341814 0.01094164 0.00890374 0.00680806]
 [0.00323443 0.0068758  0.01234359 0.01941725 0.02848197 0.03749103]
 [0.12847697 0.14494031 0.16476858 0.19300881 0.21465258 0.23645977]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [0.0152559  0.01526012 0.01490211 0.01361226 0.01203361 0.0104555 ]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [0.3427563  0.36320022 0.38588513 0.40564598 0.43378409 0.43433619]
 [0.01896077 0.02797494 0.03926581 0.05225208 0.06380631 0.07874086]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [0.01662413 0.01491235 0.01360346 0.01129093 0.00923324 0.00719459]
 [0.00425184 0.00830151 0.0143396  0.02195813 0.03151893 0.04098722]
 [0.14152209 0.15794353 0.17930214 0.20864236 0.23128822 0.25433341]]","[[1.56963723e-04 4.87974408e-04 1.53659388e-04 1.89646230e-04
  1.30118033e-04 3.44794959e-04]
 [2.33134061e-03 1.58290637e-03 2.22508223e-03 4.06749796e-03
  1.28285868e-03 2.54019282e-02]
 [4.12611181e-05 2.08721103e-04 1.10353993e-04 1.96379824e-04
  1.31338517e-04 2.94200462e-04]
 [1.64907572e-04 1.94047063e-04 1.11936333e-04 7.22213796e-05
  5.48441447e-05 2.30775610e-04]
 [1.48028119e-05 3.22463362e-05 4.92416096e-05 8.59558725e-05
  1.43930372e-04 1.45027387e-05]
 [9.06493370e-04 7.03494674e-04 1.27867463e-03 7.70171965e-04
  1.48839861e-03 7.73144464e-04]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [7.07398083e-05 4.02223422e-04 1.13277566e-04 1.24839908e-04
  1.03149805e-04 2.11733647e-04]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [2.73256792e-03 2.05460832e-03 2.49909097e-03 4.14911037e-03
  1.56447177e-03 1.78613751e-02]
 [2.08242475e-06 1.60834570e-04 6.43567234e-06 4.53894135e-05
  3.49423047e-05 4.11030633e-04]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [5.66452649e-05 1.90893149e-04 5.44468238e-05 5.80757878e-05
  3.53523579e-05 1.44038891e-04]
 [2.69106005e-05 5.70344542e-05 6.08325111e-05 1.08179273e-04
  2.12460378e-04 1.00464093e-04]
 [1.26680266e-04 4.70071051e-04 8.36729848e-04 3.29052774e-04
  1.51191355e-03 3.32765897e-04]]","[98.11757718 37.2005362  61.09032119 95.61247424 68.05543238 49.68969912
         nan         nan 99.82906309         nan         nan 37.86103031
 62.12951199         nan         nan         nan         nan 95.96671926
 67.38787512 48.70148456]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],,,[1.],[0.],[['alf_CMi' 'bright' '106']],,,,,,,[1.],[0.]
3,bet_Hyi,HD2151,,combined,"[[0.41522723 0.43210314 0.46277864 0.48352664 0.51074195 0.53036099]
 [0.06831654 0.08233116 0.101437   0.11829807 0.1375782  0.15684812]
 [0.12855952 0.14833478 0.17322756 0.19363424 0.2201819  0.24087541]
 [0.75484185 0.75112794 0.78353885 0.78939913 0.82084723 0.82595349]
 [0.39813808 0.42444494 0.46192795 0.48240064 0.49741526 0.52202964]
 [0.59639606 0.616052   0.63936881 0.66118591 0.68613733 0.70215962]
 [0.40784233 0.42545524 0.45312357 0.47420554 0.5031305  0.52668627]
 [0.06735377 0.08171393 0.10025009 0.11704937 0.13626495 0.15542167]
 [0.13288391 0.15581963 0.18044727 0.20149336 0.2283425  0.24956164]
 [0.73150774 0.72902932 0.76212948 0.768279   0.79965465 0.80577872]
 [0.40026108 0.43049191 0.46870765 0.48635529 0.50211729 0.52474175]
 [0.56710158 0.59461897 0.6214288  0.64852192 0.67536181 0.70146558]]","[[2.23306214e-03 2.65306513e-03 3.59918757e-03 4.26597838e-03
  3.79166931e-03 3.85398231e-03]
 [1.52831323e-05 4.59977658e-04 4.03523679e-04 5.65745083e-04
  7.36391919e-04 7.79510555e-04]
 [3.50544817e-04 3.35063301e-04 5.33059381e-04 1.16518046e-03
  1.00822436e-03 7.89363430e-04]
 [5.70014858e-03 5.69752258e-03 7.29769184e-03 4.54354109e-03
  5.99616133e-03 4.28079756e-03]
 [6.09286857e-04 9.08525375e-04 1.92959808e-03 2.66041179e-03
  3.12468713e-03 3.10347765e-03]
 [4.29176089e-03 2.67205257e-03 2.70883880e-03 1.52920433e-03
  2.12213811e-03 1.29472147e-03]
 [8.00648888e-04 1.27940385e-03 1.67987636e-03 1.80562744e-03
  1.93297971e-03 1.73360933e-03]
 [1.91778707e-04 5.96748254e-05 1.53250162e-04 2.17304119e-04
  1.32694778e-04 2.02179237e-04]
 [4.10628369e-04 2.21078770e-04 1.55334099e-04 2.50083653e-04
  2.55307253e-04 5.12851947e-04]
 [9.86571571e-04 9.13843778e-04 2.94841196e-03 2.89109385e-04
  9.38814954e-04 2.72280558e-04]
 [1.80121767e-03 1.05050064e-03 5.92392353e-04 1.13995478e-03
  8.03256644e-04 1.14589131e-03]
 [2.69611699e-03 1.69928886e-03 5.78968475e-04 6.64018725e-05
  1.43396443e-03 5.04172967e-04]]","[ 81.55215369 128.13542042 115.26429857  53.7352803   81.38606359
  63.93146389  82.1064305  128.35053714 114.65875315  53.49803343
  81.5334463   64.78759996]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],2.3560374171387886,0.008704717368737082,[1.05612503],[0.00473646],[['bet_Hyi' 'faint' '106']],,,,,2.3000619252148358,0.008144925152633039,[1.05231596],[0.00468236]
4,ksi_Gem,HD48737,,combined,"[[0.79267743 0.82138335 0.82613814 0.85050337 0.84742634 0.86713738]
 [0.53214328 0.56392663 0.58310724 0.60518193 0.61783201 0.63716445]
 [0.49000604 0.53277681 0.54887574 0.57236391 0.59821761 0.6125395 ]
 [0.90569403 1.04231587 1.01487481 1.00159449 1.01052504 1.00625094]
 [0.68170606 0.70474925 0.70661757 0.72700652 0.73454368 0.74689289]
 [0.95019452 0.99338185 0.98122134 0.96763281 0.97290387 0.96551417]
 [0.77678449 0.81595358 0.81638625 0.84184208 0.84415642 0.85711732]
 [0.5180138  0.55816893 0.57560581 0.60580903 0.62241468 0.63156284]
 [0.50971158 0.5630747  0.57808584 0.61059745 0.62845599 0.63898767]
 [1.10129242 1.16516169 1.15509603 1.08136411 1.12060217 1.06472798]
 [0.64163934 0.64681672 0.65217257 0.67822476 0.68458068 0.70039197]
 [0.92872016 0.9500052  0.93840736 0.93683264 0.94400738 0.90894954]
 [0.80281452 0.80362553 0.7949433  0.82385923 0.85119102 0.85108447]
 [0.49398447 0.48548076 0.51330829 0.53621254 0.55318007 0.55863356]
 [0.44966141 0.46230552 0.47229946 0.50601946 0.53746909 0.56368509]
 [0.93126126 0.91141869 0.92881774 0.9307741  0.96311349 0.9411291 ]
 [0.58416649 0.60329547 0.61846927 0.6239816  0.63921477 0.65695182]
 [0.78848769 0.7881599  0.84749781 0.86432455 0.8912723  0.93772861]
 [0.82676546 0.82981997 0.82156501 0.85855111 0.8808239  0.87499677]
 [0.49853025 0.49466672 0.52104461 0.54053135 0.55626671 0.56270415]
 [0.44519131 0.45913836 0.46899157 0.49869585 0.53558624 0.56246821]
 [0.94095098 0.9043298  0.92729381 0.92623457 0.96359769 0.95064094]
 [0.57356891 0.59694703 0.60721384 0.61792092 0.63480497 0.64827941]
 [0.83790274 0.83911275 0.90293479 0.93797892 0.96103061 1.05962452]]","[[2.32514723e-03 5.83776596e-03 6.15737950e-03 5.12749258e-03
  5.06377688e-03 5.03758720e-03]
 [1.55086469e-03 9.26329755e-04 3.03522683e-03 3.31879626e-03
  5.38628572e-03 2.12557909e-03]
 [1.07966147e-03 6.35367869e-03 5.31261854e-03 5.18719252e-03
  2.76218111e-03 9.51606098e-06]
 [1.21263269e-03 1.83272050e-03 5.77339049e-03 2.28215896e-02
  1.25232016e-02 7.40916103e-03]
 [3.48448498e-03 3.22844646e-03 7.05263190e-03 4.51555719e-03
  4.29061629e-03 1.07395055e-04]
 [1.92083957e-03 3.13581443e-03 1.63656041e-03 9.86036046e-04
  3.61513620e-03 1.63517841e-03]
 [8.60304326e-03 7.89686918e-03 7.05786138e-03 5.02116400e-03
  4.60396385e-03 5.96844230e-03]
 [4.17301108e-04 1.37752575e-03 4.41982558e-03 2.94609550e-03
  4.99220104e-03 2.58312485e-03]
 [5.02950768e-03 9.11107591e-03 8.33320336e-03 9.33618180e-03
  6.55913537e-03 2.62334299e-03]
 [2.43019576e-03 4.06476664e-04 7.63270302e-04 1.20090433e-02
  8.54784978e-03 9.86566176e-03]
 [3.27458650e-03 3.75093166e-03 4.47055315e-03 2.76973046e-03
  4.78586410e-03 5.95152838e-04]
 [7.88616854e-04 2.73874641e-03 1.76907898e-03 1.31463810e-03
  1.79533700e-04 1.67794211e-03]
 [5.64362351e-03 7.57429755e-03 3.31747132e-03 4.64374290e-03
  5.11299264e-03 3.90702180e-03]
 [2.58607970e-03 4.70968939e-04 8.78124273e-05 2.28611487e-03
  1.44601250e-03 5.01563613e-04]
 [7.04408831e-04 1.55416097e-03 9.70011914e-05 1.73240080e-03
  1.47445347e-03 7.91584322e-04]
 [4.34905563e-03 3.81342920e-03 2.71780449e-03 3.59040334e-03
  2.17135229e-03 4.25394016e-03]
 [6.81415199e-04 3.51262838e-04 1.32496886e-03 4.46989347e-04
  3.29605907e-03 1.06644994e-03]
 [5.94594742e-03 1.12950165e-05 3.39554895e-03 1.88298294e-03
  1.27182750e-04 4.51157716e-03]
 [2.02708501e-03 8.43116603e-04 3.38155810e-03 2.74497966e-03
  2.33915540e-03 5.73401509e-03]
 [2.28170845e-03 1.70655598e-03 2.13271224e-03 1.26522477e-03
  2.45304988e-03 3.27536022e-03]
 [1.49120175e-03 2.84220139e-03 2.92927840e-03 1.22536387e-03
  2.93957956e-03 1.00019821e-03]
 [5.41312061e-03 5.91846337e-03 5.03749897e-03 5.04270902e-03
  3.14532376e-03 4.16619636e-03]
 [3.58793432e-03 4.09227833e-03 3.54904101e-03 4.30542983e-03
  4.03102948e-03 4.22673850e-03]
 [3.44028829e-03 4.86184080e-03 3.22240370e-03 4.97863808e-03
  5.80373247e-03 3.43703299e-03]]","[ 69.55672101 114.55136691 124.61388744  58.19449646  85.78852462
  37.75860464  65.49228006 109.97235187 122.39623457  57.97421147
  86.93309081  37.90548512  79.31581682 124.28234583 128.62816532
  57.65360563 109.07742123  79.61173039  76.50761628 121.72231854
 130.07242194  58.0191915  110.34635224  78.45763149]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.4571835138668243,0.005219238879448985,[1.05856249 1.09234818],[0.00426442 0.00123035],"[['ksi_Gem' 'bright' '106']
 ['ksi_Gem' 'faint' '106']]",,,,,1.4320484510163056,0.005912999227382731,[1.05832043 1.09208296],[0.00428488 0.0012475 ]
5,psi Vel A,HD82434,,combined,"[[1.06768029 1.06394158 1.06141565 1.05567208 1.05872699 1.05951104]
 [0.8979329  0.91149258 0.92111032 0.91713363 0.94265187 0.9333933 ]
 [0.78188926 0.78724879 0.80347475 0.81648376 0.84513205 0.86814862]
 [0.87340615 0.89479739 0.89449259 0.89658301 0.91142982 0.91410842]
 [0.98691489 0.97975347 0.98536236 0.98131618 1.00764349 1.01352141]
 [0.79080818 0.80408775 0.81522888 0.82192964 0.82915481 0.86479517]
 [1.07933291 1.07236295 1.06888972 1.05844119 1.06213287 1.06190303]
 [0.90474726 0.92338242 0.92957672 0.93113046 0.94700679 0.94753678]
 [0.78816036 0.79875123 0.81322978 0.8233479  0.84935659 0.87276963]
 [       nan        nan        nan        nan        nan        nan]
 [       nan        nan        nan        nan        nan        nan]
 [0.88360848 0.90053656 0.90849559 0.91844739 0.92770198 0.95099651]
 [1.01480114 0.99234561 1.00180175 0.9973143  1.03194499 1.03280885]
 [0.81126022 0.82057739 0.832375   0.83647324 0.8464347  0.8745356 ]]","[[4.48913213e-03 4.90478383e-03 3.25410585e-03 3.22552698e-03
  2.97126673e-03 2.02788758e-03]
 [3.42604417e-03 5.61067728e-03 4.51743105e-03 3.45685134e-03
  3.81127043e-03 1.79826192e-03]
 [2.74132676e-03 2.53795158e-03 1.48758749e-03 3.53250689e-03
  7.99304922e-03 4.87208451e-03]
 [1.14450436e-03 1.56892476e-03 3.69655906e-03 1.35361586e-03
  6.65856982e-04 2.22284683e-03]
 [2.70478629e-03 5.88983275e-04 6.05597664e-04 1.16874437e-03
  1.70985393e-03 1.76123650e-04]
 [1.11362165e-03 2.08984566e-03 1.13156258e-04 1.37347852e-03
  3.83731465e-03 1.09680024e-03]
 [1.18475244e-03 3.78415307e-04 1.28038747e-03 5.88697042e-04
  2.67703753e-04 2.33482317e-03]
 [2.25568751e-04 1.33571287e-03 1.75224384e-03 1.75358096e-03
  1.39914730e-03 1.04104010e-05]
 [2.31183213e-03 8.21871443e-04 3.56263083e-04 1.18527687e-03
  3.93765555e-03 3.55228734e-04]
 [           nan            nan            nan            nan
             nan            nan]
 [           nan            nan            nan            nan
             nan            nan]
 [4.94977043e-03 3.92627796e-03 2.33956587e-04 2.95917891e-04
  2.10247723e-03 5.50238465e-04]
 [3.02502248e-03 3.11820711e-04 3.48461475e-03 1.25433002e-03
  1.17691603e-03 4.59258878e-04]
 [8.17130936e-04 1.41358913e-03 5.54675204e-04 1.53207579e-03
  1.20625996e-03 1.03483008e-03]]","[ 31.58423572  90.38653314 128.36449624 100.65053315  70.86188202
 127.06929825  31.32225658  90.50177813 127.11962948          nan
          nan  99.73656326  71.13335856 126.78302857]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1962347427268314,0.00418682159954391,[1.],[0.],[['psi Vel A' 'bright' '106']],,,,,0.8834906596954206,0.0031424244567624577,[1.08032346],[0.00112279]
6,psi_Vel,HD82434,,combined,"[[0.84394758 0.85639465 0.87298374 0.88394129 0.88509013 0.8950712 ]
 [0.69087229 0.71008729 0.73302737 0.7473455  0.76195396 0.78646993]
 [0.72217546 0.73535339 0.75036956 0.77617575 0.78657586 0.78787631]
 [0.99484961 0.97306516 0.97159768 0.9792292  0.97804722 0.99679665]
 [0.73173653 0.75672297 0.74483595 0.76636954 0.77713663 0.78912192]
 [0.79140228 0.81893426 0.81905301 0.84026553 0.84621752 0.85029379]
 [0.83953505 0.84283852 0.86177533 0.8738648  0.87838279 0.8896701 ]
 [0.69534748 0.70700951 0.73133325 0.74297206 0.75860355 0.78631219]
 [0.73488998 0.7476003  0.76286344 0.78131448 0.79575229 0.80561687]
 [0.98488727 0.94899042 0.96459504 0.96651209 0.97251237 0.99517825]
 [0.74547923 0.75810776 0.75823111 0.77437347 0.78561681 0.79809008]
 [0.79072645 0.80136766 0.81688465 0.83069698 0.84719336 0.85537249]]","[[2.11947934e-03 2.42512712e-04 5.61741288e-04 2.18333212e-03
  3.13068775e-04 7.54660094e-04]
 [1.28868052e-03 2.18875936e-03 2.83155758e-04 5.33088645e-04
  4.00436819e-04 7.69593318e-04]
 [2.93071375e-03 6.64928674e-03 6.81656169e-03 1.65124202e-03
  3.49284163e-05 4.81324351e-03]
 [1.04067164e-02 9.97486965e-04 2.53819347e-05 9.42172114e-04
  4.53323488e-03 1.28910463e-03]
 [2.71641418e-03 4.01320776e-03 1.98351901e-03 1.46599066e-03
  2.10130336e-03 2.75596404e-03]
 [3.50774115e-03 6.75591670e-04 3.78869613e-05 2.82217246e-03
  2.02788781e-03 6.28031163e-03]
 [1.51730775e-03 5.24885058e-04 1.13520176e-04 2.04212295e-03
  3.30620949e-04 6.77989478e-04]
 [4.77186243e-03 3.49599574e-03 2.75498994e-04 2.36609243e-03
  5.50404167e-04 6.08030235e-04]
 [3.82939323e-03 1.89350388e-03 3.97650101e-03 3.34023128e-03
  2.96274604e-03 8.91242879e-03]
 [7.48703727e-03 2.32962724e-03 3.00474252e-03 6.82251047e-05
  4.18842700e-03 6.68151525e-04]
 [3.57093896e-03 5.02227875e-03 1.11851938e-03 3.99639346e-03
  1.02275096e-03 9.23962639e-04]
 [5.41007521e-04 4.58489012e-03 1.60825461e-03 6.14011884e-04
  1.08856365e-03 7.61203203e-03]]","[ 90.44561325 128.82630863 127.92846772  56.61131626 126.970019
 101.19619081  90.50683205 128.18043689 126.5218591   55.97698267
 126.64374691 101.49955253]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1962347427268314,0.00418682159954391,[1.],[0.],[['psi_Vel' 'faint' '106']],,,,,0.9397716034489316,0.005186162872458942,[1.02601021],[0.00166448]
