baseline_m,c_scale,candidate_remove,e_vis2_corrected,highlighted,large_raw_residual,large_sigma_residual,mjd,model_vis2,night,oifits_flag,period,point_id,raw_residual,sequence,spatial_frequency_rad_inv,standardized_residual,star,telescope_pair,vis2_corrected,wavelength_index,wavelength_um
58.19459627131744,1.0217488882209604,True,0.015094776993850737,False,True,True,59636.117574599804,0.8494400749681651,2022-02-25,False,106,19,0.19077377423956488,bright,36808726.474597536,12.638396335188105,ksi_Gem,2-3,1.04021384920773,1,1.580999992256693
58.19459627131744,1.0217488882209604,True,0.007062360735598041,False,True,True,59636.117574599804,0.8576292704326338,2022-02-25,False,106,20,0.13761268095725387,bright,35724121.77739678,19.485365603545713,ksi_Gem,2-3,0.9952419513898877,2,1.6290000530716497
58.19459627131744,1.0217488882209604,True,0.005991443795453607,False,True,True,59636.117574599804,0.8651830926878601,2022-02-25,False,106,21,0.1248553063152903,bright,34701607.790331036,20.838934750590884,ksi_Gem,2-3,0.9900383990031504,3,1.6770000001997687
58.19459627131744,1.0217488882209604,True,0.014902905447786637,False,True,True,59636.117574599804,0.8721639957965177,2022-02-25,False,106,22,0.12546211713861055,bright,33735998.868558705,8.418634713759394,ksi_Gem,2-3,0.9976261129351283,4,1.7249999473278876
58.19459627131744,1.0217488882209604,True,0.006285398371402747,False,True,True,59636.117574599804,0.8786271634421113,2022-02-25,False,106,23,0.09549899946170126,bright,32822671.18107588,15.19378626758199,ksi_Gem,2-3,0.9741261629038126,5,1.7730000081428443
65.63454509936574,1.0217488882209604,True,0.011765095679797086,False,True,True,59636.12901162064,0.8010531037465044,2022-02-25,False,106,36,-0.051091340486460135,bright,42814444.33608018,-4.3426200582621455,ksi_Gem,1-2,0.7499617632600443,0,1.5330000451285741
57.985017642529144,1.0217488882209604,True,0.0478896726026544,False,True,True,59636.12901162064,0.8416100929451574,2022-02-25,False,106,54,0.20724863099785418,bright,37824537.46611983,4.327626808339611,ksi_Gem,2-3,1.0488587239430116,0,1.5330000451285741
57.985017642529144,1.0217488882209604,True,0.0008880437141921829,False,True,True,59636.12901162064,0.8504505417036959,2022-02-25,False,106,55,0.298990237850019,bright,36676165.67142565,336.68414411558354,ksi_Gem,2-3,1.149440779553715,1,1.580999992256693
57.985017642529144,1.0217488882209604,True,0.0027609998606709686,False,True,True,59636.12901162064,0.8585886961925245,2022-02-25,False,106,56,0.26398284648849046,bright,35595467.00639594,95.6113219159447,ksi_Gem,2-3,1.122571542681015,2,1.6290000530716497
57.985017642529144,1.0217488882209604,True,0.010347759627538975,False,True,True,59636.12901162064,0.8660950152037405,2022-02-25,False,106,57,0.19513582212821312,bright,34576635.44163495,18.85778459801956,ksi_Gem,2-3,1.0612308373319537,3,1.6770000001997687
57.985017642529144,1.0217488882209604,True,0.023725198330990488,False,True,True,59636.12901162064,0.8730316610640841,2022-02-25,False,106,58,0.2204189611728521,bright,33614504.00758033,9.290500256216403,ksi_Gem,2-3,1.0934506222369362,4,1.7249999473278876
57.985017642529144,1.0217488882209604,True,0.012346242301767648,False,True,True,59636.12901162064,0.879453550872744,2022-02-25,False,106,59,0.1514047258728527,bright,32704465.525223788,12.263223268441413,ksi_Gem,2-3,1.0308582767455967,5,1.7730000081428443
86.89691586925503,1.0217488882209604,True,0.006705050963368452,False,True,True,59636.12901162064,0.6740902306570961,2022-02-25,False,106,60,-0.06904411753679585,bright,56684222.642646365,-10.297329269233442,ksi_Gem,2-4,0.6050461131203002,0,1.5330000451285741
86.89691586925503,1.0217488882209604,True,0.00649858466450229,False,True,True,59636.12901162064,0.6906923449979028,2022-02-25,False,106,61,-0.07716068657782238,bright,54963261.4135689,-11.873460231933736,ksi_Gem,2-4,0.6135316584200804,1,1.580999992256693
86.89691586925503,1.0217488882209604,True,0.00987212975545041,False,True,True,59636.12901162064,0.7061433623086969,2022-02-25,False,106,62,-0.0891600507645548,bright,53343715.80000984,-9.031490972384098,ksi_Gem,2-4,0.6169833115441421,2,1.6290000530716497
86.89691586925503,1.0217488882209604,True,0.008888770844346418,False,True,True,59636.12901162064,0.7205371162802024,2022-02-25,False,106,63,-0.07981860842112476,bright,51816884.8293999,-8.979712698060194,ksi_Gem,2-4,0.6407185078590777,3,1.6770000001997687
86.89691586925503,1.0217488882209604,True,0.01108856679645638,False,True,True,59636.12901162064,0.7339597104285593,2022-02-25,False,106,64,-0.0882390419436958,bright,50375025.23050088,-7.957659773659364,ksi_Gem,2-4,0.6457206684848635,4,1.7249999473278876
86.89691586925503,1.0217488882209604,True,0.003884391827301058,False,True,True,59636.12901162064,0.746489868036226,2022-02-25,False,106,65,-0.08168453175395918,bright,49011232.63968651,-21.0289114449906,ksi_Gem,2-4,0.6648053362822668,5,1.7730000081428443
37.89904884300493,1.0217488882209604,True,0.0008053322380732748,False,True,True,59636.12901162064,0.9469129045471482,2022-02-25,False,106,71,-0.06688443618577367,bright,21375661.96782078,-83.05197907610405,ksi_Gem,3-4,0.8800284683613745,5,1.7730000081428443
79.61167727575163,1.0357471131254603,True,0.0005163869112709283,False,True,True,59639.07650169231,0.8720690686763377,2022-02-28,False,106,31,-0.0520874634539189,faint,50355267.34071343,-100.86906216449515,ksi_Gem,3-4,0.8199816052224188,1,1.580999992256693
121.53336929170922,1.0357471131254603,True,0.0033768269962332767,False,True,True,59639.08773624656,0.7081303474140896,2022-02-28,False,106,42,0.051297350246044204,faint,79278125.05805641,15.190991514597718,ksi_Gem,1-3,0.7594276976601338,0,1.5330000451285741
78.38582999053476,1.0357471131254603,True,0.00026767254616481525,False,True,True,59639.08773624656,0.9001008869214371,2022-02-28,False,106,71,0.13076117754150474,faint,44210845.81530329,488.5117260437705,ksi_Gem,3-4,1.0308620644629418,5,1.7730000081428443
