HD_ID,Primary,Science,Sequence,SpT,SpT_simple,BTmag,e_BTmag,VTmag,e_VTmag,Jmag,e_Jmag,Kmag,e_Kmag,W1mag,e_W1mag,W3mag,e_W3mag,W4mag,e_W4mag,Plx,e_Plx,Plx_alt,e_Plx_alt,FeH_rel,e_FeH_rel,Quality,LDD_rel,Bmag,Vmag,eb_v,A_V,Bmag_dr,Vmag_dr,Hpmag_dr,BTmag_dr,VTmag_dr,BPmag_dr,RPmag_dr,Dist,e_Dist,V-K_calc,LDD_VK,e_LDD_VK,LDD_VW3,e_LDD_VW3,LDD_VW4,e_LDD_VW4,LDD_BV,e_LDD_BV,LDD_BV_feh,e_LDD_BV_feh,LDD_pred,e_LDD_pred,teff_casagrande,e_teff_casagrande,nan_outputs,probable_reason
HD125183,HD125183,False,Bright,K3III,K3III,9.662,0.023,7.912000000000001,0.012,5.301,0.019,4.4030000000000005,0.017,4.337, 0.321,4.369,0.015,4.27, 0.021,1.8914441690000001,0.022162585,1.945288572,0.047741030999999996,,,GOOD,LDD_VW3,9.202000000000002,7.740000000000001,0.19200000000000061,0.595200000000002,8.424569082521161,7.146724416051256,7.2811319613189385,8.830339637804244,7.2937853634539875,7.409957863453987,6.086459258235914,506.7282954889614,10.207129289242012,2.7632508921769277,0.6793850206829007,0.03125171095141343,0.6505758384377892,0.03317936776032725,0.6660559583148448,0.04795602899866882,1.6304973413117192,0.1271787926223141,,,0.6505758384377892,0.03317936776032725,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD142443,HD142443,False,Both,K0,K0,8.217,0.017,6.999,0.011000000000000001,5.265,0.272,4.388999999999999,0.018000000000000002,4.385, 0.266,4.343,0.015,4.295, 0.025,10.6505704,0.02043418,10.61550463,0.038236255,,,GOOD,LDD_VW3,7.930175197498317,6.882533922042465,-0.2023587245441485,-0.6273120460868603,8.749549827093132,7.507817726579197,7.692226773913327,9.093529844520091,7.650568361176954,7.761393961176954,6.273844415406116,93.17432476380495,0.3369652425959097,3.021659693944686,0.6730862443991779,0.03096196724236218,0.6815744152097193,0.034760295175695684,0.6738711259822698,0.048518721070723435,1.1403482041841315,0.08894715992636225,,,0.6815744152097193,0.034760295175695684,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD142639,HD142639,False,Bright,K0,K0,8.253,0.016,6.997999999999999,0.01,5.101,0.037000000000000005,4.526,0.033,4.455, 0.245,4.437,0.016,4.398, 0.027,5.409671036000001,0.029379152000000002,5.422626801,0.045731073,,,GOOD,LDD_VW3,7.95437594141757,6.87853646388087,-0.17416052246329983,-0.5398976196362295,8.65957268499693,7.416688472553956,7.633201997733581,9.007387516625155,7.558773875496418,7.701623475496419,6.276862176306286,182.09393706298468,1.465027740737465,2.889887320439234,0.6479363996836711,0.029805074385448868,0.6419956949994137,0.032741780444970094,0.6342396418276329,0.04566525421158957,1.1962495229114112,0.09330746278709007,,,0.6419956949994137,0.032741780444970094,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD139610,HD139610,False,Bright,G5,G5,8.327,0.018000000000000002,7.212999999999999,0.011000000000000001,5.371,0.019,4.743,0.024,4.69, 0.184,4.692,0.013999999999999999,4.606, 0.032,5.392251129,0.018418366000000002,5.466195218999999,0.038617199,,,GOOD,LDD_VW3,8.074612086580041,7.1059377450824375,-0.06132565850239646,-0.19010954135742905,8.322926997801458,7.295432619348325,7.460566241097472,8.59263603834373,7.410460519177103,7.526306019177103,6.287597960352884,182.67338790916475,1.2611030787767064,2.5992398896679245,0.5742552096671312,0.026415739644688033,0.5519975514677072,0.028151875124853065,0.5627712006513921,0.04051952644690023,0.522460068870673,0.040751885371912495,,,0.5519975514677072,0.028151875124853065,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD142862,HD142862,False,Faint,K0,K0,8.8,0.019,7.517,0.012,5.544,0.023,4.838,0.016,4.822, 0.189,4.788,0.015,4.747, 0.031,5.13360298,0.022294942,5.114797564,0.03963325,,,GOOD,LDD_VW3,8.492251057053227,7.394670835981197,-0.15241977892796932,-0.4725013146767049,9.109416935042253,7.8656444471730165,8.043859523624963,9.460216086192874,8.007771553293635,8.116426253293636,6.672618357355103,191.73238527446352,1.4640346798782315,2.968225804830235,0.5525968976416109,0.0254194572915141,0.5509749169434296,0.028099720764114905,0.5437860844543103,0.039152598080710345,0.9772534229747711,0.07622576699203215,,,0.5509749169434296,0.028099720764114905,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD143129,HD143129,False,Faint,K0,K0,8.375,0.017,7.1979999999999995,0.011000000000000001,5.388999999999999,0.023,4.73,0.023,4.724, 0.208,4.727,0.016,4.638999999999999, 0.029,4.206716431,0.02719238,4.299961945,0.044190902000000004,,,GOOD,LDD_VW3,8.101790735474083,7.085264976771828,-0.23347424129774552,-0.7237701480230111,9.047155806410446,7.806695012411983,8.0136308177134,9.38630870875553,7.949756214722612,8.075127214722613,6.601682235379871,233.16999761787235,2.324791316894409,2.985587536687703,0.5738239906623827,0.0263959035704696,0.5667758925514933,0.02890557052012616,0.5734107591998543,0.04128557466238951,0.987292392330434,0.07700880660177384,,,0.5667758925514933,0.02890557052012616,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD141589,HD141589,False,Both,K0,K0,7.946000000000001,0.017,6.808,0.011000000000000001,5.044,0.018000000000000002,4.455,0.024,4.417, 0.220,4.419,0.015,4.388, 0.032,5.247872365,0.03324873,5.143285054,0.039283,,,GOOD,LDD_VW3,7.685953725558833,6.699058875184207,-0.2631051496253738,-0.8156259638386588,8.75129788111436,7.512047736037931,7.709410904498275,9.085656896005244,7.6551638252553875,7.768429425255388,6.291260850220367,187.6217536777731,1.649043082875734,3.0059370172639337,0.6653907461742448,0.030607974324015255,0.6539270788361862,0.033350281020645495,0.641781424342873,0.046208262552686855,1.1238286491776623,0.08765863463585767,,,0.6539270788361862,0.033350281020645495,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD141827,HD141827,False,Faint,K2,K2,9.797,0.031,8.027000000000001,0.013999999999999999,5.242999999999999,0.024,4.368,0.024,4.31, 0.265,4.288,0.015,4.203, 0.020,1.920684078,0.031011327999999998,1.906834876,0.04990023,,,GOOD,LDD_VW3,9.33008155216361,7.852558920132109,0.11752263203150126,0.36432015929765393,8.854218387347059,7.489416690206681,7.62063221903058,9.287943152492101,7.6485926497537235,7.727559649753722,6.231842821875754,499.3298798274063,11.290844768113987,3.066206454585372,0.6974342141272644,0.03208197384985416,0.7013470157788477,0.03576869780472123,0.7064695754657917,0.050865809433537,2.3405931974809953,0.1825662694035176,,,0.7013470157788477,0.03576869780472123,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD143896,HD143896,False,Faint,K5,K5,9.992,0.027999999999999997,8.301,0.013999999999999999,5.409,0.023,4.407,0.015,4.393, 0.231,4.341,0.013999999999999999,4.269, 0.025,2.085657701,0.059285915999999994,1.9013654430000002,0.051610070999999993,,,GOOD,LDD_VW3,9.553036560347326,8.137024442020275,-0.18398788167294855,-0.5703624331861405,10.298025454378514,8.70554276461929,8.84253416083534,10.788955355790387,8.893416673944335,8.973624673944336,6.975849227745875,461.32745014984266,14.440351138872066,2.8742511771569332,0.3545164506923021,0.016307756731845896,0.7593650659240061,0.03872761836212431,0.7379675549061441,0.05313366395324238,8.140669722945505,0.6349722383897494,,,0.7593650659240061,0.03872761836212431,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD143257,HD143257,False,Bright,K2,K2,9.631,0.025,7.882000000000001,0.013000000000000001,5.153,0.037000000000000005,4.316,0.015,4.3, 0.250,4.285,0.015,4.195, 0.023,3.04613768,0.020008622,3.061191786,0.039361136,,,GOOD,LDD_VW3,9.171355242968646,7.710132921226768,0.10122232174187773,0.313789197399821,8.76149398015028,7.397358275184789,7.531897024292456,9.192548996030494,7.556077495593759,7.648410795593758,6.174205296541364,319.6790238465463,3.943900321776564,3.027778276607721,0.7108481048301006,0.032699012822184625,0.6967522462352433,0.035534364557997404,0.7051376472048917,0.0507699105987522,2.4314572342001624,0.18965366426761268,,,0.6967522462352433,0.035534364557997404,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD140346,HD140346,False,Bright,K0,K0,8.597000000000001,0.018000000000000002,7.222,0.011000000000000001,5.0680000000000005,0.037000000000000005,4.381,0.016,4.334, 0.234,4.343,0.016,4.282, 0.025,6.916244887,0.03937342,6.851514656,0.06460099,,,GOOD,LDD_VW3,8.262274545749294,7.091606768007339,-0.07933222225804482,-0.24592988899993892,8.583500182914435,7.3367415101224065,7.516575197418418,8.94063262862979,7.4774392757794,7.604701975779399,6.177569544072698,142.89297047286937,1.0489706264818746,2.9174988596191094,0.68360660012424,0.03144590360571504,0.6712390795333436,0.03423319305620052,0.6707082352862914,0.04829099294061298,1.2660729590992057,0.09875369080973805,,,0.6712390795333436,0.03423319305620052,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD182572,HD182572,True,Both,G7IVHdel1,G7IV,6.1,0.013999999999999999,5.242999999999999,0.009000000000000001,3.553,0.20600000000000002,3.037,0.32,2.696,      ,3.5060000000000002,0.015,3.4930000000000003, 0.022,67.01526888,0.065657094,66.84801253,0.09133923,0.408,0.1,GOOD,LDD_VW3,5.919061789706846,5.157427530800041,0.0,0.0,5.919061789706846,5.157427530800041,5.309,6.1,5.242999999999999,5.349818,4.4456034,14.903736272611162,0.016322298744140273,1.8351492858124185,0.9663258077213213,0.044450987155180775,0.8754046998650222,0.044645639693116135,0.856560111564259,0.06167232803262666,0.7526330453963276,0.05870537754091355,0.8423339472196456,0.03790502762488405,0.8754046998650222,0.044645639693116135,,,teff_casagrande; e_teff_casagrande,"Inputs look present; check data type, empty strings, or validity range of calibration"
HD178665,HD178665,False,Faint,K2,K2,9.996,0.028999999999999998,8.134,0.013999999999999999,5.252999999999999,0.023,4.334,0.017,4.141, 0.214,4.232,0.016,4.154, 0.033,3.728665043,0.01908486,3.786788941,0.044568474000000004,,,GOOD,LDD_VW3,9.497993134185673,7.947536323194495,0.19045681099117862,0.5904161140726537,8.726810773201478,7.359029157789251,,9.171024060356396,7.520754228205084,7.610683228205084,6.118543252080056,262.42138543164526,2.6252212222084634,3.050836351919511,0.7337123255598659,0.033750766975753826,0.7149035621500125,0.03646008166965064,0.7187060726920719,0.05174683723382918,2.5339791348740337,0.19765037252017462,,,0.7149035621500125,0.03646008166965064,,,Hpmag_dr; LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD178596,HD178596,False,Faint,F0III-IV,F0III,5.6339999999999995,0.013999999999999999,5.269,0.009000000000000001,4.5280000000000005,0.27,4.334,0.016,4.268, 0.229,4.381,0.013999999999999999,4.459, 0.035,21.0662393,0.37026504,22.956285600000005,0.239676798,,,GOOD,LDD_VW3,5.5675337299625,5.227546719904067,0.0,0.0,5.5675337299625,5.227546719904067,5.3163,5.6339999999999995,5.269,5.322387,4.830798000000001,47.28526029114868,0.8311555966077325,0.9605630191046578,0.5500046885986064,0.025300215675535892,0.544487040279351,0.027768839054246902,0.48853839913600033,0.035174764737792026,0.45646423526739255,0.03560421035085662,,,0.544487040279351,0.027768839054246902,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD186202,HD186202,False,Faint,K2,K2,9.618,0.019,7.947,0.011000000000000001,5.227,0.02,4.375,0.024,4.274, 0.233,4.292,0.015,4.218999999999999, 0.025,2.112117142,0.017904086,2.147068978,0.051471665,,,GOOD,LDD_VW3,9.185469919155201,7.784987793860256,0.040482125294945215,0.12549458841433017,9.021552961813834,7.659898957798564,,9.442649067785167,7.81665290429258,7.920183904292579,6.356926311133019,455.76417997831777,7.798688824091304,3.106001002395517,0.6605495376170784,0.030385278730385604,0.7105437121438439,0.03623772931933604,0.7083735290549823,0.051002894091958725,2.120345928343742,0.16538698241081184,,,0.7105437121438439,0.03623772931933604,,,Hpmag_dr; LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD5457,lamTuc,False,Both,K2III,K2III,6.837999999999999,0.015,5.574,0.009000000000000001,3.699,0.276,2.975,0.254,1.786,      ,2.9,0.013000000000000001,2.845, 0.017,14.47262113,0.05503774,14.62135622,0.081737307,,,GOOD,LDD_VW3,6.536428869889861,5.4536470034036535,0.0,0.0,6.536428869889861,5.4536470034036535,5.6126,6.837999999999999,5.574,5.689928500000001,4.433138400000001,68.7067008524735,0.3029349769094157,2.6358357962485037,1.3712505004599154,0.0630775230211561,1.2543131266075698,0.06396996945698605,1.258497978479792,0.09061185445054504,1.472957393606716,0.11489067670132384,,,1.2543131266075698,0.06396996945698605,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD197635,sigPav,False,Bright,K0III,K0III,6.867000000000001,0.013999999999999999,5.534,0.009000000000000001,3.549,0.23800000000000002,2.8739999999999997,0.266,2.094,      ,2.815,0.012,2.793, 0.022,10.12513943,0.061788227,10.06929363,0.088954199,,,GOOD,LDD_VW3,6.5447869695107155,5.407365822263777,0.13742114724693888,0.4260055564655105,5.9883523414628925,4.982737637993809,5.134875720800787,6.271751452641952,5.091522059380196,5.219651459380197,4.141724288466233,97.97064171190614,0.6723422755820039,2.211434091832593,1.316233725779347,0.060546751385849966,1.2601914913179588,0.06426976605721589,1.2450332318052872,0.0896423926899807,1.4159984799562433,0.11044788143658697,,,1.2601914913179588,0.06426976605721589,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD4332,HD4332,False,Bright,K4II/IIICNIV/V,K4II,8.913,0.016,7.112,0.01,4.198,0.23,3.1710000000000003,0.244,2.286,      ,3.1060000000000003,0.011000000000000001,3.008, 0.020,2.36230936,0.014780653000000001,2.369013467,0.024462842999999998,,,GOOD,LDD_VW3,8.43566241665901,6.933869560935971,0.05250714143732482,0.16277213845570696,8.223054733628747,6.771623701572908,6.895987878410142,8.685561936116514,6.942933940834657,7.038395340834658,5.334417381826369,409.11351744772605,6.052058861484583,3.172073440883763,1.0351223238725187,0.04761562689813585,1.2599100592070038,0.06425541301955719,1.262956855412233,0.09093289358968079,5.975224321971802,0.4660674971138005,,,1.2599100592070038,0.06425541301955719,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD15248,kapHyi,False,Faint,K1III,K1III,7.391,0.015,6.109,0.01,4.213,0.278,3.55,0.21,3.4989999999999997, 0.503,3.488,0.012,3.4330000000000003, 0.021,9.213282572999999,0.020611668,9.252141346,0.041822028,,,GOOD,LDD_VW3,7.083570733850142,5.986774459456756,0.0267962743933865,0.08306845061949815,6.975069420377928,5.903974587902656,6.073530525261658,7.274930212148434,6.022719536276591,6.15233753627659,4.958167215753115,107.58145243531372,0.45031344909663973,2.475275185720529,1.0108627237054275,0.04649968529044966,0.9450736493015783,0.048198756114380494,0.9495752700501895,0.06836941944361365,1.1480249001996323,0.08954594221557131,,,0.9450736493015783,0.048198756114380494,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD210056,HD210056,False,Faint,K0III,K0III,7.412999999999999,0.015,6.239,0.009000000000000001,4.669,0.22399999999999998,3.877,0.28600000000000003,3.8080000000000003, 0.367,3.74,0.013999999999999999,3.6860000000000004, 0.020,11.16561229,0.02047939,11.19639614,0.024191072,,,GOOD,LDD_VW3,7.14082199134458,6.1265778725833595,0.014244118761220115,0.04415676815978236,7.083145854275762,6.082563873229724,6.251116403988007,7.3513006824577305,6.193135819255803,6.322444819255803,5.170689683470373,88.90775875063524,0.3069999933952188,2.3811828092829943,0.8793279426995757,0.04044908536418048,0.8360226671165408,0.04263715602294358,0.840015913978074,0.060481145806421326,0.8404703806324519,0.06555668968933125,,,0.8360226671165408,0.04263715602294358,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD38295,HD38295,False,Both,K0III,K0III,7.966,0.016,6.796,0.01,5.083,0.037000000000000005,4.391,0.015,4.416, 0.247,4.388999999999999,0.016,4.336, 0.028,5.449325733999999,0.017038805,5.39615705,0.026485347000000003,,,GOOD,LDD_VW3,7.695197295837761,6.683995473645371,0.011201822192389521,0.034725648796407514,7.6498397807103435,6.649382100715789,6.813901776870729,7.917478585928255,6.759931612316036,6.880389612316036,5.768822232224184,180.78848509195393,1.2138756114163327,2.309005264664413,0.6482542142732034,0.029819693856567353,0.6155030675118718,0.03139065644310546,0.6183788967649243,0.04452328056707455,0.647138716078236,0.05047681985410241,,,0.6155030675118718,0.03139065644310546,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD42747,HD42747,False,Faint,K0III,K0III,7.8660000000000005,0.013999999999999999,6.705,0.01,5.1610000000000005,0.26,4.382,0.036000000000000004,4.3580000000000005, 0.242,4.335,0.013000000000000001,4.289, 0.027,5.011005145,0.017906832,4.9431182,0.033734852999999995,,,GOOD,LDD_VW3,7.5982815733418505,6.593923710231047,0.0043578631108038834,0.01350937564349204,7.58063606544352,6.580458013450677,6.754939940042824,7.847123635348279,6.6909682564626936,6.820551556462694,5.715574212889547,196.3477301768954,1.4474652013189095,2.2721911880102876,0.6543617068085817,0.03010063851319476,0.6301607021095439,0.032138195807586735,0.6307259707242461,0.04541226989214572,0.667450906414949,0.05206117070036602,,,0.6301607021095439,0.032138195807586735,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD47156,HR2426,False,Both,K0,K0,8.15,0.018000000000000002,6.539,0.011000000000000001,4.245,0.292,3.281,0.262,10.706, 0.021,10.343,0.16899999999999998,8.317,      ,5.642167054,0.034781992000000005,5.5858790879999995,0.061337885999999994,,,GOOD,LDD_VW3,7.736361208888702,6.383600401734722,0.10276080715398006,0.3185585021773382,7.320270435000241,6.0660718711549215,6.194898004101895,7.70488494741038,6.208123775802747,6.305148775802747,4.9197945777895296,174.697906361976,1.4632709938045905,2.8998896272992316,1.2142119624605845,0.05585375027318688,0.022123200630745486,0.0011282832321680197,0.035946133255777224,0.00258812159441596,2.3625879878343476,0.1842818630510791,,,0.022123200630745486,0.0011282832321680197,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD46241,12Mon,False,Bright,K0III,K0III,7.1129999999999995,0.016,5.952999999999999,0.01,4.327,0.282,3.6889999999999996,0.20800000000000002,3.5810000000000004, 0.402,3.542,0.013999999999999999,3.529, 0.031,7.0552846989999995,0.03873951,6.996152135,0.076532978,,,GOOD,LDD_VW3,6.84562255031282,5.842024899109456,0.003597651203364194,0.011152718730429001,6.831055231168027,5.830908239637998,6.012310106249472,7.097416542172688,5.94141603837965,6.080003038379651,4.938219674288021,140.10930517317172,0.9989939289087577,2.3370465061719465,0.9612535602429394,0.04421766377117521,0.9114581877517103,0.04648436757533722,0.8958379586315643,0.06450033302147264,0.9425165610248541,0.07351629175993862,,,0.9114581877517103,0.04648436757533722,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD51814,HR2610,False,Bright,K0II/III,K0II,7.292999999999999,0.015,6.064,0.009000000000000001,4.364,0.23399999999999999,3.6439999999999997,0.272,3.592, 0.309,3.58,0.017,3.4939999999999998, 0.026,4.277604495,0.03521116,4.214335984,0.058681530999999995,,,GOOD,LDD_VW3,7.002688828267624,5.946703715071503,-0.024014886803878532,-0.07444614909202345,7.0999279713983,6.02090916294668,6.208831876716059,7.397022028423977,6.141324763110174,6.279171763110174,5.070592190738904,229.3786055929828,2.539067914476404,2.4887802841827886,0.9657577055970837,0.04442485445746585,0.9078892345960594,0.04630235096439903,0.927413236695583,0.06677375304208198,1.119007301808823,0.08728256954108819,,,0.9078892345960594,0.04630235096439903,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD45512,HR2342,False,Faint,K2III-IV,K2III,7.664,0.016,6.2860000000000005,0.01,4.319,0.29,3.562,0.266,3.565, 0.441,3.52,0.015,3.48, 0.025,11.87963351,0.11674352,11.78830314,0.052480278,,,GOOD,LDD_VW3,7.328301635847882,6.155297756195219,0.013003879652662365,0.04031202692325333,7.275647374966873,6.115116067161196,6.285946328676297,7.607672858011025,6.244129225348132,6.362935825348131,5.093607289970023,83.60062186857621,0.8478990428368276,2.6551268385760536,1.0230864884367818,0.047061978468091965,0.9462688682063091,0.048259712278521764,0.9413206068701905,0.06777508369465371,1.4782257771629377,0.11530161061870914,,,0.9462688682063091,0.048259712278521764,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD4849,HR2391,False,Faint,A9/F0III,A9III,6.825,0.015,6.5120000000000005,0.01,5.926,0.026000000000000002,5.776,0.024,5.789, 0.136,5.805,0.015,5.716, 0.044,10.29178869,0.10426909,10.11409296,0.057814317999999996,,,GOOD,LDD_VW3,6.763448512770827,6.475591151795234,0.027143075261307492,0.08414353331005323,6.653542961189601,6.391719673535771,6.480403660796644,6.707428021859763,6.424602883294739,6.4806112832947385,6.133511219462849,96.39679676182028,1.0162714695258108,0.6623869619247316,0.2684522161798734,0.012348801944274177,0.2761269883212276,0.014082476404382607,0.2698698682273972,0.0194306305123726,0.24633874469819692,0.01921442208645936,,,0.2761269883212276,0.014082476404382607,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD65181,HD65181,False,Faint,K3III,K3III,9.533999999999999,0.018000000000000002,7.739,0.01,5.059,0.037000000000000005,4.095,0.036000000000000004,4.062, 0.390,4.045,0.017,3.98, 0.024,1.838190386,0.018077975,1.7051382119999998,0.031990178,,,GOOD,LDD_VW3,9.058682831869254,7.561634221518073,0.22704861035118062,0.7038506920886599,8.139335907610851,6.860059237711576,,8.55052432541299,7.007933468090979,7.0891510680909775,5.76385550677882,520.7816929461493,10.20503253396834,2.827972246434771,0.8063503717590442,0.03709211710091603,0.7577852503237399,0.038647047766510734,0.7614028077237364,0.054821002156109015,1.8753009476901326,0.14627347391983034,,,0.7577852503237399,0.038647047766510734,,,Hpmag_dr; LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD70942,HD70942,False,Faint,K0III,K0III,8.45,0.017,7.019,0.011000000000000001,4.9319999999999995,0.254,4.045,0.25,3.885, 0.320,3.8789999999999996,0.015,3.8160000000000003, 0.024,4.343029766,0.02149692,4.340368348999999,0.034539061,,,GOOD,LDD_VW3,8.096510464779259,6.882881870851578,0.2136285939276812,0.6622486411758117,7.2315027888578465,6.222774429129735,6.350753896354922,7.52465399061841,6.331144148172725,6.446698148172724,5.337071167077437,225.987180399003,2.0113607255419215,2.31590323033046,0.7922946154353874,0.036445552310027815,0.7842689299781471,0.0399977154288855,0.7918700553708329,0.05701464398669997,0.8075391247881294,0.06298805173347409,,,0.7842689299781471,0.0399977154288855,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD  63734,HD63734,False,Bright,K2III,K2III,8.09,0.015,6.617000000000001,0.009000000000000001,4.821000000000001,0.258,3.945,0.23600000000000002,3.676, 0.409,3.6860000000000004,0.015,3.602, 0.023,8.455784732,0.019284135,8.378753048,0.029850024,,,GOOD,LDD_VW3,7.722073330114866,6.4766903070494655,0.08538302306540069,0.26468737150274213,7.3763472782458495,6.212858729609702,6.373763858664213,7.720157938083648,6.342077944939707,6.438748944939707,5.204239901838451,117.12640121411765,0.5243443021509272,2.629747006556501,0.9630927406217605,0.044302266068600986,0.8712982667838145,0.04443621160597454,0.8882326828638856,0.06395275316619976,1.4313559044337199,0.11164576054583014,,,0.8712982667838145,0.04443621160597454,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD82434,psiVel,True,Both,F3VFe-0.7,F3V,4.006,0.002,3.6239999999999997,0.002,2.822,0.29600000000000004,2.673,0.268,1.5530000000000002,      ,2.682,0.02,2.613, 0.023,54.6059,,,,,0.1,GOOD,LDD_VW3,3.9375733456048754,3.580850519427615,0.0,0.0,3.9375733456048754,3.580850519427615,3.6577,4.006,3.6239999999999997,3.7071326,3.1872914,18.285580539753767,,0.9572728475286907,1.1717571675570517,0.05390082970762437,1.1962347427268314,0.061007971879068396,1.1775165351924448,0.08478119053385604,0.9902923546092834,0.07724280365952411,,,1.1962347427268314,0.061007971879068396,,,e_Dist; LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing e_Plx and e_Plx_alt: cannot compute e_Dist; Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
HD81134,HR3729,False,Both,K2III,K2III,7.984,0.016,6.642,0.009000000000000001,4.92,0.3,4.205,0.298,3.946, 0.366,3.9810000000000003,0.015,3.912, 0.024,7.382725224,0.01664867,7.320121081,0.028842634,,,GOOD,LDD_VW3,7.659290215342203,6.514664420102617,-0.015374204760414178,-0.047660034757283955,7.721542205510934,6.562170359201484,6.74635559880292,8.050594357809988,6.691502908375747,6.823405308375747,5.559886019930204,133.96340387518597,0.6633244804630674,2.617143759623328,0.8137308755400509,0.037431620274842335,0.7643171389063785,0.0389801740842253,0.7723920285009487,0.0556122260520683,1.1971853829140982,0.09338045986729965,,,0.7643171389063785,0.0389801740842253,,,LDD_BV_feh; e_LDD_BV_feh; teff_casagrande; e_teff_casagrande,Missing FeH_rel: Casagrande Teff or FeH-dependent LDD may be NaN
