fraction_vis2_above_one,has_vis2_above_one,max_baseline_m,max_night,max_point_id,max_telescope_pair,max_vis2_corrected,max_wavelength_index,max_wavelength_um,n_finite_vis2_points,n_vis2_above_one,percent_vis2_above_one,period,point_ids_vis2_above_one,sequence,star
0.0,False,37.8882776214289,2022-02-25,P85,3-4,0.9969393882389392,1,1.580999992256693,60,0,0.0,106,,bright,ksi_Gem
0.013888888888888888,True,78.38582999053476,2022-02-28,P71,3-4,1.0308620644629418,5,1.7730000081428443,72,1,1.3888888888888888,106,P71,faint,ksi_Gem
