level_0,level_1,logg,teff,feh,u_lambda_0,u_lambda_1,u_lambda_2,u_lambda_3,u_lambda_4,u_lambda_5,s_lambda_0,s_lambda_1,s_lambda_2,s_lambda_3,s_lambda_4,s_lambda_5,Dist,Hpmag_dr,BTmag_dr,VTmag_dr,BPmag_dr,RPmag_dr,BC_Hp,BC_BT,BC_VT,BC_BP,BC_RP,f_bol_Hp,f_bol_BT,f_bol_VT,f_bol_BP,f_bol_RP,f_bol_final,L_star_final
HD67523,0,2.386067716049616,6418.6006431399865,0.19542967660653165,0.20860768658862694,0.20860768658862694,0.20860768658862694,0.20860768658862694,0.20860768658862694,0.20860768658862694,1.0,1.0,1.0,1.0,1.0,1.0,19.439338624317788,2.912106474800446,3.305690039409719,2.835236049317235,3.3248999722233847,2.483845845529405,-0.040999999999999995,-0.49,0.017,-0.08800000000000001,0.505,1.8055868565785609e-06,1.9001371930907794e-06,1.8372428034692117e-06,1.2891426764411245e-06,1.6200284313087321e-06,1.862317058485892e-06,21.996603007626657
HD67523,1,2.415323604899655,6394.329306403239,0.022183617756498866,0.23931866704525573,0.23931866704525573,0.23931866704525573,0.23931866704525573,0.23931866704525573,0.23931866704525573,1.0,1.0,1.0,1.0,1.0,1.0,19.314783070986955,2.916239716129197,3.335166482860886,2.8391492063842496,3.310214165553999,2.518795663050112,-0.054000000000000006,-0.485,0.0,-0.1,0.494,1.82039271225427e-06,1.8407481873936679e-06,1.8595218767829412e-06,1.3212205147572922e-06,1.5846841327841792e-06,1.8326059973379086e-06,21.369177108628055
HD121370,0,3.7586560456339773,6166.1370786771795,0.30167085105000896,0.2209741443097103,0.2209741443097103,0.2209741443097103,0.2209741443097103,0.2209741443097103,0.2209741443097103,1.0,1.0,1.0,1.0,1.0,1.0,,2.7960170491758523,3.3929221133249032,2.7085061219559563,3.2475515014429224,2.363605498735997,-0.10099999999999999,-0.664,-0.040999999999999995,-0.152,0.541,2.1235092394962353e-06,2.0582215891838916e-06,2.1780032619601906e-06,1.468386469611643e-06,1.750728393128664e-06,2.084336649308829e-06,
HD121370,1,3.595709796943281,5981.540470978054,0.2707837451328899,0.27896728365015105,0.27896728365015105,0.27896728365015105,0.27896728365015105,0.27896728365015105,0.27896728365015105,1.0,1.0,1.0,1.0,1.0,1.0,,2.7956687875910697,3.382938873415564,2.7176178341336104,3.218615434521967,2.334834846896397,-0.129,-0.7509999999999999,-0.068,-0.187,0.562,2.1796836152434504e-06,2.2505332062824637e-06,2.214184677133668e-06,1.557452466420774e-06,1.7633033632981195e-06,2.2221933698668587e-06,
HD124850,0,2.767368330271364,5990.462727673679,-0.34267389283830074,0.24112683102827534,0.24112683102827534,0.24112683102827534,0.24112683102827534,0.24112683102827534,0.24112683102827534,1.0,1.0,1.0,1.0,1.0,1.0,21.892761586272297,4.184829999195627,4.685938373617362,4.131656851279388,4.208776542162213,3.4813642960784685,-0.14400000000000002,-0.659,-0.092,-0.19399999999999998,0.517,6.147930862928342e-07,6.227096919370502e-07,6.154577348697878e-07,6.297241629112535e-07,6.393155328488503e-07,6.195430496793638e-07,9.281359820477519
HD124850,1,2.642510474427165,5815.003351045239,-0.27090873353226064,0.3145363076110322,0.3145363076110322,0.3145363076110322,0.3145363076110322,0.3145363076110322,0.3145363076110322,1.0,1.0,1.0,1.0,1.0,1.0,21.903025323016383,4.185390412972932,4.693153101444256,4.13848625521512,4.207887492846592,3.497701069557554,-0.16899999999999998,-0.757,-0.115,-0.22699999999999998,0.5429999999999999,6.287888173913412e-07,6.770172494816755e-07,6.246927598831804e-07,6.496896938125451e-07,6.148660964367809e-07,6.577258766455418e-07,9.862616911077177
HD141004,0,4.1574431799758305,6017.686225823171,-0.0003849074882606096,0.2567258529312463,0.2567258529312463,0.2567258529312463,0.2567258529312463,0.2567258529312463,0.2567258529312463,1.0,1.0,1.0,1.0,1.0,1.0,11.90341414612664,4.542241162113489,5.163634613342232,4.486697944476034,4.5703313098881635,3.7890878705336575,-0.145,-0.718,-0.08900000000000001,-0.19399999999999998,0.5329999999999999,4.427560556201195e-07,4.2345486747249496e-07,4.425698219667469e-07,4.5136559338615364e-07,4.744886478949838e-07,4.3117534273154473e-07,1.9095719668470124
HD141004,1,4.253640654364122,5934.49092611218,0.07455615499960026,0.26786312701132003,0.26786312701132003,0.26786312701132003,0.26786312701132003,0.26786312701132003,0.26786312701132003,1.0,1.0,1.0,1.0,1.0,1.0,11.904053570183812,4.544240697258538,5.117410650591198,4.472847836308885,4.571016144907673,3.788896331272219,-0.153,-0.768,-0.096,-0.207,0.5489999999999999,4.452097797394062e-07,4.626970327491138e-07,4.5115091250437274e-07,4.565144372952246e-07,4.676300832645624e-07,4.557021315452307e-07,2.0184120513242454
HD142860,0,4.16807475458838,6385.754857555421,-0.2839341424693538,0.21951660640360643,0.21951660640360643,0.21951660640360643,0.21951660640360643,0.21951660640360643,0.21951660640360643,1.0,1.0,1.0,1.0,1.0,1.0,11.175142901038615,3.9454415051208738,4.427001293365498,3.877673267791961,3.981061542069973,3.2930395083539055,-0.124,-0.557,-0.076,-0.158,0.456,7.524616535268313e-07,7.195491380714797e-07,7.662873699591522e-07,7.513397358123059e-07,8.043501947358848e-07,7.327141442536204e-07,2.8600904722589395
HD142860,1,4.292976673711761,6215.537474618966,-0.15969443428789232,0.25861509655776266,0.25861509655776266,0.25861509655776266,0.25861509655776266,0.25861509655776266,0.25861509655776266,1.0,1.0,1.0,1.0,1.0,1.0,11.162895523708091,3.9455183431237524,4.403168755979639,3.877407016648928,3.9889410988006997,3.293605664329513,-0.133,-0.627,-0.081,-0.17300000000000001,0.49200000000000005,7.586712686744232e-07,7.845009471272293e-07,7.700131961382414e-07,7.562833427769572e-07,7.777118366652552e-07,7.741690757461068e-07,3.0152863725219947
HD182572,0,4.027180044508217,5740.382917709745,0.27142430526516936,0.24619998548226762,0.24619998548226762,0.24619998548226762,0.24619998548226762,0.24619998548226762,0.24619998548226762,1.0,1.0,1.0,1.0,1.0,1.0,14.895515193309375,5.309557967675341,6.111142701306995,5.248493116352541,5.350338681511919,4.445650542494122,-0.17600000000000002,-0.895,-0.115,-0.242,0.5870000000000001,2.2471796201912776e-07,2.0825905534454063e-07,2.2473138488581593e-07,2.2999876393810387e-07,2.466043639323558e-07,2.1484261801437548e-07,1.4899459668003452
HD182572,1,4.263858218833445,5706.1394023533,0.4446285210401681,0.2694324112990175,0.2694324112990175,0.2694324112990175,0.2694324112990175,0.2694324112990175,0.2694324112990175,1.0,1.0,1.0,1.0,1.0,1.0,14.915546802479364,5.309096615441532,6.111469385192811,5.258641427466656,5.349423623639624,4.4454234688707706,-0.179,-0.948,-0.115,-0.249,0.605,2.2543551127457167e-07,2.1861160892994922e-07,2.2264062047140686e-07,2.3168159007997713e-07,2.426004416126252e-07,2.2134116986779817e-07,1.5391451733101056
HD2151,0,3.8562702013886416,5958.029109088621,-0.4517616220272735,0.26575245012246784,0.26575245012246784,0.26575245012246784,0.26575245012246784,0.26575245012246784,0.26575245012246784,1.0,1.0,1.0,1.0,1.0,1.0,7.4780003876168095,2.930618118233015,3.5321047286528953,2.8515859208434726,3.288020146278748,2.359838803967018,-0.175,-0.7040000000000001,-0.126,-0.221,0.505,2.008231280119204e-06,1.878534100850391e-06,2.0645557096380753e-06,1.507484710767401e-06,1.8160401798674414e-06,1.930412972557916e-06,3.3741176326310396
HD2151,1,3.899807665247225,5785.443746460826,-0.12738254293286014,0.3010239274698565,0.3010239274698565,0.3010239274698565,0.3010239274698565,0.3010239274698565,0.3010239274698565,1.0,1.0,1.0,1.0,1.0,1.0,7.472866113208342,2.930646196104376,3.5574238546577246,2.8455938348379686,3.323360358550886,2.362605777929114,-0.185,-0.8170000000000001,-0.129,-0.242,0.5489999999999999,2.026760801289228e-06,2.0365329108304083e-06,2.08172539737724e-06,1.4877050294346184e-06,1.7394768908374137e-06,2.0326240670139362e-06,3.547892819663862
HD48737,0,3.9433148371978466,6604.694264036738,0.05334281386237206,0.21926409737329547,0.21926409737329547,0.21926409737329547,0.21926409737329547,0.21926409737329547,0.21926409737329547,1.0,1.0,1.0,1.0,1.0,1.0,18.55761644617724,3.4422128275665287,3.8744606404610593,3.383504636622086,3.5338468104035625,2.8563470813952065,-0.07400000000000001,-0.479,-0.023,-0.10800000000000001,0.45299999999999996,1.1422886027334441e-06,1.1139782678717446e-06,1.150427143405569e-06,1.0832339189542945e-06,1.2059301188828493e-06,1.1253024018164243e-06,12.113026292506984
HD48737,1,3.775910885786592,6346.572264625654,0.0034706425085223036,0.22612581351152988,0.22612581351152988,0.22612581351152988,0.22612581351152988,0.22612581351152988,0.22612581351152988,1.0,1.0,1.0,1.0,1.0,1.0,18.45782078741624,3.4409019439576585,3.846532645151297,3.3823799526821476,3.5224268402512826,2.8382252497567073,-0.098,-0.562,-0.046,-0.139,0.488,1.1692306653567317e-06,1.2338089508636465e-06,1.1762753432716696e-06,1.126393766845267e-06,1.1873284514308594e-06,1.2079776366608806e-06,12.863488706239695
HD82434,0,3.9111965581318993,6723.375579783311,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,3.6575407035072627,4.006196339736092,3.626324999249499,3.7015764757775353,3.1821026016904277,,,,,,,,,,,,
HD82434,1,3.890368247878912,6844.765548331489,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,3.6574633748946863,4.007814370595893,3.6240273415092528,3.721166552529299,3.180615969209242,,,,,,,,,,,,
HD61421,0,4.285762659126416,6465.781369988647,-0.08765181868734401,0.23069990431972326,0.23069990431972326,0.23069990431972326,0.23069990431972326,0.23069990431972326,0.23069990431972326,1.0,1.0,1.0,1.0,1.0,1.0,3.522053639182296,,,,,,-0.105,-0.539,-0.055,-0.139,0.46,,,,,,,
HD61421,1,4.3050127488430965,6427.770146881374,-0.07823810073166532,0.2351635995126966,0.2351635995126966,0.2351635995126966,0.2351635995126966,0.2351635995126966,0.2351635995126966,1.0,1.0,1.0,1.0,1.0,1.0,3.527254838871345,,,,,,-0.10800000000000001,-0.5529999999999999,-0.057,-0.14300000000000002,0.467,,,,,,,
