baseline_m,c_scale,candidate_remove,e_vis2_corrected,highlighted,large_raw_residual,large_sigma_residual,mjd,model_vis2,night,oifits_flag,period,point_id,raw_residual,sequence,spatial_frequency_rad_inv,standardized_residual,star,telescope_pair,vis2_corrected,wavelength_index,wavelength_um
69.61663060622377,0.9722220799539149,False,0.013699025752188421,False,False,False,59636.117839045706,0.7955172019552283,2022-02-25,False,106,0,0.021138423656985483,bright,45412021.23734116,1.543060363515896,ksi_Gem,1-2,0.8166556256122138,0,1.5330000451285741
69.61663060622377,0.9722220799539149,False,0.010039438174828505,False,False,False,59636.117839045706,0.8066717821370267,2022-02-25,False,106,1,0.027531814838421376,bright,44033289.656664796,2.742366092502151,ksi_Gem,1-2,0.8342035969754481,1,1.580999992256693
69.61663060622377,0.9722220799539149,False,0.009059666251685148,False,False,False,59636.117839045706,0.816968515493586,2022-02-25,False,106,2,0.0225068603834353,bright,42735806.22355066,2.48429244060165,ksi_Gem,1-2,0.8394753758770213,2,1.6290000530716497
69.61663060622377,0.9722220799539149,False,0.007604035325606926,False,False,True,59636.117839045706,0.826489662820206,2022-02-25,False,106,3,0.03753686989496774,bright,41512600.23728733,4.936440756470537,ksi_Gem,1-2,0.8640265327151737,3,1.6770000001997687
69.61663060622377,0.9722220799539149,False,0.007070255156791631,False,False,True,59636.117839045706,0.8353084097380987,2022-02-25,False,106,4,0.02398555034883587,bright,40357468.25039818,3.3924589448225984,ksi_Gem,1-2,0.8592939600869346,4,1.7249999473278876
69.61663060622377,0.9722220799539149,False,0.00760146754224594,False,False,True,59636.117839045706,0.8434898952801284,2022-02-25,False,106,5,0.03809902090752182,bright,39264878.898192875,5.012061249460395,ksi_Gem,1-2,0.8815889161876502,5,1.7730000081428443
114.61705708036085,0.9722220799539149,False,0.010913608145038846,False,False,False,59636.117839045706,0.5263642755770567,2022-02-25,False,106,6,-0.001266220819191588,bright,74766506.00538489,-0.11602219929136745,ksi_Gem,1-3,0.5250980547578651,0,1.5330000451285741
114.61705708036085,0.9722220799539149,False,0.011154938797082696,False,False,False,59636.117839045706,0.548083107490724,2022-02-25,False,106,7,0.007855956367092132,bright,72496557.64814924,0.7042581326530152,ksi_Gem,1-3,0.5559390638578161,1,1.580999992256693
114.61705708036085,0.9722220799539149,False,0.010733037020634287,False,False,False,59636.117839045706,0.5685489660186666,2022-02-25,False,106,8,0.007438126772017495,bright,70360376.51701632,0.6930123093508092,ksi_Gem,1-3,0.575987092790684,2,1.6290000530716497
114.61705708036085,0.9722220799539149,False,0.010239487943991704,False,False,False,59636.117839045706,0.5878304891715145,2022-02-25,False,106,9,0.008366862889285454,bright,68346486.02665913,0.8171173143667732,ksi_Gem,1-3,0.5961973520607999,3,1.6770000001997687
114.61705708036085,0.9722220799539149,False,0.010169952679121666,False,False,False,59636.117839045706,0.6059963153226816,2022-02-25,False,106,10,0.0030969891908522174,bright,66444672.80008239,0.3045234612753076,ksi_Gem,1-3,0.6090933045135338,4,1.7249999473278876
114.61705708036085,0.9722220799539149,False,0.009937000063878708,False,False,False,59636.117839045706,0.6231136708210668,2022-02-25,False,106,11,0.007619134150508522,bright,64645829.97967283,0.7667438967022152,ksi_Gem,1-3,0.6307328049715754,5,1.7730000081428443
124.64373524525477,0.9722220799539149,False,0.011847848240772056,False,False,False,59636.117839045706,0.46436488245231317,2022-02-25,False,106,12,0.0067224134274921354,bright,81307065.60729474,0.5673953017357416,ksi_Gem,1-4,0.4710872958798053,0,1.5330000451285741
