baseline_m,c_scale,candidate_remove,e_vis2_corrected,highlighted,large_raw_residual,large_sigma_residual,mjd,model_vis2,night,oifits_flag,period,point_id,raw_residual,sequence,spatial_frequency_rad_inv,standardized_residual,star,telescope_pair,vis2_corrected,wavelength_index,wavelength_um
53.729896344873,1.031198733528153,True,0.005418945411459079,False,True,True,59468.17346270266,0.6734488147388157,2021-09-10,False,106,18,0.0525188211108063,faint,35048855.03142084,9.691705142433856,bet_Hyi,2-3,0.725967635849622,0,1.5330000451285741
53.729896344873,1.031198733528153,True,0.00414236672071824,False,True,True,59468.17346270266,0.7334199697674681,2021-09-10,False,106,22,0.055941590831743104,faint,31147766.948111117,13.504741275548742,bet_Hyi,2-3,0.7893615605992113,4,1.7249999473278876
53.729896344873,1.031198733528153,True,0.002331818943883161,False,True,True,59468.17346270266,0.7459724576494486,2021-09-10,False,106,23,0.050230325044866686,faint,30304509.92561088,21.541262959815608,bet_Hyi,2-3,0.7962027826943153,5,1.7730000081428443
75.8967597673926,0.9962569632814565,True,0.017835104181642112,False,True,True,59263.145121140245,0.8449323484418713,2021-02-17,False,106,5,0.06163668608787509,faint,42806970.90740107,3.4559195987942966,gam_Lep,1-2,0.9065690345297464,5,1.7730000081428443
113.99962444459378,0.9962569632814565,True,0.013463834506554126,False,True,True,59263.145121140245,0.5922539679788736,2021-02-17,False,106,12,0.11013980339521412,faint,74363745.00239009,8.180418686934887,gam_Lep,1-4,0.7023937713740878,0,1.5330000451285741
113.99962444459378,0.9962569632814565,True,0.012254230743042407,False,True,True,59263.145121140245,0.6119315509276761,2021-02-17,False,106,13,0.09473264557891314,faint,72106024.66978675,7.730607295174327,gam_Lep,1-4,0.7066641965065893,1,1.580999992256693
113.99962444459378,0.9962569632814565,True,0.010260973141898371,False,True,True,59263.145121140245,0.6303626571030588,2021-02-17,False,106,14,0.0829097141194175,faint,69981350.97026889,8.080102439882078,gam_Lep,1-4,0.7132723712224763,2,1.6290000530716497
113.99962444459378,0.9962569632814565,True,0.012514241220928125,False,True,True,59263.145121140245,0.6476327965496566,2021-02-17,False,106,15,0.05396672754044329,faint,67978309.14192834,4.3124250673858135,gam_Lep,1-4,0.7015995240900998,3,1.6770000001997687
113.99962444459378,0.9962569632814565,True,0.01639875045351551,False,True,True,59263.145121140245,0.6638232410291038,2021-02-17,False,106,16,0.10911058126564521,faint,66086740.82638957,6.653591172994187,gam_Lep,1-4,0.772933822294749,4,1.7249999473278876
113.99962444459378,0.9962569632814565,True,0.01442758451122893,False,True,True,59263.145121140245,0.6790104978613121,2021-02-17,False,106,17,0.12070707602112851,faint,64297588.22393036,8.366409216122262,gam_Lep,1-4,0.7997175738824406,5,1.7730000081428443
